movie_id,movie_name,genre,description,director,star
tt5095030,Ant-Man and the Wasp,action,"As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past.",Peyton Reed,"Paul Rudd, 
Evangeline Lilly, 
Michael Peña, 
Walton Goggins"
tt10545296,The Hunger Games: The Ballad of Songbirds and Snakes,action,Coriolanus Snow mentors and develops feelings for the female District 12 tribute during the 10th Hunger Games.,Francis Lawrence,"Viola Davis, 
Hunter Schafer, 
Peter Dinklage, 
Burn Gorman"
tt6146586,John Wick: Chapter 3 - Parabellum,action,"John Wick is on the run after killing a member of the international assassins' guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.",Chad Stahelski,"Keanu Reeves, 
Halle Berry, 
Ian McShane, 
Laurence Fishburne"
tt0167261,The Lord of the Rings: The Two Towers,action,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.",Peter Jackson,"Elijah Wood, 
Ian McKellen, 
Viggo Mortensen, 
Orlando Bloom"
tt0097576,Indiana Jones and the Last Crusade,action,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers.",Steven Spielberg,"Harrison Ford, 
Sean Connery, 
Alison Doody, 
Denholm Elliott"
tt0780504,Drive,action,"A mysterious Hollywood action film stuntman gets in trouble with gangsters when he tries to help his neighbor's husband rob a pawn shop while serving as his getaway driver,",Nicolas Winding Refn,"Ryan Gosling, 
Carey Mulligan, 
Bryan Cranston, 
Albert Brooks"
tt0083658,Blade Runner,action,A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,Ridley Scott,"Harrison Ford, 
Rutger Hauer, 
Sean Young, 
Edward James Olmos"
tt1345836,The Dark Knight Rises,action,"Eight years after the Joker's reign of chaos, Batman is coerced out of exile with the assistance of the mysterious Selina Kyle in order to defend Gotham City from the vicious guerrilla terrorist Bane.",Christopher Nolan,"Christian Bale, 
Tom Hardy, 
Anne Hathaway, 
Gary Oldman"
tt4912910,Mission: Impossible - Fallout,action,"Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong.",Christopher McQuarrie,"Tom Cruise, 
Henry Cavill, 
Ving Rhames, 
Simon Pegg"
tt1469304,Baywatch,action,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.",Seth Gordon,"Dwayne Johnson, 
Zac Efron, 
Alexandra Daddario, 
Priyanka Chopra Jonas"
tt3748528,Rogue One: A Star Wars Story,action,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction.",Gareth Edwards,"Felicity Jones, 
Diego Luna, 
Alan Tudyk, 
Donnie Yen"
tt0088247,The Terminator,action,"A human soldier is sent from 2029 to 1984 to stop an almost indestructible cyborg killing machine, sent from the same year, which has been programmed to execute a young woman whose unborn son is the key to humanity's future salvation.",James Cameron,"Arnold Schwarzenegger, 
Linda Hamilton, 
Michael Biehn, 
Paul Winfield"
tt0103064,Terminator 2: Judgment Day,action,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her 10-year old son John from an even more advanced and powerful cyborg.",James Cameron,"Arnold Schwarzenegger, 
Linda Hamilton, 
Edward Furlong, 
Robert Patrick"
tt0111503,True Lies,action,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smuggle nuclear war heads into the United States.",James Cameron,"Arnold Schwarzenegger, 
Jamie Lee Curtis, 
Tom Arnold, 
Bill Paxton"
tt8883486,Medieval,action,"The story of fifteenth century Czech icon and warlord Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire.",Petr Jákl,"Ben Foster, 
Sophie Lowe, 
Michael Caine, 
Til Schweiger"
tt1638355,The Man from U.N.C.L.E.,action,"In the early 1960s, CIA agent Napoleon Solo and KGB operative Illya Kuryakin participate in a joint mission against a mysterious criminal organization, which is working to proliferate nuclear weapons.",Guy Ritchie,"Henry Cavill, 
Armie Hammer, 
Alicia Vikander, 
Elizabeth Debicki"
tt11083552,Wrath of Man,action,A cold and mysterious character working at a cash truck company responsible for moving a lot of money around Los Angeles each week.,Guy Ritchie,"Jason Statham, 
Holt McCallany, 
Josh Hartnett, 
Rocci Boy Williams"
tt9362722,Spider-Man: Across the Spider-Verse,action,"Miles Morales catapults across the Multiverse, where he encounters a team of Spider-People charged with protecting its very existence. When the heroes clash on how to handle a new threat, Miles must redefine what it means to be a hero.","Joaquim Dos Santos, 
Kemp Powers, 
Justin K. Thompson","Shameik Moore, 
Hailee Steinfeld, 
Oscar Isaac, 
Jake Johnson"
tt4633694,Spider-Man: Into the Spider-Verse,action,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.","Bob Persichetti, 
Peter Ramsey, 
Rodney Rothman","Shameik Moore, 
Jake Johnson, 
Hailee Steinfeld, 
Mahershala Ali"
tt1677720,Ready Player One,action,"When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.",Steven Spielberg,"Tye Sheridan, 
Olivia Cooke, 
Ben Mendelsohn, 
Lena Waithe"
tt0373889,Harry Potter and the Order of the Phoenix,action,"With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts.",David Yates,"Daniel Radcliffe, 
Emma Watson, 
Rupert Grint, 
Brendan Gleeson"
tt2873282,Red Sparrow,action,"Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations.",Francis Lawrence,"Jennifer Lawrence, 
Joel Edgerton, 
Matthias Schoenaerts, 
Charlotte Rampling"
tt0145487,Spider-Man,action,"After being bitten by a genetically-modified spider, a shy teenager gains spider-like abilities that he uses to fight injustice as a masked superhero and face a vengeful enemy.",Sam Raimi,"Tobey Maguire, 
Kirsten Dunst, 
Willem Dafoe, 
James Franco"
tt14641788,Enola Holmes 2,action,"Now a detective-for-hire, Enola Holmes takes on her first official case to find a missing girl as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends - and Sherlock himself - to unravel.",Harry Bradbeer,"Millie Bobby Brown, 
Henry Cavill, 
David Thewlis, 
Louis Partridge"
tt0090605,Aliens,action,"Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures, Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators.",James Cameron,"Sigourney Weaver, 
Michael Biehn, 
Carrie Henn, 
Paul Reiser"
tt2713180,Fury,action,"A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.",David Ayer,"Brad Pitt, 
Shia LaBeouf, 
Logan Lerman, 
Michael Peña"
tt4425200,John Wick: Chapter 2,action,"After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.",Chad Stahelski,"Keanu Reeves, 
Riccardo Scamarcio, 
Ian McShane, 
Ruby Rose"
tt9224104,The Meg 2: The Trench,action,Plot unknown. Sequel to the 2018 film 'The Meg'.,Ben Wheatley,"Jason Statham, 
Cliff Curtis, 
Sienna Guillory, 
Skyler Samuels"
tt9603212,Mission: Impossible - Dead Reckoning - Part One,action,Seventh entry in the long-running Mission: Impossible series.,Christopher McQuarrie,"Tom Cruise, 
Rebecca Ferguson, 
Vanessa Kirby, 
Hayley Atwell"
tt0119116,The Fifth Element,action,"In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay.",Luc Besson,"Bruce Willis, 
Milla Jovovich, 
Gary Oldman, 
Ian Holm"
tt12361974,Zack Snyder's Justice League,action,"Determined to ensure that Superman's ultimate sacrifice wasn't in vain, Bruce Wayne recruits a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",Zack Snyder,"Henry Cavill, 
Ben Affleck, 
Gal Gadot, 
Amy Adams"
tt1483013,Oblivion,action,A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.,Joseph Kosinski,"Tom Cruise, 
Morgan Freeman, 
Andrea Riseborough, 
Olga Kurylenko"
tt0381061,Casino Royale,action,"After earning 00 status and a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro.",Martin Campbell,"Daniel Craig, 
Eva Green, 
Judi Dench, 
Jeffrey Wright"
tt12530246,Emancipation,action,A runaway slave forges through the swamps of Louisiana on a tortuous journey to escape plantation owners that nearly killed him.,Antoine Fuqua,"Will Smith, 
Ben Foster, 
Charmaine Bingwa, 
Gilbert Owuor"
tt3890160,Baby Driver,action,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",Edgar Wright,"Ansel Elgort, 
Jon Bernthal, 
Jon Hamm, 
Eiza González"
tt0319262,The Day After Tomorrow,action,"Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age.",Roland Emmerich,"Dennis Quaid, 
Jake Gyllenhaal, 
Emmy Rossum, 
Dash Mihok"
tt4998632,Ambulance,action,Two robbers steal an ambulance after their heist goes awry.,Michael Bay,"Jake Gyllenhaal, 
Yahya Abdul-Mateen II, 
Eiza González, 
Garret Dillahunt"
tt1431045,Deadpool,action,"A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks.",Tim Miller,"Ryan Reynolds, 
Morena Baccarin, 
T.J. Miller, 
Ed Skrein"
tt0407304,War of the Worlds,action,An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival.,Steven Spielberg,"Tom Cruise, 
Dakota Fanning, 
Tim Robbins, 
Miranda Otto"
tt9218128,Gladiator 2,action,Plot unknown. Sequel to Ridley Scott's 'Gladiator'.,Ridley Scott,"Paul Mescal, 
Spencer Treat Clark"
tt0770828,Man of Steel,action,An alien child is evacuated from his dying world and sent to Earth to live among humans. His peace is threatened when other survivors of his home planet invade Earth.,Zack Snyder,"Henry Cavill, 
Amy Adams, 
Michael Shannon, 
Diane Lane"
tt0458339,Captain America: The First Avenger,action,"\"Steve Rogers, a rejected military soldier, transforms into Captain America after taking a dose of a \"\"Super-Soldier serum\"\". But being Captain America comes at a price as he attempts to take down a warmonger and a terrorist organization.\"",Joe Johnston,"Chris Evans, 
Hugo Weaving, 
Samuel L. Jackson, 
Hayley Atwell"
tt15163652,Thunivu,action,A mysterious mastermind - Daredevil and his team forms a plan and commits bank heist to find the corporate looted people's money.,H. Vinoth,"Ajith Kumar, 
Manju Warrier, 
Samuthirakani, 
John Kokken"
tt11315808,Joker: Folie à Deux,action,Plot unknown. Sequel to the 2019 film 'Joker.',Todd Phillips,"Zazie Beetz, 
Brendan Gleeson, 
Joaquin Phoenix, 
Catherine Keener"
tt3315342,Logan,action,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",James Mangold,"Hugh Jackman, 
Patrick Stewart, 
Dafne Keen, 
Boyd Holbrook"
tt1488606,Triple Frontier,action,"Loyalties are tested when five friends and former special forces operatives reunite to take down a South American drug lord, unleashing a chain of unintended consequences.",J.C. Chandor,"Ben Affleck, 
Oscar Isaac, 
Charlie Hunnam, 
Garrett Hedlund"
tt5834426,Moonfall,action,A mysterious force knocks the moon from its orbit and sends it hurtling on a collision course toward earth.,Roland Emmerich,"Halle Berry, 
Patrick Wilson, 
John Bradley, 
Charlie Plummer"
tt0448115,Shazam!,action,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.,David F. Sandberg,"Zachary Levi, 
Mark Strong, 
Asher Angel, 
Jack Dylan Grazer"
tt0087469,Indiana Jones and the Temple of Doom,action,"In 1935, Indiana Jones is tasked by Indian villagers with reclaiming a rock stolen from them by a secret cult beneath the catacombs of an ancient palace.",Steven Spielberg,"Harrison Ford, 
Kate Capshaw, 
Ke Huy Quan, 
Amrish Puri"
tt0416449,300,action,King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.,Zack Snyder,"Gerard Butler, 
Lena Headey, 
David Wenham, 
Dominic West"
tt0472043,Apocalypto,action,"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression.",Mel Gibson,"Gerardo Taracena, 
Raoul Max Trujillo, 
Dalia Hernández, 
Rudy Youngblood"
