title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Transit,2012,88,Action,5.8,Antonio Negret,Michael Gilvary,Jake Cherry,Griff Furst,Ryan Donowho,Sterling Knight,"\"The film opens up with an armored truck coming across a car accident in the middle of a road. The driver finds this suspicious and prepares to drive off, but the truck is suddenly attacked by masked robbers. The driver tries to make a break for it, but his partner is revealed to be in on the heist. They execute the driver when an alarm in the truck goes off, and then his partner when he questions the lead robber's motives.After the heist, local law enforcement have created road blocks in search of the robbers. The four robbers, Marek, his girlfriend Arielle, Losada, and getaway driver Evers know that they fit the profile of the robbers and so, to prevent themselves from being caught, hide the $4 million in a sleeping bag belonging to a family of four who are on a camping trip. They manage to hide the bag full of money in the family's camping gear on top of their Land Rover while the family uses restrooms at a small gas station.Both the robbers and the family drive off and arrive at the road blockade. The robbers are immediately pulled over by the police and their vehicle is searched. As it is, the family passes through the blockade with no trouble. Aside from a police scanner belonging to Marek, the police are unable to find any incriminating evidence against them and let them go. The robbers catch up to the family in their black Mustang. The father, Nate (Jim Caviezel) notices the Mustang coming up behind him very fast. He tries to outrun the vehicle, but a police car detects his speed and pulls him over. The robbers manage to get away because Arielle detected the cruiser with the scanner. Nate tries to tell the officer the Mustang was chasing him, but the patrolman insists because they were following him at great speed, it allowed them to get away with it.Because of Louisiana state law, Nate is given a misdemeanour for wreckless driving. Nate pleads with the officer not to give him the ticket because it will violate his parole, having spent the last 18 months in jail because of real estate fraud he committed. When he innocently begs the patrolman further, he is arrested and taken to the police station. Meanwhile, his wife Robyn (Elisabeth Rohm) and his two sons Shane (Sterling Knight) and Kenny (Jake Cherry) drive to a motel to spend the night while await Nate's release. Nate is put in a cell block for the night. Back at the motel, the robbers invade Robyn's motel room and attack her. She locks herself in the bathroom door, then escapes through the bathroom window. The robbers are forced to leave when they learn the police are on their way. Marek is frustrated they didn't find the money in Robyn's room and gets angered further when Evers revealed the family had two motel rooms, insisting the bag must have been in the other room.The police arrive on scene, and bring Nate along once learning of the attack on his family. They decide to reduce the charges against Nate and give the family an escort out of town. Robyn and Shane demand to return home, but along with Kenny, Nate insists they need the trip in order to repair their relationship as a family and have family memories. The next morning, they leave the motel for the campgrounds. A police cruiser escorts them a few miles down the road before turning back and racing to another emergency. Meanwhile, the robbers spot the family Land Rover and head on after it. As they keep driving, one of the straps holding the camping gear comes loose and so the family pulls over to fix it. As Nate and Robyn unload the camping gear, he hands her the sleeping bag full of money. When she opens it, her face turns white. She tells the boys to get back into the car before lashing out at Nate. Robyn believes Nate actually stole the money from members of a laundering scheme that exposed his real-estate fraud and threw him in jail, and that they were the ones who attacked her at the motel, and insists the camping trip was nothing but a ruse for them to \"\"start over\"\". Nate is confused by her allegations and pleads with her he didn't do anything wrong. She throws the bag at Nate and drives off with the two boys",leaving him stranded. When he looks into the bag,he realizes that the money belongs to the robbers.Shane and Kenny plead their mother to turn the car around to get Nate,but they are attacked by the robbers in their Mustang. They drive them off the road and cause them to crash into a log. Marek demands to know where the money is
Night at the Museum: Battle of the Smithsonian,2009,105,Comedy,6.0,Shawn Levy,Robert Ben Garant,Alain Chabat,Hank Azaria,Hank Azaria,Hank Azaria,"When the Museum of Natural History is closed for upgrades and renovations, the museum pieces are moved into federal storage at the famous Washington Museums. The centerpiece of the film will be bringing to life the Smithsonian Institution, which houses the world's largest museum complex with more than 136 million items in its collections, ranging from the plane Amelia Earhart (Amy Adams) flew on her non-stop solo flight across the Atlantic and Al Capone's (Jon Bernthal) rap sheet and mug shot to Dorothy's ruby slippers, Fonzie's jacket from Happy Days, the still from M*A*S*H and Archie Bunker's lounge chair from All in the Family. After stealing a security guard's ID badge, Larry (Ben Stiller) slips into the Archives of the Smithsonian, where Kahmunrah, an evil Pharaoh will come to life with the reestablishing of a tablet as a magical force in the museum bringing the old exhibits (Such as Theodore Roosevelt and Dexter) and new exhibits (like General Custer and Al Capone) back to life, and in conflict with each other. Larry enlists the help of Amelia Earheart, who he develops a romantic interest in, and together they try to put everything back in order. -sunshine-161Two years after Larry Daley (Ben Stiller) defeated the three night guards plotting to steal The Tablet, he is now head of Daley Devices, a company that he founded to manufacture his inventions. These inventions, including the Glow-in-the-Dark Flashlight, were created from his experiences as a former night guard. He finds that the American Museum of Natural History is closed for upgrades and renovations, and some of the museum pieces are being replaced by interactive holograms. The actual exhibits are moved to the Federal Archives at the Smithsonian Institution in Washington DC. On the last night, Larry meets the museum pieces such as Teddy Roosevelt (Robin Williams), Rexy the Tyrannosaurus Skeleton, and Dexter the Capuchin Monkey (Crystal the Monkey) and finds out that several exhibits, including Teddy, Rexy, the Easter Island Head (Brad Garrett), and good Pharoah Ahkmenrah (Rami Malek) and his Tablet are not moving to The Smithsonian Institution - without the Tablet of Ahkmenrah, the other exhibits will no longer be animated. The next night, Larry gets a call from Jedediah (Owen Wilson), saying that Dexter stole the tablet last midnight and evil Pharaoh Kahmunrah (Hank Azaria), Ahkmenrah's older brother, is attacking them. Larry goes to Washington and visits the National Air and Space Museum, the National Gallery of Art and the Smithsonian Castle to find the Federal Archives with the help of his son Nick (Jake Cherry).","","",""
Dragonball Evolution,2009,85,Action,2.5,James Wong,Ben Ramsey,Randall Duk Kim,Texas Battle,Chow Yun-Fat,Joon Park,"Two thousand years ago, the demon Lord Piccolo (James Marsters) came to Earth, wreaking havoc along with his minion Ōzaru (Ian Whyte). Seven mystics created the Mafuba and thought they sealed him away for eternity. However, Piccolo breaks free and with his ninja henchwoman Mai (Eriko), begins to search for the seven Dragonballs (each one has stars numbering between one and seven), killing anyone in his path.","","",""
The Last Confession of Alexander Pearce,2008,60,Drama,6.4,Michael James Rowland,Nial Fulton,Tony Llewellyn-Jones,Bob Franklin,Don Hany,Peter Dowling,"In 1819, two young Irish men travel to the other side of the world. Alexander Pearce, a farm labourer, is sentenced to seven years in the new penal colony of Van Diemens Land. His crime is the theft of six pairs of shoes. Phillip Connolly, a Catholic priest, is sent to administer religious guidance to the damned of Hobart Town, the most isolated settlement on earth.Within six months, Alexander Pearce has been flogged over 200 times for a variety of misdemenours and finds himself en route to Sarah Island. He is thought beyond salvation and will soon be brutalised, tortured and degraded beyond comprehension. Consumed by thoughts of escape, Pearce quickly falls in with like-minded convicts and the English ex mariner Greenhill. Between them, they hatch an escape plan. Soon eight men crash into the rain-forest with little other than an axe, and a plan to go where no white man has gone before - across the extreme wilderness of Tasmania.The British authorities doesnt waste time or valuable men pursuing them. They will surely all die within days.Hunger sets in and quickly the awful decision to eat one of the group is reached. Dalton, the convict flogger is the logical choice. Greenhill slits his throat and the butcher Travers decapitates him. All but two of the group take Dalton's flesh.Within weeks only Greenhill and Pearce are left alive. It is nearly 50 days since they escaped. Both men are close to death - and potential freedom. Greenhill is overcome with exhaustion and Pearce seizes the opportunity and murders him.When Pearce is eventually captured by British authorities he readily confesses his crimes. The magistrate refuses to believe him. Irishman or not, no European could resort to such depravity and Pearce is sent back to Sarah Island to complete the remainder of his sentence.Within weeks Pearce escapes again with the help of a young English convict Thomas Cox. When the authorities catch up with Pearce, he is lying beside the decimated remains of Cox.The Commandant of Sarah Island, Lieutenant Cuthbertson extracts the first confession from Pearce and it forms the basis of his subsequent trial. A jury of seven non-commissioned British officers find Alexander Pearce guilty of murder and cannibalism and he is sentenced to death.During his six months incarcerated in the Hobart Gaol, Alexander Pearce meets Father Phillip Connolly. Both men are from the same part of Ireland and know of each other. In the darkness of the gaol Alexander Pearce confesses everything to Father Connolly. Connollys faith in his God is tested by what he hears.Alexander Pearce is executed on the 19th July 1824. Under orders from the Judge, his body is dissected for science.This is the remarkable story of how one man endured the unimaginable by doing the unthinkable.","violence, murder",test,imdb
Two Lovers,2008,110,Drama,7.0,James Gray,James Gray,Christian Albrizo,Elliot Villar,Joaquin Phoenix,Donald John Hewitt,"Leonard (Phoenix) is walking along a bridge over a creek in Brooklyn, when suddenly he jumps into the water in an attempted suicide. He changes his mind and quickly walks home to his parents' apartment. His mother, seeing him dripping wet, tells her husband their son has tried it again and it becomes evident that Leonard has tried to kill himself before.","","",""
The Slammin' Salmon,2009,99,Comedy,6.4,Kevin Heffernan,Jay Chandrasekhar,Kevin Heffernan,Paul Soter,Paul Soter,Jay Chandrasekhar,"Slammin CLEON SALMON (Michael Clarke Duncan), the former Heavyweight Champion of the world, a mean, hard, crazy, and sometimes infantile bull of a man, owes $20,000 to the head of the Japanese Yakuza and needs to come up with the money tonight. So he challenges the waiters in the restaurant that he owns, The Slammin Salmon, a high end, boxing themed seafood eatery in Miami, to sell more food than theyve ever sold in their lives. Its going to be a contest between the waiters with some prizes and penalties: the top waiter gets $10,000 cash and the lowest waiter gets the tar kicked out of him by Cleon.The contest sets into motion a series of events which complicates the lives of each of the staff members. MIA (April Bowlby) is the sexy, cocky, ballerina who relies on her beauty to sell food until her face gets scalded by boiling soup. Now, her appearance is turning her customers off and sending Mia toward the dreaded last place. GUY (Erik Stolhanske) is the sleazy waiter whose best table is occupied all night by the Lone Diner, a man reading War & Peace and not ordering any food. CONNOR (Steve Lemme) is an actor who quit one year ago to be the star of CFI: HOTLANTA, only to be fired from the show. Now hes back at The Slammin Salmon and finds himself waiting on the entire cast of CFI: Hotlanta. NUTS (Jay Chandrasekhar) is an incredibly subdued, heavily medicated English teacher with both multiple personality and obsessive compulsive disorders, who has forgotten to take his meds and is slowly descending into insanity. TARA (Carla Gallo) is a down to earth med school student who, in the midst of the mayhem, remains the voice of reason, until she gets a 0% tip on her biggest check. RICH (Kevin Heffernan) is the spineless manager who accidentally swallows the engagement ring of a famous celebrity who is about to propose to his girlfriend. DONNIE (Paul Soter) is the brand new busboy whose been thrown into the contest by Rich. Hes two hours behind the other waiters in sales and will do anything to avoid the looming beat down at the hands of Cleon Salmon.As the hours pass, the action becomes more chaotic as Cleon shows up to supervise the contest and changes the rules on a minute to minute basis. Greed and fear push the waiters towards the finish line, and the contest ultimately ends with sabotage, bribery, indecent proposals and, of course, a heavyweight championship caliber pummeling by the Champ!",cult,val,imdb
Bangkok Love Story,2007,90,Action,5.8,Poj Arnon,Poj Arnon,Wiradit Srimalai,Sahatchai Churum Na Ayudthaya,Rattanaballang Tohssawat,Ratchanong Suprakorb,"A loner gunman named Maek is assigned to kidnap a police informant named Iht, but Maek has a change of heart when he takes Iht to the 'hit house'. Maek is ordered to kill Iht, but because he only kills scum and has discovered that Iht isn't bad, he refuses, turning the gun on the enforcers who had hired him to murder Iht. A gun battle ensues during which Maek is wounded, but Iht grabs Maek's gun and shoots their way out of the mobsters' headquarters. The two men then escape on Maek's motorcycle. Maek tells Iht to leave at gun point but he won't and takes Maek back to his rooftop hide-out. There, over a period of time, Iht tends to Maek's wound and finds himself attracted to him.","","",""
"I Love You, Man",2009,105,Comedy,7.0,John Hamburg,John Hamburg,Greg Levine,Jason Segel,Jon Favreau,Paul Rudd,"\"The movie begins with Peter Klaven (Paul Rudd) pulling into an abandoned property with his girlfriend Zooey (Rashida Jones). He tells her about his plans for this place and says that if he lands his next client, a huge movie star, he will be able to afford all that as well as their reception. She looks at him, puzzled, until he gets down on one knee and proposes. Zooey happily accepts, and spends their entire drive home calling her girl friends on speakerphone. Since they dont know that Peter can hear them, they begin to spill all the details about the relationship that Zooey has told them over the months. Peter is embarrassed, but just bears with it.When they arrive at their home, Zooey asks Peter if he wants to give anyone a call. He tells her his parents are probably sleeping, so he can just let them know tomorrow. When she clarifies, saying that she meant any guy friends, he tells her he doesnt really have any. This is further explained at dinner with Peters parents the next night. We learn that Peter has always had a girlfriend, and he always put them first. As a result, all of his guy friends ended up bailing. His father begins to joke about it saying that even Peters gay younger brother Robbie has never had as much trouble making friends. His father takes it a step further, saying that Robbie is one of his two best friends. The other being a childhood buddy he still calls all the time.The next day at work, we see that Peter gets along really well with all the women of the office, but when he goes to talk to Tevin, one of his co-workers, he becomes really annoyed. Tevin keeps telling Peter that he doesnt know how to market himself, that hes too boring, and hell never sell houses with traditional advertising. Tevin talks boastfully about putting his face on buses and urinal cakes, effectively weirding Peter out.Later with his fencing partners, he finds that they dont really consider him a friend because hes never made an effort to hang out with any of them outside of the gym. Still, Peter is not truly bothered by his lack of male friends until he gets home early and overhears Zooeys friends talking about how strange he is. Theyre concerned that the wedding party will be unbalanced and they all say that guys without friends are too clingy, and that its weird that Peters best friend is his mom.Knowing that he must make a change, Peter sets out on a series of man dates to find his Best Man. He learns the term from Robbie, who manages to make a married, straight man flirt with him in less than 5 minutes. The rules of the man date are a casual lunch or drinks after work, but NEVER dinner. Peter learns the reason for this rule the hard way as he goes out for dinner with a very amiable man his mother introduced to him, only to be surprised with an intense, all-out kiss at the end of the night. Robbies date for Peter is one of his gym clients, a soccer fan who has a very high-pitched voice. The date ends in disaster when the man tries to get the crowd to cheer but ends up getting them boo-ed by everyone else.Zooey sets Peter up with her friends husband, Barry, and his poker friends. Barry is VERY reluctant to let Peter join them, and acts like a total a**hole the entire time. He jokes about Peter not knowing how to play poker, then just when hes thought hes won, we find out that Peters hand beat his. They have a drinking contest and Peter wins, but since hes not used to drinking so much, he throws up all over Barry and gets kicked out. Finally, Peter goes to meet a man from the internet, only to find that the man used an old photo and is much older.Disappointed by all the date disasters, Peters just about given up when he hosts an open house for his client and meets Sidney Fife (Jason Segal), a very blunt and friendly guy. Peter is, of course, awkward at first, but the two begin chatting freely when Peter points out that Sidney is the only person whos eaten the sandwiches and Sidney compliments Peter on his panini choice. At the end of the conversation, Sidney admits that hes only at the open house to check out women, and that he has no intention of purchasing the house. They exchange business cards anyway before going their separate ways.Weeks later, Peter is going through a bit of a slump. The clients house isnt selling, and Tevin wants in on the property, but doing so would mean that Peter wont get enough money to buy the land he wanted. He holds off, and after awkwardly practicing for a few minutes, gets the nerve to call Sidney up. He ends up leaving a very convoluted message, but Sidney calls him back anyway. They go to Venice Beach and Sidney tells Peter that he never picks up after his dog and shows him how to really yell to let go of stress. They have a great time together, and it isnt long before the two are hanging out all the time. They put on jam sessions at Sidneys and even go hiking with some of Sidneys old friends.Meanwhile, Zooey is worried about Peter spending so much time with Sidney because Peter has started ditching their weekly HBO nights to hang out with him. Peter invites Sidney to their engagement dinner. They try to set Sidney up with one of Zooeys friends, but she is giggly and sporadic the entire time, and Sidney is completely uninterested. At the end of the dinner, Sidney makes a toast praising Peter and suggesting that Zooey pleasure Peter more often. The drive home is awkward and silent, with Peter finally coming out and admitting that he told Sidney about the lack of oral sex. They discuss it, and Zooey tells him that shes not against it. In fact, she enjoys it, but her last boyfriend didnt, and thats why she avoids it. Peter tells Zooey not to be angry at Sidney because if it werent for his toast, this topic never would have come up. She agrees, and they make up. Zooey thinks that her friend got along very well with Sidney and that they should go out on a group date, so Peter agrees, even though he knows that Sidney hates going on these kind of dates.Peter sets up a golf date for them, and although Sidney agrees to go, the day ends in disaster, with Peter and Zooey returning home angrily. Later, Sidney calls Peter up and tells them that Rush, their favorite band, is putting on a show tonight. Peter is about to decline, saying that its HBO night, but Sidney convinces him to go. Peter brings Zooey, but ignores her the entire night, choosing instead to air-rock with Sidney. Zooey is visibly confused and upset with her fiancés behavior.Peter takes Sidney with him to buy the tux for the wedding, and although Sidney wants Peter to wear a blue suit, Peter doesnt know if he can pull it off. Sidney asks Peter how their relationship is, and Peter admits that its been rocky lately. Sidney then asks Peter why hes marrying Zooey, and Peter cant come up with an answer. Sidney also asks Peter for a loan of $8000 for an investment project. Peter is reluctant, but agrees. As they are about to leave the store, the man who kissed Peter on one of the \"\"man dates\"\" earlier comes up to them and tells Peter off. After explaining everything to Sidney",Peter asks him to be his Best Man. Sidney is honored and gives Peter a huge hug just as the man walks by again. Later,Sidney and Peter are walking along when they see Peters client talking with Tevin. An enraged Sidney runs up to them and begins taunting the client,whos buff enough to wrestle Sidney and puts him in a sleeper hold. Peter apologizes profusely before leaving
Cemetery Junction,2010,95,Comedy,6.8,Ricky Gervais,Ricky Gervais,Steve Speirs,Jack Doolan,Christian Cooke,Ricky Gervais,"In early 1970s England, three friends spend their days partaking in banter, drinking, fighting and chasing girls. Freddie (Christian Cooke) wants to escape their working class world but cheeky chappy Bruce (Tom Hughes) and kind-hearted slacker Snork (Jack Doolan) are happy with life the way it is. When Freddie gets a new job as a door-to-door insurance salesman and bumps into his old school sweetheart Julie (Felicity Jones), the gang are forced to make choices that will change their lives forever.","","",""
Obsessed,2009,108,Drama,5.0,Steve Shill,David Loughery,Jerry O'Connell,Nathan Myers,Idris Elba,Nicolas Myers,"\"Taken from www.themoviespoiler.comThe movie opens with a African-American family moving into their new home. The family consists of Derek Charles (Idris Elba), his wife Sharon (Beyonce Knowles) and their baby, Kyle (Nathan and Nicholas Myers). The drive up to their new home and Sharon removes the sold sign and they go inside. While the baby sleeps, Derek and Sharon play a game of hide and seek in the empty rooms; this includes a tour of the attic, which is only beams and insulation. The game ends in their bedroom where the two enjoy a quickie while awaiting the moving van.When the movers arrive, Sharon directs the layout of the furniture and Derek heads into his office. Arriving at his office, he jumps into a crowded elevator and notices a white, blond hot chick (Ali Larter) carrying a stack of files. She remains in the elevator after everyone else gets off. She checks him out when hes not looking and he does the same. He asks if shes a client, she says shes a temp and this surprises him. When she drops all the files, he bends to help her and their hands touch. Derek looks uncomfortable and she smiles.When he gets off on his floor, she does the same. He asks her whom shes there to see and she says 'Derek Charles'. He tells her to watch out because he heard Derek Charles is a real asshole and tells her good luck.She later realizes his little joke and drops the files off with his assistant. Derek is a very successful asset manager with a large firm.As Derek leaves for the day he tells good luck on her next assignment and she says the company is actually keeping her for a few days, but he doesnt hear her, as he never stopped walking. She looks a little sad and turns back to her computer.The next day Derek arrives at work to find the temp, who introduces herself as Lisa Sheridan sitting at the desk of his assistant, Patrick (Matthew Humphreys). He asks what happened to Patrick and she replies, stomach flu. He says, \"\"Well grab a pen and pad and lets get to work.\"\"Lisa sits across from Derek and he rattles of a list of to dos",many of which she has already taken care of. He asks if hes going to fast and she says,"\"\"No","I'm waiting for you to catch up\"\".She proves to be very efficient and attracts the attention of most of the men in the office including Dereks best friend Ben (Jerry O'Connell) and his boss Joe Gage (Bruce McGill). Both of who comment on Dereks good luck. It seems"
Extract,2009,92,Comedy,6.1,Mike Judge,Mike Judge,David Koechner,Ben Affleck,Clifton Collins Jr.,T.J. Miller,"\"Cindy (Mila Kunis) is at a guitar store trying to find a guitar for her dad. The two employees are completely engrossed by her and ignore other customers. She doesn't seem to know a lot about guitars so they try to impress her by acting like guitar experts. She asks for a different color and they both go back to get it, leaving her alone with a guitar. She looks around then takes the guitar and drives off.Next we see a building with the name Reynold's Extract on the front. Inside, machines are going and Joel (Jason Bateman), the manager, enters and greets his employees. He goes into his office and talks on the phone with his friend Dean (Ben Affleck) about going to the bar where he (Dean) works. We also find out that Joel hasnt been laid in a month.Step (Clifton Collins Jr.) is talking to a Latino worker Hector, (Javier Gutierrez) who doesn't seem to understand English, telling him that he started off in the same position but was much better. He says that he's the best worker in the factory and he's probably going to be a floor manager soon. Two women, Mary and Gabriella, see him talking and not working and complain that he's holding up the assembly line. Another worker, Rory, comes over to Hector and tells him he should listen to his band 'God's Cock' play at a show. The women watch all of this, and Mary says that she's just going to sit there and not work either. Gabriella asks if she's going to shut off the machine and Mary says she's not going to hold up the line, but if they're not going to do their jobs she's not going to do hers.Joel is still on the phone and explains to Dean that if he's not home by 8:00 his wife puts on sweatpants, and once the sweats are on, he doesn't have a chance. He looks out his window and sees that Mary is just sitting there letting the bottles drop on the floor. Step goes up to Mary and asks what she's doing and she argues that he's not doing his job either. Joel comes down and tries to calm everyone down. He explains to Mary that Hector's new so itll take him some time to learn things and tells Step that if he wants to be a floor manager, he's going to have to learn to deal with upset workers instead of yelling. Joel walks away and Mary complains that they always get the blame.Joel is in his office talking to another manager Brian (J.K. Simmons), who spent all morning teaching Rory whom he calls Boy Genius how to back up a forklift. We see Rory driving a forklift carrying a bunch of boxes of extract when he stops suddenly causing a bunch of the boxes to fall. He then talks about Dinkus (Gabriella) who \"\"axed\"\" for days off. He told her she can have personal days when she fills out her time sheets correctly",which he promises Joel will never happen. Joel rushes out to beat the 8:00 sex deadline.He drives into a gated community and the clock in his car turns to 7:54. He sees his neighbor Nathan (David Koechner),and doesn't want to be seen. However Nathan notices him and waves him down. Joel stops the car and tells Nathan that he's in a hurry. However Nathan doesn't seem to register that and asks what Joel's doing on November 17. Joel lies and tells him that they'll be out of town but Nathan then 'remembers' that he meant the 7th so Joel reluctantly admits that he will definitely be in town then. Nathan says that he and his wife are going to an annual dinner for charity and want to invite Joel and his wife,Suzie. Joel tries to make up another excuse and says it doesn't sound like something that they would want to do because Suzie doesn't like going to those types of things. Nathan comes up with the idea to buy them tickets anyway and Leslie and Joel can try to talk Suzie into going. As soon as Nathan gets up from leaning on Joel's car
The Debt,2010,113,Drama,6.8,John Madden,Matthew Vaughn,Ciarán Hinds,Tomer Ben David,Sam Worthington,Ohev Ben David,"\"Tel Aviv, Israel. 1966. The hangar doors of an airplane that has just landed open, revealing a woman and two men standing silently at the hatch. They are Rachel Singer (Jessica Chastain), David Peretz (Sam Worthington), and Stephan Gold (Marton Csokas). \"\"Breathe","\"\" Stephan tells the others as they step off the plane. We notice that Rachel has a large bandage on her right cheek.A narration tells us that the three are Mossad agents who were sent to capture Dieter Vogel (Jesper Christensen)",the 'Surgeon of Birkeanu'; a Nazi war criminal. Stephan is the youngest unit commander in Israel military history and David had his 29th birthday during the course of the mission. Rachel was only 25 at the start.The film cuts to a ballroom scene where a woman is speaking. In part of her speech,she reveals that the three were unable to capture the target; he died trying to evade capture. An older woman listens in the audience with a noticeable scar on her cheek. Rachel Singer (Helen Mirren) speaks with her daughter
Dorian Gray,2009,112,Drama,6.2,Oliver Parker,Toby Finlay,Ben Barnes,Ben Chaplin,Pip Torrens,John Hollingworth,"When a naïve young Dorian Gray arrives in late Victorian London, by train, to inherit an estate left to him by his abusive grandfather, he is swept into a social whirlwind by the charismatic Lord Henry Wotton, who introduces Gray to the hedonistic pleasures of the city. Lord Henry's friend, society artist Basil Hallward, paints a portrait of Gray to capture the full power of his youthful beauty. When the portrait is unveiled, Gray makes a flippant pledge: he would give anything to stay as he is in the picture—even his soul.","","",""
Incendies,2010,131,Drama,8.3,Denis Villeneuve,Denis Villeneuve,Hussein Sami,Hussein Sami,Hussein Sami,Maxim Gaudette,"After their mother succumbs to a stroke she suffers at a community swimming pool, twin brother and sister receive final requests in their immigrant mother's will. To fulfill her wishes, they must journey to her birthplace in an unnamed Middle-Eastern country (based on Lebanon during the Lebanese Civil War).","","",""
The Social Network,2010,120,Drama,7.8,David Fincher,Aaron Sorkin,Joseph Mazzello,Toby Meuli,Bryan Barter,Patrick Mapel,"\"In October 2003, Harvard University student Mark Zuckerberg (Jesse Eisenberg) has the idea to create a website to rate the attractiveness of female Harvard undergraduates after his girlfriend Erica Albright (Rooney Mara) breaks up with him. Over the course of a single night, Mark hacks into the databases of various residence halls, downloads pictures and names of female students and, using an algorithm for ranking chess players supplied by his best friend Eduardo Saverin (Andrew Garfield), he creates in a few hours a website called \"\"FaceMash.com\"\"",where male students can interactively choose which of two girls presented at a time is more attractive.Mark is punished with six months of academic probation after the traffic to the site brings down parts of Harvard's computer network,and he becomes vilified among most of Harvard's female community. However,"the popularity of \"\"FaceMash\"\" and the fact that he created it in one night"
Teenage Mutant Ninja Turtles,2014,101,Action,5.8,Jonathan Liebesman,Josh Appelbaum,Pete Ploszek,Tony Shalhoub,Alan Ritchson,Danny Woodburn,"\"The villainous criminal organization known as the Foot Clan has been terrorizing New York City, led by the ruthless Shredder. Beneath the sewers, the rat sensei Master Splinter (Danny Woodburn) has been training his four sons until they are ready to take Shredder on and become heroes.Meanwhile, Reporter April O'Neil (Megan Fox) pesters a dock worker for information on chemical materials that the Foot Clan may be involved with. Not getting any answers, she and her cameraman Vernon Fenwick (Will Arnett) go into the city to do a puff piece on trampoline fitness. April wants to do better stories, but Vern assures her that some people enjoy these kinds of stores the same way they enjoy foam on coffee.April learns from the dock worker that something is being brought in by the docks. She rides her bike there at night to find the Foot Clan, led by their lieutenant Karai (Minae Noji), preparing to bring something in. April tries to get footage on her phone, when a shadowy figure shows up and takes out the Foot Soldiers one by one. The figure leaves behind a symbol that April recognizes. She tells her roommate Taylor (Abby Elliott) about this, and also at work to her boss Bernadette Thompson (Whoopi Goldberg), but nobody seems to believe her or care about what she has to say.We see a man with his hands tied behind his back, and a Foot Soldier trying to attack him, but the man easily takes the Soldier down. This man is The Shredder. Karai reports to him about the vigilante activity, and that these non-human creatures must be stopped.The NYPD teams up with Eric Sacks (William Fichtner) of Sacks Group Inc to take down the Foot Clan. April finds Sacks at an event, where we learn that her father worked with Sacks on a project before he passed away.After the event, April and Vern drive home when they see terrorized New Yorkers scrambling all around the streets. April leaves the van to check it out, only to get grabbed by a Foot Soldier and thrown in with other hostages. Karai calls out the vigilantes to show themselves, or the Foot Soldiers will execute the hostages. The Ninja Turtles catch them on their cameras, and them ride the subway to find the Foot Clan and beat them down easily, freeing the hostages in the process. April runs out and climbs a fire escape to find the Turtles on the roof. She snaps a picture, which startles them. She gets grabbed and is confronted by the Turtles, causing her to faint. When she comes to, she meets the four heroes in a half-shell - the leader Leonardo (Pete Plozek), the brainy Donatello (Jeremy Howard), rebellious Raphael (Alan Ritchson), and goofball Michelangelo (Noel Fisher). Donnie wiped April's phone, and Leo hands it back to her, warning her not to tell anybody about them, or they'll find her. Mikey reiterates this, and it's obvious he's attracted to April. The Turtles leave, but April still manages to get a picture of them from a distance.April runs home and opens a box filled with documents, pictures, and videos on Project Renaissance, what her father and Sacks were working on. April sees a video of her as a kid recording in her father's lab, using a mutagen on the Turtles and Splinter, pre-mutation. She personally named them and fed them pizza, which they all loved. She even recognizes the symbol from earlier as meaning \"\"family.\"\"The Turtles try to sneak back into their lair without alerting Splinter. However",he manages to catch them and punishes them by making them maintain balance on certain items until they tell him why they were out on the streets. Splinter breaks Mikey by tempting him with (what else) pizza. Mikey admits they were out fighting the Foot Clan and when he mentions April's name,Splinter is alarmed and he orders the Turtles to go find her.April continues digging into the Turtles' past,and she tells Thompson about what she saw the previous night. Unfortunately
It's a Wonderful Afterlife,2010,100,Comedy,5.4,Gurinder Chadha,Gurinder Chadha,Sanjeev Bhaskar,Jamie Sives,Sacha Shilov,Teghvir Gujral,"Mrs Sethi (Shabana Azmi) is a widow living in Southall who wants to marry off her only daughter, for she is alone and unhappy. Her daughter, Roopi, (Goldy Notay) is a little plump and opinionated. Mrs Sethi finds that all her matchmaking efforts are rudely rejected. She avenges this behaviour toward her daughter by murdering the failed dates using her culinary skills. A police hunt begins for a serial murderer using a killer curry.","","",""
Submarino,2010,105,Drama,7.5,Thomas Vinterberg,Jonas T. Bengtsson,Morten Rose,Jakob Cedergren,Gustav Fischer Kjærulff,Henrik Strube,"The story of two brothers who lose track of each other after an unstable childhood until they meet up again in prison is the focus of former ‘Dogme’ director Thomas Vinterberg’s film based on a book by Jonas T. Bengtsson, a Danish novelist celebrated for his unflinching realism. The film’s title refers to a method of torture known as ‘submarino’ in which the target’s head is held under water to just before the point of drowning.","","",""
