title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
"For a Good Time, Call...",2012,85,Comedy,6.0,Jamie Travis,Katie Anne Naylon,Steven Shaw,Justin Long,Eddie Geller,Don McManus,"After Lauren is dumped by her boyfriend, she is unable to afford a place of her own. Her old friend Jesse informs her of a beautiful apartment right by Gramercy Park, but does not include the fact that his other friend Katie lives there. During their freshman year of college, Lauren had to drive an inebriated Katie home from a frat party. She accidentally spilled her own urine onto Lauren from an empty slushie container, and was promptly thrown out of the car. Despite their clear disdain for each other, they reluctantly move in together for lack of better options.","","",""
Machete Kills,2013,107,Action,5.6,Robert Rodriguez,Kyle Ward,Charlie Sheen,Demián Bichir,Danny Trejo,Mel Gibson,"\"The film is preceded by a fake trailer for \"\"Machete Kills Again... In Space!\"\"",which features the titular hero on an intergalactic mission,starring Danny Trejo,Michelle Rodriguez
Diary of a Wimpy Kid: Dog Days,2012,94,Comedy,6.3,David Bowers,Maya Forbes,Steve Zahn,Connor Fielding,Grayson Russell,Devon Bostick,"The Heffley family attends a pool party at the local pool, where the family meets a former trouble-making friend of Rodrick who is now a model student after attending a military school known as Spag Union, into which Greg's dad Frank (Steve Zahn) thinks about enrolling Greg.","","",""
Kristy,2014,86,Horror,5.9,Olly Blackburn,Anthony Jaswinski,Chris Coy,Mike Seal,Mathew St. Patrick,James Ransone,"\"The film opens with a hooded figure photographing a young woman's corpse in an empty field, followed by a montage of internet screenshots and video of women being killed in what appears to be ritual murders by a cybercult, and footage of the murders being uploaded on an anonymous underground website, where members are encouraged to \"\"kill Kristy","\"\" \"\"Kristy\"\" coming from a Latin name meaning \"\"follower of God.\"\"","",""
The Liability,2012,82,Comedy,5.9,Craig Viveiros,John Wrathall,Jack McBride,Tim Roth,Tomi May,Peter Mullan,"Young and naive 19-year-old slacker, Adam (Jack O'Connell), lives with his mum, Nicky (Kierston Wareing), in the home of her intimidating gangster boyfriend, Peter (Peter Mullan) and is sent to conduct a day of driving for Peter's associate after Adam inadvertently views an incriminating video on Peter's laptop. This takes Adam on the road with aging hitman, Roy (Tim Roth), as he enters a world of murder for 24 hours. Roy tries to force him to kill a mysterious girl (Talulah Riley) in a forest, but he refrains from doing so, giving her the chance to escape and drive away in their vehicle.","","",""
Manila Kingpin: The Asiong Salonga Story,2011,145,Action,6.6,Tikoy Aguiluz,Roy Iglesias,Eddie Tuazon,Ketchup Eusebio,Dennis Padilla,Amay Bisaya,"Tondo. The Ancient Gangland. Year 1950. Gang wars were in. Violence was the name of the game.Gangsters carried Thompsons and grease guns in a bayong. Police Characters were just too tough resulting in bloody encounters.All notorious hoodlums dreamt to be the King. But one smart and slippery hoodlum rose to power and reigned as King.He was the youngest and toughest Public Enemy No. 1 (Criminal) the Tondo Underworld ever bred. He was feared, respected and loved.A legendary Robin Hood in his time Tondo will never forget.His gang called him Hitler. Tondo remembers him by another name: ASIONG SALONGA.He robbed the rich to give to the poor. He lived and died by the gun. He lived fast and died young.This is his bloody career and salvage true-to-life story.","murder, flashback",train,imdb
Thale,2012,76,Drama,5.5,Aleksander Nordaas,Aleksander Nordaas,Morten Andresen,Roland Astrand,Jon Sigve Skard,Erlend Nervold,"\"Two men are in plastic biohazard-type suits working as a cleaning crew on a crime scene. One of the men, Elvis, is vomiting continuously in a bucket; and you get a sense that he is inexperienced at this type of work. The second man, Leo, is calmly using handfuls of paper towels to mop up a large pool of congealed blood on the floor. Leo's cell phone rings and Elvis answers the phone for Leo and holds the phone to Leo's ear to speak as Leo still has the bloody rubber gloves on. Leo answers the phone, \"\"no shit cleaning service","Leo speaking.\"\" As he is listening to the details of their next cleaning job",Elvis makes the mistake of glancing over at the bloody crime scene for just a second and immediately doubles over vomiting again,dropping Leo's cell phone in the bloody mess in the process. Leo calmly kneels down and bends his ear down next to the phone on the floor to finish receiving the address to the next job. He finishes speaking and announces to Elvis
A Good Marriage,2014,102,Action,5.3,Peter Askin,Stephen King,Anthony LaPaglia,Theo Stockman,Stephen Lang,Pun Bandhu,"\"Darcy Anderson has been married to Bob, an accountant from Portland, Maine, for 27 years. They have a happy yet humdrum relationship, running a mail-order business selling and appraising rare coins. One day, while Bob is away on business, Darcy goes into the garage to search for batteries. When she rummages through Bob's belongings, she stumbles across a pornographic magazine showing sadomasochistic images. Unnerved by the magazine – and that it is in Bob's possession – Darcy finds a secret compartment behind the garage's baseboard and makes a more horrific discovery: a small box containing the ID cards of Marjorie Duvall, a victim of a serial killer called \"\"Beadie\"\".","","",""
American Burger,2014,78,Comedy,4.5,Johan Bromander,Johan Bromander,Liam Macdonald,Gabriel Freilich,Charlie Petersson,Benjamin Perry,"American Burger follows the stories of a bunch of stereotypical American school students (Nerds, Jocks & Cheerleaders) on a culture trip through Europe. Among the students are Fat Nerd (Liam Macdonald) & Preppy Nerd (Benjamin Brook), Camera Nerd (Charlie Petersson) & Wonky Eyes Nerd (Ben Thorton) and Nice Cheerleader (Aggy Kukawka), Adorable Cheerleader (Madeleine Borg) & Ponytail Cheerleader (Hanna Nygren). Heading the group is the enthusiastic Teacher (Lena Bengtsson) who tries her hardest to ensure the children appreciate their trip.","","",""
Kai Po Che,2013,120,Drama,7.8,Abhishek Kapoor,Chetan Bhagat,Manav Kaul,Rajkummar Rao,Ashish Kakkad,Digvijay Deshmukh,"\"Ishaan \"\"Ish\"\" Bhatt (Sushant Singh Rajput) is an ex district level cricketer who is a victim of politics in the cricketing selection fraternity","Omkar \"\"Omi\"\" Shastri (Amit Sadh) is the nephew of a Hindu politician (Bittu) who funds their business and Govind \"\"Govi\"\" Patel (Rajkumar Rao) is a geek with a penchant for business and numbers. Together they open a sports shop and an academy to train and promote talented budding cricketers. After toiling hard",they succeed in establishing it as a center for cricket among the local youth and start to incur profits.,""
Killjoy Goes to Hell,2012,93,Comedy,4.8,John Lechago,John Lechago,Tai Chan Ngo,Al Burke,Cecil Burroughs,Trent Haaga,"The film begins in a deserted snowy desert where an Old Hag living in a dusty shack being paid a prize by the Bailiff for conjuring up Killjoy. Upon being summoned, Bailiff appears and chokes Killjoy out, who wakes up in an electric chair and is tortured while being asked if he pleads innocent or guilty. Meanwhile, on Earth, it's been three years since the events of the previous film, and Sandie is still locked up in the Essex County Mental Asylum and is still questioned by Detective Grimley and Detective Ericson about the missing bodies of Zilla, the Professor, Rojer and Erica. She only responds with laughter, and Dr. Simmons informs the detectives that her brain is always in the stage of laughter, and cannot figure out what is causing her to do this, but from the evidence in the Professor's house, and his relationship with Michael from the first film, Detective Ericson believes that the legend of Killjoy might be real after all. Meanwhile, the Bailiff takes Killjoy into an elevator down to Hell, where the courtroom is under Beelzebub's control. Killjoy is on trial for the crime of being too soft and not scary, as he let his last victim, Sandie, escaped from his realm. The accuser is Jezabeth, the Devil's Advocate, who was once in a relationship with Killjoy a while ago before dumping her.","","",""
22 Jump Street,2014,112,Action,7.0,Phil Lord,Michael Bacall,Wyatt Russell,Jonah Hill,Keith Lucas,Ice Cube,"\"Two years following their success in the 21 Jump Street program, Schmidt (Jonah Hill) and Jenko (Channing Tatum) are back on the streets chasing narcotics. However, after failing in the pursuit of a group of drug dealers led by Ghost (Peter Stormare), Deputy Chief Hardy (Nick Offerman) puts the duo back on the program to work for Captain Dickson (Ice Cube) – now located across the street at 22 Jump Street. Their assignment is to go undercover as college students and locate the supplier of a drug known as \"\"WHY-PHY\"\" (Work Hard? Yes",Play Hard? Yes) that killed a student photographed buying it on campus from a dealer.,"",""
Homefront,2013,100,Action,6.5,Gary Fleder,Sylvester Stallone,Marcus Hester,Clancy Brown,Omar Benson Miller,James Franco,"Two years after the raids of a gang's meth lab where his cover was broken, former DEA Agent Phil Broker (Jason Statham) and his daughter Maddy (Izabela Vidovic) have moved to a small Louisiana town where Maddy's deceased mother grew up. Maddy gets into a schoolyard fight with a bully named Teddy Klum; when Broker comes to the school, Teddy's hostile father, Jimmy (Marcus Hester), picks a fight with him and loses. Cassie Klum (Kate Bosworth) later asks her brother, a drug dealer named Gator Bodine (James Franco), to scare Broker.","","",""
The Dirties,2013,83,Drama,6.8,Matt Johnson,Josh Boles,Matt Johnson,Paul Daniel Ayotte,Josh Boles,Owen Williams,"The film opens with the main characters, Matt and Owen, making a movie about a gang of bullies and the revenge that two victimized students take on them. This project, “The Dirties”, contains references to a score of other movies such as Being John Malkovich, Pulp Fiction, and The Usual Suspects. Matt is shown being bullied.","","",""
Assassins,2014,84,Action,4.7,Michael Bonomo,Michael Bonomo,Andre Tenerelli,Tristan James Butler,Stephen Katz,David Pesta,"Robert Rath (Sylvester Stallone) is a paid assassin who wants nothing more than to get out of 'the business', haunted by the memory of murdering his own mentor Nicolai years ago. Rath is a quiet, morose professional who is on an assignment to kill someone when someone else gets to the 'mark' (the target) before he does. That person turns out to be Miguel Bain (Antonio Banderas), a fellow assassin and a competitive sociopath.","","",""
Ain't Them Bodies Saints,2013,96,Drama,6.4,David Lowery,David Lowery,Casey Affleck,Ben Foster,Charles Baker,Keith Carradine,"Ruth Guthrie is walking across a field and is followed by Bob Muldoon, who tries to dissuade Ruth from leaving him to return to her mother's. Ruth is adamant and reveals that she is angry at Bob because he supposedly told Freddy that he was going to 'strike out on his own'. Bob reassures her that this isn't the case, that he meant the both of them. They reconcile and Ruth reveals she is pregnant.","","",""
Verliefd op Ibiza,2013,117,Comedy,4.8,Johan Nijenhuis,Tijs van Marle,Jasper Gottlieb,David Lucieer,Rick Engelkes,Jan Kooijman,"Ibiza! The ultimate party island. The white beaches, the finest clubs, the most famous DJ's and beautiful people.Kevin (Jan Kooijman) is a young footballer who recently made a multimillion deal by transferring to FC Barcelona. He hardly realizes what is happening to him. Too young, too rich, too beautiful. His girlfriend Elza (Kim Feenstra) knows how Kevin should spend his millions. She is eagerly anticipating her birthday where Kevin will ask her the most important question of all. Kevin's grandmother Karla (Willeke van Ammelrooy) observes it all from the sidelines with concern. Fortunately there is the down-to-earth event planner Lizzy (Sanne Vogel) who shows Kevin the meaning of true love.The recently divorced Jacky (Lone van Roosendaal) and her neighbor Irma (Simone Kleinsma) - both in their forties- arrive on the island. Jacky is up for it: lifted and botoxed she tells Irma that she cannot wait to score a hot young guy. She's alive! Irma is of a different opinion. She is looking forward to a quiet holiday on the beach with (the books of) Dr. Zhivago. Until someone more real gets her heart racing...Former rock star Lex (Rick Engelkes) invites his three daughters to Ibiza to celebrate his 55th birthday. Lex has never been a very present father to the three half-sisters Zara (Gigi Ravelli), Lizzy (Sanne Vogel) and Bibi (Marly van der Velden). When Zaras husband Pim (David Lucieer) is seduced by Bibi, Lex finally gets a chance to fulfill his fatherly role.The brothers Dylan (Jasper Gottlieb), Marco (Armin Cruz)and Boyd (Marius Gottlieb) dream of becoming a world class DJ-duo. They came to the island to give their music to the famous DJ Armin van Buuren. But how do you get to one of the biggest DJs of the world? Their best friend Lars (Jim Bakkum) tries to help them reach their goal. In the end Dylan and Boyd seem to be aided more by a good dose of good luck and an unexpected twist of faith.All lines converge in the hip club where Armin van Buuren performs as a DJ. Will Jacky find love with a young lover, or with her teenage sweetheart? Will Kevin choose for a life with the beautiful gold-digger Elza? And will Zara's marriage survive the escapades of husband Pim?Loving Ibiza is a film filled with sunshine, humor, adventure and human insights.",romantic,train,imdb
Young Rebels,1989,93,Action,4.6,Amir Shervan,Amir Shervan,Robert Z'Dar,G. Alexander Virdon,Carlos Rivas,Joselito Rescober,"\"The Young Rebels was the story of a group of youthful guerrillas fighting on the Patriot side in the American Revolutionary War. They were part of the fictional \"\"Yankee Doodle Society\"\"",based in Chester,Pennsylvania,in 1777. Their goal was to harass the British forces however they could and serve as spies for the rebels. The four main characters were Jeremy (Richard Ely)
Dark Places,2015,113,Drama,6.2,Gilles Paquet-Brenner,Gilles Paquet-Brenner,Corey Stoll,Sean Bridgers,Nicholas Hoult,J. LaRose,"Libby Day, the novel's narrator and protagonist, is the sole survivor of a massacre in Kinnakee, Kansas, a fictional rural town. After witnessing the murders of her two sisters and mother, in what appears to be a Satanic cult ritual, she escapes through a window and later testifies in court against her teenage brother.","","",""
Chilling Visions: 5 Senses of Fear,2013,88,Horror,4.9,Eric England,Eric England,Sean Leser,Robert Sciglimpaglia,Doug Roland,Ox Baker,"The film was composed of five short films and did not have a wraparound story, instead linking the shorts together with the mysterious company Watershed, a company with sinister intentions.","","",""
Stretch,2014,94,Comedy,6.5,Joe Carnahan,Joe Carnahan,Ed Helms,Ed Helms,James Badge Dale,James Badge Dale,"A man nicknamed Stretch is thrown out of his car after a traffic accident in which the other driver, Candace, ignores a red light. Miraculously uninjured, he confronts Candace, only to fall instantly in love with her. A year later, Stretch is inspired to give up his addictions to cocaine and gambling. As Stretch considers proposing to her, Candace abruptly tells him that she wants to break up. Hurt by the sudden rejection, Stretch's life spirals into self-destruction and failure, which he blames on Candace. A failed actor, he works in Los Angeles as a limo driver. Though he has quit gambling, he retains a $6000 debt to Ignacio, who demands the debt be paid by midnight. At the same time, Stretch begins hallucinating the bitter ghost of another failed actor and limo driver named Karl, who committed suicide in front of a customer.","","",""
The Light Between Oceans,2016,133,Drama,7.2,Derek Cianfrance,Derek Cianfrance,Anthony Hayes,Thomas Unger,Jack Thompson,Michael Fassbender,"\"The movie opens in 1918 with Tom Sherbourne (Michael Fassbender) traveling by boat to a remote village off the coast of Western Australia. He has accepted the temporary position of lighthouse keeper on the island of Janus Rock. Janus Rock is a small island linked to the mainland, and only visited by boat four times a year by the shopkeeper, Harry, who brings grocery orders, supplies and mail. Because of Janus Rock's remote location and isolation, it was a difficult post to fill before Tom took it over. The permanent lighthouse keeper will return to his job in six months. Tom is a World War I veteran just back from Europe and is looking forward to the solitude the job has to offer.He is taken to the island by Harry and Bluey. Later we see him at the lighthouse, doing chores and he seems at peace with the solace. Three months into his post, he comes to town for lunch for a break and sees a young woman (Alicia Vikander) throwing bread to the gulls. They exchange a meaningful and extended glance.He goes to the home of one of the townsfolk has dinner. When the homes owner, Mr. Graysmark introduces Tom to his daughter Isabel, Tom is very pleased to see its the woman he saw earlier feeding the gulls. During dinner he finds out the two reasons the previous lighthouse keeper, Ferguson is on leave. Ferguson informed the authorities that his wife was signaling passing boats which is not allowed. Someone asked well what was the second reason? Mr. Graysmark says Mrs. Ferguson died two years previously. The impression is that he had a breakdown alone on the island and is in psychiatric care but is expected to make a full recovery. Tom returns to his post at the lighthouse.A few months later Tom is called into the office of his employer. He is advised the permanent lighthouse keeper leapt to his death from the cliffs. He is then offered a three year position as permanent lighthouse keeper. He accepts.Later, with flowers in hand, he visits Isabel,s home. Her mother invites him to lunch. He advised the family he will be in town for a few days. When Mrs. asks what he plans to do, Isabel pipes in and says, He has invited me on a picnic tomorrow. Tom looks surprised but pleased.While on their picnic, Isabel peppers Tom with questions but he is very reserved. He doesn't like to talk about the past or the future but she seems enamored with him regardless. Toms mother is deceased and he and his father did not have a good relationship. But his fathers sternness did serve to help him in the war. Isabel tells Tom she has lost both pf her brothers in the war. She tells Tom there is a name for someone who loses a spouse but not a name for a parent who loses a child.When Isabel asks to visit the lighthouse, Tom advises her its against the Commonwealths laws as only the lighthouse keeper and his wife are allowed one on the island. Isabel says, well marry me. Tom says \"\"you'd have to have rocks in your head to want to marry me\"\". She asks him to write her and he says of course he will.Over the course of the next few months",the two correspond and fall in love. When Tom proposes via one of these letters,Isabel accepts. Tom promises to always take care of Isabel and to love her forever.The two have a beautiful wedding and return to the lighthouse. They are very happy and it is very apparent,they are very much in love. Isabel once told Tom she plays the piano and she is very happy to see a piano in her new home. But Tom tells her it doesn't work and is sorely out of tune.Isabel soon becomes pregnant. Their days are spent deciding on names and Isabel making baby clothes. The couple is blissfully happy.One night during a very turbulent storm
'71,2014,99,Action,7.2,Yann Demange,Gregory Burke,Adam Nagaitis,Paul Popplewell,Harry Verity,Jonah Russell,"Gary Hook, a new recruit to the British Army, takes leave of his much younger brother Darren. Hook's platoon is sent to Belfast in 1971 in the early years of the Troubles. Under the leadership of the inexperienced Second Lieutenant Armitage, his platoon is deployed to a volatile area where Catholic Nationalists and Protestant Loyalists live side by side. The unit provides support for the Royal Ulster Constabulary as it inspects homes for firearms, shocking Hook with their rough treatment of women and children. A crowd gathers to protest and provoke the British troops who, though heavily armed, can only respond by trying to hold the crowd back.","","",""
Northwest,2013,91,Action,6.8,Michael Noer,Rasmus Heisterberg,Ali Abdul Amir Najei,Clement Black Petersen,Roland Møller,Dulfi Al-Jabouri,"Northwest is one of the most impoverished multi-ethnic areas of Copenhagen. 18-years-old Casper lives in Northwest with his mother, younger brother and his little sister. Casper struggles to make ends meet based on selling stolen goods to one of the neighborhood pack leaders. When organized crime hits Northwest the hierarchy of the neighborhood shifts and Casper is offered a chance to climb the ranks. Soon he is hurled into a world of drugs, violence and prostitution and as things escalates, his childhood playground becomes a battlefield. Consequently Casper finds himself and his family dead center in a conflict that threatens to destroy them.Northwest is a film about youth crime, the price of greed and a rootless, young man's longing for a sense of belonging and to show the world hes a real man.","","",""
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,96,Action,6.1,Woo-Ping Yuen,John Fusco,Donnie Yen,Harry Shum Jr.,Chris Pang,Roger Yuan,"After eighteen years of solitude, renowned warrior-maiden Shu Lien emerges from retirement and travels to Peking, where the Green Destiny—the legendary sword of her deceased love Li Mu Bai—is located. In the forest, Shu Lien's carriage is attacked by several warriors from the West Lotus clan. As she fights them, a masked horseman comes to her aid, and together they defeat the attackers, revealing one's identity to be a young man called Wei Fang.","","",""
Lucy,2014,89,Action,6.4,Luc Besson,Luc Besson,Pilou Asbæk,Choi Min-sik,Jan Oliver Schroeder,Nicolas Phongpheth,"\"In the opening shot, we see a cell split up into multiple other cells. Then we see a proto-human in prehistoric times drinking from a lake. Lucy (Scarlett Johansson) narrates by saying that life began billions of years ago, and ponders just what we have done with it since then.In the present, Lucy is a young American woman outside a hotel in Taiwan with her week-long boyfriend Richard (Pilou Asbæk). He is asking her to take a briefcase up to the room of a Mr. Jang (Min-sik Choi). Even though offered $500, she refuses to do anything for Richard without knowing what it is that he wants her to deliver, so he handcuffs Lucy's wrist to the handle of the briefcase, leaving her with no choice. She enters the lobby and tells the clerk that Richard is sending her up to Jang, and then nervously gives her name to the clerk. Lucy looks out the window to see Richard smiling and trying to be encouraging, until he is shot and killed. A group of thugs come out of the elevator and force Lucy to go up with them. This scene is juxtaposed with footage of a cheetah chasing a gazelle, mauling it and then carrying the gazelle's corpse in its teeth.They take Lucy to Jang's apartment. There are bloodied corpses on the floor, causing Lucy to vomit. Jang comes out with his hands soaked in blood. He rings up a man on the phone to translate for Lucy. She cries, not knowing what is going on or why any of this is happening. Jang writes down number '140' on a piece of paper, which is the code to open the briefcase. Jang steps into the next room while his men arm themselves with guns and shields. Lucy opens the briefcase, which contains four 1 kg bags of blue powdered crystals. Jang brings in a drugged-up man to snort some of the blue powder. The man briefly convulses and then starts laughing maniacally until Jang shoots him in the head. Lucy is then ordered to do a job, which she refuses to do until she gets smacked.Lucy wakes up in a hotel room. There is a bandage on her stomach. Jang's men come in and throw her some clothes. She is taken to Jang, along with three other men. A British man known as \"\"The Limey\"\" (Julian Rhind-Tutt) comes in to explain to Lucy that she and the other men have had a drug called CPH4 stuffed into their lower intestines. The drug is supposed to be the next big thing on the market",and they intend to smuggle it across the world. Afterwards,Lucy is taken to a room and chained up,where one of the thugs
The Transporter Refueled,2015,96,Action,5.2,Camille Delamarre,Adam Cooper,Ed Skrein,Ray Stevenson,Radivoje Bukvic,Lenn Kudrjawizki,"\"In the year 1995 somewhere in a French Rivera city on a typical evening, a group of teenage girls, prostitutes, are on the street, strolling for customers under the watchful eyes of their local black pimps. A van rolls up and a man gets out. One of the black pimps tells him to keep moving, as he's working. \"\"So am I\"\"",the man says and opens fire with an assault rifle. The man,a Russian named Arkady Karasov (Radivoje Bukvic) and his partners,Yuri (Yuri Kolokolnikov) and Leo Imasova (Lenn Kudrjawizki) continue to fire on the men
The Devil's Dolls,2016,85,Horror,4.3,Padraig Reynolds,Danny Kolker,Christopher Wiehl,R. Brandon Johnson,Yohance Myles,Matty Ferraro,"The film opens with a young woman, Amber, fleeing from Henry, a serial killer. She is almost caught and murdered, but is saved by the appearance of Matt, a detective that shoots and kills Henry before he can accomplish this. Matt and his partner Darcy find a box containing four cursed worry dolls, which belonged to Henry. They're approached by Della, an old woman that raised Henry after his father died, who unsuccessfully tries to claim the dolls, which are confiscated as evidence. After leaving the crime scene Matt visits his ex-wife Amy, but unbeknownst to him their young daughter Chloe finds the worry dolls and takes them for herself. Unaware of their origin, Chloe turns the dolls into necklaces and sells them at her mother's store. Every person that purchases the necklaces will become possessed and becomes violent, committing bloody murder. This also includes Chloe herself, as her mother bought one of the dolls for her daughter - eventually resulting in Chloe's hospitalization after killing a dog.","","",""
