title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Paranormal Xperience 3D,2011,90,Horror,3.7,Sergi Vizcaino,Daniel Padró,Luis Fernández,Maxi Iglesias,Eduard Farelo,Óscar Sinela,"\"It's 2011, in Madrid. Professor Fuentes (Miguel Ángel Jenner) is tying five Medicine students up to chairs. He explains methodically that he is going to make an experiment above the power of the mind, and subsequently he asks for a volunteer without specifying what for. José \"\"Jose\"\" Aguas (Maxi Iglesias) is so cocky that he becomes sort of nominated by the rest of the students. Professor Fuentes shows them an emergency cabinet and a penknife",and he cuts Jose in one of his arms,saying that Jose has the mental power of stopping himself from bleeding to death. If he doesn't succeed,he will die
Django Unchained,2012,165,Drama,8.5,Quentin Tarantino,Quentin Tarantino,Samuel L. Jackson,Dennis Christopher,James Remar,James Remar,"\"In 1858, Django (Jamie Foxx), a slave, is chained to a bunch of other slaves and being marched to his new owner's estate in Texas by the Speck brothers. At nightfall, a German man in a dentist cart pulls up and hails the Speck brothers. He introduces himself as Dr. King Schultz (Christoph Waltz).Schultz is clearly more intelligent and enlightened than the Specks. He says he is looking for a slave who can identify a band of wanted fugitives known as the Brittle brothers. Django announces that he knows the Brittle brothers and can identify them. Schultz offers to buy Django, but his polite and educated manner rubs the ill-mannered Specks the wrong way, and Ace Speck threatens to shoot him with his shotgun. In response, Schultz lowers his lantern, whips out a revolver, and shoots Ace, then Dicky's horse, causing Dicky to fall off his horse. The horse carcass then lands on and crushes Dicky's leg, leaving him screaming in pain. Crippled, he agrees to sell Django, and Schultz pays the man (for both Django, and the dead Speck's horse), gets an official title to Django, and prepares to ride off.Before Schultz leaves, however, he frees the remaining slaves (clearly, Schultz finds slavery abhorrent) and says that they may either carry the remaining Speck brother back to town, or shoot him and flee. As Django and Schultz ride off, we hear Speck pleading for his life. We hear a gunshot and can see blood splatter as Dicky's brains are blown out.Django and Schultz arrive in the small town of Daughtrey near El Paso. As they travel through the streets, townspeople stop to stare in disbelief at the sight of a nigger on a horse, much to Schultz's confusion. As Schultz ties his cart down at a hitching post, he checks some papers to make sure he's in the right place. The two then walk into a saloon despite the fact that Django is forbidden from doing so because he is black due to the South's segregation laws. When Schultz insists on being served, the barkeep runs out of the saloon, Schultz calling after him to specifically bring the sheriff, not the town marshal.While they wait, Schultz pours beers for himself and Django and leaves money on the bar. He explains that he is no longer a dentist, but a bounty hunter in search of the Brittle brothers who are wanted dead or alive. He admits that although he knows the general location of the brothers, near Gatlinburg, they have adopted aliases, and he needs somebody who can identify them. Schultz tells Django that if he helps him bring in the Brittle brothers, Schultz will give him his freedom, pay him a $75 share of the reward, and let him keep his horse. Django immediately agrees, when, as if on cue, Schultz sees the sheriff coming down the sidewalk.The sheriff enters the saloon, shotgun in hand, and tells Schultz and Django to leave. The two comply, and exit out the swinging doors. We see that a number of townspeople are watching the spectacle unfolding as the sheriff asks them why they are coming into his town and showing themselves with the sole purpose of causing trouble. Schultz is silent, then steps forward. A spring-mounted Derringer pops up in his right hand, and he shoots the sheriff in the stomach. The townspeople are stunned as the sheriff stumbles to the ground, moaning in pain from the bullet wound. Schultz walks around the wounded sheriff, aims his Derringer, and shoots him in the head, killing him. The townspeople immediately run for their lives. Schultz looks up and tells the bartender that now is the time to fetch the marshal. The bartender runs off while Schultz and Django go back into the saloon to wait.The town marshal and most of the town arrive and train rifles on the front door of the saloon. Schultz hears that he has 100 rifles aimed at his head, and gets the marshal to agree to not have him shot dead like a dog in the street when he comes out. Schultz then exits, hands raised over his head, and a paper in his hand. He announces to the marshal and to the assembled townsfolk what has really happened: that the dead man the people of Daughtrey saw fit to elect as their sheriff, who went by the name of 'Bill Sharpe', is a wanted cattle rustler named Willard Peck, with a $200 bounty on his head. Schultz suggests that the marshal pay him the $200 fee.Later, while camping, Django admits to Schultz that what he wants to do once he is liberated is buy freedom for his wife, a slave girl named Broomhilda von Shaft (Kerry Washington) who had been a servant of a German mistress before being sold into slavery in the U.S. Their owner Carrucan (Bruce Dern) was cruel and disapproved of their marriage, so the pair attempted escape. They were caught by the Brittle brothers, who tortured and branded them both with the mark of a runaway, a small \"\"R\"\" on their right cheeks. Carrucan then directed the Brittle brothers to sell the pair to separate owners","and to take the lowest price for Django.Django and Schultz eventually develop a plan to infiltrate an estate near Gatlinburg where they suspect that the Brittle brothers reside and for Django to identify them. Django is to play-act as a freed slave who has been hired as Schultz's valet. They arrive at the plantation owned by Spencer \"\"Big Daddy\"\" Bennett (Don Johnson). Schultz states he is looking to buy one of Bennett's slave girls for an exorbitant price. As he and Bennett talk business",Django is given free range to look around the estate.Django asks Betina,his escort
The East,2013,116,Drama,6.8,Zal Batmanglij,Zal Batmanglij,Alexander Skarsgård,Elliot Page,Aldis Hodge,Shiloh Fernandez,"Jane, an operative for the private intelligence firm Hiller Brood, is assigned by her boss Sharon to infiltrate The East, an underground activist, anarchist and ecologist organization that has launched several attacks against corporations in an attempt to expose their corruption. Calling herself Sarah, she joins local drifters in hitching rides on trains, and when one drifter, Luca, helps her escape from the police, she identifies the symbol of The East hanging from Luca's car mirror. Sarah self-inflicts an arm injury that she tells Luca was caused in the escape so he can get medical attention for her. He takes her to an abandoned house in the woods where members of The East live and one of the members, Doc, treats her cut.","","",""
The Judge,2014,141,Drama,7.4,David Dobkin,Nick Schenk,Robert Duvall,Robert Downey Jr.,Ken Howard,Dax Shepard,"\"Hank Palmer (Robert Downey Jr.) is one of the best defense attorneys in Chicago. He's in the bathroom at the courthouse when the prosecuting attorney Mike Kattan (David Krumholtz) questions his ethics and the fact that he defends so many guilty people. Hank tells him that innocent people can't afford him. Kattan asks how he sleeps at night. Hank tells him, he sleeps in a beautiful house with a smoking hot wife.In the courtroom, Hank gets a phone call from his brother telling him that their mother died. Hank requests that the trial be suspended until he can return. Kattan doesn't believe him, so Hank plays the voice-mail. The case is suspended.Outside Hanks house, Hank bonds with his daughter Lauren (Emma Tremblay). He goes inside and tells his wife (Sarah Lancaster) that he wants custody of Lauren once they're divorced. The happy life he painted for Kattan, isn't exactly the truth. His wife tells him that he is a horrible father because he doesn't know when Lauren gets up for school, who her teachers are, what her favorite color is. Hank leaves and heads to Carlinville, Indiana for his mother's funeral.Hank goes to the local courthouse and watches his father, Judge Joseph Palmer (Robert Duvall) deliberate over a case where a guy says he can't afford child support even though he just bought a new truck. Judge Palmer dispenses small town justice and orders the man give his truck keys over to the pregnant woman suing him so that she can sell it. The Judge also points out that she is responsible too by asking her, \"\"You do know how babies are made","right?\"\" At the end of the case",Judge Palmer struggles to remember Bailiff Gus's name. His memory is slipping.Hank pays his respects to his mom at the funeral home viewing. We meet his younger brother Dale (Jeremy Strong) who seems to be Autistic and hides behind a Super-8 camera filming everything. We also meet oldest brother Glen (Vincent D'Onofrio). He used to be the local star baseball player,but his career was sidelined by a car accident. Now he's an out of shape guy who owns a shop.At the Palmer house
The Package,2012,95,Action,5.0,Jesse V. Johnson,Derek Kolstad,Paul Wu,Dolph Lundgren,Eric Keenleyside,John Novak,"\"The film follows Tommy Wick (Steve Austin), a man tasked with delivering a mysterious package to \"\"The German\"\" (Dolph Lundgren)",a dangerous crime lord. Along the way Wick is attacked repeatedly by a rival gang that wants what he is carrying,eventually he discovers that his cargo is not what he was initially thought it was.,""
The Big Wedding,2013,89,Comedy,5.6,Justin Zackham,Justin Zackham,Ben Barnes,Topher Grace,Robert De Niro,Robin Williams,"Don and Ellie Griffin were a New England couple married for twenty years before they divorced. They have three children from their marriage – Lyla, Jared, and adopted son Alejandro, who originates from Colombia.","","",""
Monsters: Dark Continent,2014,119,Action,4.3,Tom Green,Jay Basu,Johnny Harris,Nicholas Pinnock,Joe Dempsie,Hassan Sha'er,"Ten years after the events of the previous film, four closely knit friends from Detroit—Michael, Frankie, Inkelaar and new father Williams—are U.S. soldiers deployed to the Middle East for their first tour as they must deal with the monsters and a new insurgency on the rise. They meet their team leaders, Forrest and Frater. Frater, who has already gone through nine tours, has become estranged from his wife and daughter, who he says is afraid of him. On their first mission, they investigate a farm house and interrogate the owner. During the encounter, one of the gigantic monsters approaches the group and they are forced to gun it down. Three months into their tour, the team receives a search and rescue mission for four soldiers who have gone missing along a particularly active area.","","",""
Exeter,2015,91,Horror,4.5,Marcus Nispel,Kirsten Elms,Kelly Blatz,Stephen Lang,Kevin Chapman,Brett Dier,"After shooting up heroin, a woman commits suicide. Clips show the history of the Exeter School of the Feeble Minded. These document its abuses toward its patients, demise, and eventual abandonment. Years later, Patrick volunteers to help Father Conway renovate the site. Conway, who is disappointed that Patrick has not applied for college, believes that God has a special plan for him. After talking to local junk man Greer, Conway and Patrick leave for the weekend.","","",""
Populaire,2012,111,Comedy,6.8,Régis Roinsard,Régis Roinsard,Frédéric Pierrot,Féodor Atkine,Eddy Mitchell,Nicolas Bedos,"Set in 1958–1959, Populaire focuses on Rose Pamphyle (Déborah François), who lives with her widowed father and is destined to marry a son of the local mechanic. Rose travels out of town and applies for a secretarial job with an insurance agency run by Louis Échard (Romain Duris). Louis learns that Rose can type with extraordinary speed -- using only two fingers -- and he tells her to compete in a speed-typing competition if she wants the job.","","",""
The Imitation Game,2014,114,Drama,8.0,Morten Tyldum,Graham Moore,Rory Kinnear,Mark Strong,Charles Dance,Matthew Goode,"\"BASED ON A TRUE STORY.We hear Alan Turing saying, \"\"Are you paying attention? Good. If you're not listening carefully",you will miss things. Important things. I will not pause,I will not repeat myself,and you will not interrupt me. You think that because you're sitting where you are and I am sitting where I am
Big Game,2014,110,Action,5.4,Jalmari Helander,Jalmari Helander,Ted Levine,Risto Salmi,Samuel L. Jackson,Ray Stevenson,"\"The film opens with 13-year-old deer hunter, Oskari (Onni Tommila), and his dad, Tapio, looking at the wall full of picture frames of a man as a deer hunter. Oskari picks one of the picture frames, that is his dad as a hunter when he was teenager.Somewhere in Finland, the Kimmo's Safari's helicopter carrying the terrorist named Hazar. After they land the helicopter, the Kimmo's Safari's helicopter pilot realized that the men he carrying are the terrorists. Hazar told the helicopter pilot to run for his lives. However when the helicopter pilot is in about one mile distance, Hazar fires bazooka to him as a missile test. Hazar sends his fellow terrorist a text message that the missile test was successful.In the mountains, Oskari takes a test of strength of pulling of a bow string (without an arrow), however, he failed to reach its full strength. The leader of the deer hunting says that he will not ready to be a deer hunter but his father asserts that his son is ready to be a hunter. The leader addresses to his men about his bravery of being a hunter and inside the forest. Oskari drives his small tractor through the woods for hunting.Meanwhile, aboard in the Air Force One, U.S. President William Alan \"\"Bill\"\" Moore (Samuel L. Jackson) is heading for Pre D8 Summit is Helsinki",45 miles left. Suddenly,the control room receives an alert of a possible missile shot down in their plane. However,both plane and jet escorts were unable to countermeasures because someone's jamming their control. The men quickly brought the President to an escape pod and it deploys out safely. The rest of the service agents are parachuting down from the plane but Morris (Ray Stevenson) shoots a secret agent after curiously asked that there is something wrong to them - their parachute not deploying. Few minutes after Morris parachuting down
Adore,2013,112,Drama,6.2,Anne Fontaine,Anne Fontaine,Gary Sweet,Ben Mendelsohn,James Frecheville,Xavier Samuel,"In New South Wales, Roz, her husband Harold and their son Tom live near the beach. Lil, who is a widow lives nearby with her son Ian. Roz and Lil are best friends, and so are Tom and Ian. Harold applies for and is offered a job in Sydney without telling Roz. He expects Roz to move to Sydney with him, however, she hesitates. Ian and Roz start a sexual relationship. Tom discovers this and takes revenge by initiating a sexual relationship with Lil. Now Roz has even more reason to stay, and later Roz and Harold divorce.Tom marries a woman of his own age. Supposedly his sexual relationship with Lil ends here, and Roz decides, out of solidarity, but to Ian's regret, to stop their sexual relationship too. Ian has a relationship with a woman of his own age, but is not happy with it. He plans to break up, but he does not after hearing from her that she is pregnant. Later he finds out that Tom and Lil have resumed their sexual relationship. He is so angry that he discloses to the two young women what has been going on. They are so shocked that they break up with their husbands and leave with their children.","revenge, flashback",val,imdb
Kung Fu Panda 3,2016,95,Action,7.1,Alessandro Carloni,Jonathan Aibel,Seth Rogen,Dustin Hoffman,David Cross,Bryan Cranston,"\"Master Oogway (Randall Duk Kim) is residing in the Spirit Realm. There, he is attacked by Kai (J.K. Simmons), a large yak who was Oogway's ally, but turned against him 500 years ago. Oogway sent him to the Spirit Realm, where he collected the chi of every warrior there. He beats Oogway, and takes his chi, turning him into a jade amulet which Kai wears on a belt along with the rest of the warriors. With Oogway's chi, he is able to open a portal to Earth.At the Jade Palace, Po (Jack Black), Tigress (Angelina Jolie), Monkey (Jackie Chan), Mantis (Seth Rogen), Viper (Lucy Liu) and Crane (David Cross) order lunch at Mr. Ping's (James Hong) noodle shop, and then go back up the mountain. Po tries to get them to do a dramatic entrance into the palace, and demonstrates by moving to kick open the door, when Master Shifu (Dustin Hoffman) appears in front of him. Shifu does a real dramatic entrance, and then breaks the news that this will be his last day teaching, and that from now on, Po will be their teacher.Po tries to shout out commands to the team to guide them through an obstacle course, but his commands only make them crash into the obstacles and each other. Po goes to a statue of Oogway and apologizes, and Shifu pops up next to him. Po tells Shifu that he is done with teaching, and Shifu tells him that Oogway named him the Dragon Warrior because he could do more than just fight. Shifu harnesses chi energy to make a flower bloom. Po says he'll never be a good teacher like Shifu, and Shifu replies that he's not trying to turn Po into himself, rather, he's trying to turn Po into Po. Po is thoroughly confused.Kai goes through the portal and lands on a farm. He tosses his jade amulets on the ground, and they turn into warriors. He instructs them to bring him Oogway's students.Po is at home taking a bath, and he gets interrupted by Mr. Ling, his adopted father. Po tells him what happened earlier, and that he can't be a teacher. Mr. Ling tells him to take the job, and then Mr. Ling can sell noodles inside the palace. A pig pokes his head in and tells them that someone is about to beat Po's dumpling-eating record. They go downstairs, but can't see who is eating the dumplings. Once the record is broken, Po sees that it is another panda, bigger even than him. The panda introduces himself as Li Shan, (Bryan Cranston) and tells Po that he is looking for his son that he lost many years ago. Po tells him that he lost his father when he was a baby. They wish each other good luck and start to walk away. The other animals in the restaurant shake their heads.Po and Li stop and look at each other again. They notice each other's green eyes and huge bellies, and realize they're father and son. They hug each other, and Po introduces him to Mr. Ling. Po is unsure what to call them, since they're both his father. Li teaches Po the Belly Gong, where they bump bellies together, and both bellies shake. Po asks an artist to make a sketch of him and Li, but Mr. Ling puts himself in the picture. Li tells Po that there is a secret panda village where he had been living, and that he got a message from the universe that Po would be here. Po leads Li outside to show him around, and Mr. Ling sadly looks at his Po action figure.Po takes Li to the Jade Palace, and they both get winded climbing up the stairs. Po shows Li all the cool artifacts in the Hall of Heroes. Shifu and the others walk in, and Po introduces his father. Shifu asks if he will stick around to watch Po teach, but then a gong goes off, signaling that the village is under attack. They all go to the village, and find Kai's jade zombies. In battle, Po recognizes that they're fighting the great warriors of the past. The group gets the upper hand and pins down the \"\"jombies","\"\" and they all start speaking with Kai's voice. They say that Po's chi will soon be Kai's",and then vaporize and fly away. Shifu tells them he doesn't know who Kai is.In the scroll room,Shifu finds a scroll that has information about Kai
Massacre County,2015,113,Horror,5.0,André de Campos Mello,Marcos DeBrito,Paulo Vespúcio,Fernando de Paula,Fernando de Paula,Rafael Raposo,"Cangaço (Francisco Gaspar), a mistrustful clown with his face and hands covered in blood, is being held inside a dark room in the Police Station of a small town. Moreira (Paulo Vespúcio) is the investigator who caught him trying to leave the mansion near the woods, where a group of young people were found murdered. The arrested man applied petty thefts in the city, along with his partner 8-Ball (Fernando de Paula), and he is the sole suspect of the hideous crime. Although the detective does what he can to arrest the clown, no solid proof comes into sight.","","",""
Breakout,2013,89,Action,4.2,Damian Lee,Damian Lee,Zion Forrest Lee,Daniel Kash,Brendan Fraser,Dominic Purcell,"Harris Wagner (Huston) frames Jay Wagner (Duvall). In order to keep him silent, Jay is incarcerated in a Mexican prison.","","",""
White House Down,2013,131,Action,6.3,Roland Emmerich,James Vanderbilt,Richard Jenkins,James Woods,Nicolas Wright,Michael Murphy,"John Cale (Channing Tatum) is a United States Capitol Police officer assigned to Speaker of the House of Representatives Eli Raphelson (Richard Jenkins) after Cale saved Raphelson's nephew's life during a tour in Afghanistan. Cale is struggling to develop a better relationship with his daughter Emily (Joey King), who has a strong enthusiasm for politics. He hopes to impress her by getting a job with the Secret Service, but the interview is conducted by Carol Finnerty (Maggie Gyllenhaal), a former college acquaintance of his who believes that he is unqualified due to a lack of respect for authority. After lying to Emily about the outcome of the interview, she and Cale join a tour of the White House. At the same time, U.S. President James Sawyer (Jamie Foxx) proposes a controversial peace treaty between allied countries to remove military forces from the Middle East.Meanwhile, a man disguised as a janitor detonates a bomb at the center of the United States Capitol, causing the collapse of the building's dome. Raphelson - who was in the Capitol but is uninjured - and Finnerty are taken to a secure command center underneath the Pentagon while Vice President Alvin Hammond (Michael Murphy) is taken aboard Air Force One. The White House is put on lockdown separating Cale from Emily (who had left the tour group to use the restroom). Meanwhile, mercenaries led by Emil Stenz (Jason Clarke) start killing off most of the Secret Service and take the tour group hostage, but Cale manages to take a gun from a mercenary named Carl Killick (Kevin Rankin) and escapes to go and find his daughter. Meanwhile, retiring Head of the Presidential Detail Martin Walker (James Woods) escorts President Sawyer and his detail to the Presidential Emergency Operations Center. Once Sawyer gains access, Walker kills everyone else in Sawyer's detail, revealing himself to be the leader of the attack; he wants revenge for his son who was killed during a botched black ops mission. Cale, who fails to find Emily, kills a mercenary and takes his gun and radio. Using the radio, Cale locates and rescues the President.Walker and Stenz bring in Skip Tyler (Jimmi Simpson) to hack into the defense system, but they still require Sawyer to activate the nuclear football. Emily, while hiding, records a video of the mercenaries and uploads it to YouTube before eventually being captured by Killick. Walker demands $400 million from the Federal Reserve as ransom for the hostages. Cale and Sawyer manage to get in contact with the Pentagon, and Finnerty tells Cale to get Sawyer out through a series of secret underground tunnels. Finnerty then uses Emily's video to discover the mercenaries' identities, discovering that they used to work for various government agencies and radical political groups. They are informed that Stenz, a former Special Forces operative, was disavowed and burned on mission, leading to his capture by the Taliban. They also discover that Walker has terminal cancer, suggesting his involvement to be a suicide mission and that the attack is not for ransom. Cale and Sawyer find the tunnel gate rigged with an explosive and are forced to escape in a presidential limousine. After a car chase/shootout with Stenz on the White House lawn, Cale and Sawyer are flipped into the White House pool after Cale gets distracted by the sight of Killick holding Emily at gunpoint. A gunfight erupts which results in an explosion that leaves Sawyer and Cale presumed dead. Aboard Air Force One, Hammond is then sworn in as President.When Cale and Sawyer reveal they are still alive, they learn Hammond has approved an aerial incursion by Delta Force to take back the White House. Knowing the mercenaries have Javelin surface-to-air missiles, Cale tries but fails to stop the mercenaries from shooting down the helicopters. Cale gets into a fight with Stenz and ends up dropping his White House passes for himself and Emily while escaping. Having already learned of Emily from the video, Stenz, knowing that she is Cale's daughter, takes her to Walker in the Oval Office. Meanwhile, Tyler finishes the upload to NORAD and launches a missile at Air Force One, killing everyone on board, including Hammond. Raphelson is then sworn in as President and, in a last ditch effort to end the crisis, orders an air strike on the White House. Finnerty informs Cale of Raphelson's decision.Walker tells Cale over the White House intercom to surrender Sawyer or he will shoot Emily. Sawyer ultimately surrenders himself to save Emily, knowing Cale could still save them both if he was free. Holding the pair in the Oval Office, Walker reveals to Sawyer that his motive for the attack was to convey a message of American power. Because of Sawyer's dislike of military force, as well as backing out of the mission that killed his son, Walker had grown to believe Sawyer was too weak to be President; by launching a nuclear attack on Iran, Walker had hoped to regain international respect for America and avenge his own personal loss. He asks for Sawyer to activate the nuclear football. Sawyer refuses, and tries to convince Walker that his son did not die in vain, and that the peace treaty was a form of victory. When Walker threatens to shoot Emily again, the alarms and sprinklers are activated by Cale setting fire to the Lincoln Bedroom. In the chaos, Tyler tries to escape but encounters the tunnel gate bomb. When he tries to deactivate it, it detonates instead, killing him. Killick finds Cale and tries to kill him, but is ambushed by Donnie Smith, the White House tour guide (Nicolas Wright), who bludgeons Killick to death with a clock. After freeing the hostages and entrusting Donnie to get them out safely, Cale battles Stenz and ultimately kills him with a grenade belt. Using the explosion to catch him off guard, Sawyer attacks a distracted Walker, but Walker gains the upper hand and forces Sawyer to activate the football before apparently shooting him dead. Using updated launch codes from an anonymous source, Walker targets various cities in Iran, but before he can initiate the launch, Cale smashes through the wall of the Oval Office with a presidential SUV, and kills Walker with the SUV's minigun. Cale warns Emily of the air strike, and she takes a presidential flag and waves it on the front lawn, prompting the pilots to call off the attack. Meanwhile, Sawyer reveals himself to be alive since the bullet that hit him hit a pocket watch his wife (Garcelle Beauvais) had given him. Finnerty calls them to reveal that the mercenaries were not hired by Walker, and that there is another person behind the attack. Cale realizes who it is and asks Sawyer for his help in exposing the person.Later, Finnerty arrives at the White House with Raphelson. When Cale tells them Sawyer was killed, Raphelson then orders troops to be placed back into the Middle East, which would go against Sawyer's peace treaty. Cale then reveals Raphelson had conspired with Walker to orchestrate the attack because of Raphelson's opposition to Sawyer's treaty and then proves it by having Finnerty call the call-back number on Walker's pager, which was the source of the updated launch codes. Sawyer arrives and has Raphelson taken into custody, treating his taking of the Presidency as a coup d'état. Sawyer then officially offers Cale a job in the Secret Service and takes him and Emily on an aerial tour of Washington, D.C. on his way to the hospital. Realizing an increased need for peace due to the day's events, Russia, Iran, China, and other Middle Eastern and Asian countries agree to sign Sawyer's peace treaty.","suspenseful, mystery, murder, violence, psychedelic, action, revenge, entertaining, sentimental",train,imdb
Haunter,2013,97,Horror,5.9,Vincenzo Natali,Brian King,Stephen McHattie,David Hewlett,Peter DaCunha,Peter Outerbridge,"Lisa Johnson, the ghost of a teenage girl who becomes aware that she is dead, haunts a house somewhere in northern Ontario. Along with her parents and brother, who are unaware that they are dead, she is stuck on the same day they were murdered in 1985. As she becomes more aware of her circumstances, she realizes that she can make contact with people in other timelines. As she explores this ability, a pale man appears and warns her to stop. Undeterred, Lisa uses personal items from other people killed in the house to make a connection with Olivia, part of a family living in the house in the future who will become the next set of victims.","","",""
Blue Ruin,2013,90,Drama,7.1,Jeremy Saulnier,Jeremy Saulnier,George Fredericks,Devin Ratray,Macon Blair,Ronald Sarcos,"\"Dwight (Macon Blair) is a beach vagrant, with dirty, stringy hair, living out of his car and scavenging through trash cans and dumpsters for food and money. A policewoman finds Dwight asleep in his junker car and gives him the news that Wade Cleland, the man who murdered his parents, is soon to be released from prison. Dwight watches as Wade is released from prison. Dwight steals a gun, but wrecks it trying to get the gun lock out of it; he throws it in the garbage. He then procures a knife. Dwight confronts Wade in a club's rest room and, after a brief fight, fatally stabs him in the temple.While trying to escape after the killing, Dwight realizes he left his car keys in the rest room with Wade's body. Dwight's hand is bloody, and he is forced to steal the Cleland Gang's limousine. Dwight finds a teenage boy (David W. Thompson) in the rear of the limousine, and he stops and lets the boy out. Dwight cleans up all the blood, cuts off his stringy hair, and now looks a pudgy \"\"regular person","\"\" nothing like the beach vagrant who committed the murder. After cleaning up his looks",he visits his sister,Sam (Amy Hargreaves)
Space Station 76,2014,93,Comedy,4.9,Jack Plotnick,Jennifer Elise Cox,Keir Dullea,Matthew Morrison,Jerry O'Connell,Patrick Wilson,"Space Station 76 is a dark comedy film that deconstructs seemingly idyllic relationships, set against the backdrop of Omega 76; a 1970s' retro future styled space station.","","",""
One Piece Film Z,2012,108,Action,7.7,Tatsuya Nagamine,Eiichirô Oda,Chô,Hôchû Ôtsuka,Kazuki Yao,Hiroaki Hirata,"\"\"\"Black Arm\"\" Zephyr (黒腕のゼファー",Kokuwan no Zefā),a former naval admiral and leader of the Neo Marines which also includes his henchmen Ain (アイン) and Binz (ビンズ,Binzu)
Spectre,2015,148,Action,6.8,Sam Mendes,John Logan,Rory Kinnear,Ralph Fiennes,Andrew Scott,Dave Bautista,"\"Mexico City: a Day of the Dead parade.A man in a white suit and skull mask walks past, as another man in a skull mask and skeleton suit spots him and starts walking into a hotel with a woman.The couple enter their room for some intimacy. The man is Agent 007/James Bond (Daniel Craig). He hides a small sniper's rifle in his suit jacket and steps out onto the balcony, telling his lover he'll return soon. Bond walks toward the building next to his hotel and and takes aim at the man in white he's Marco Sciarra (Alessandro Cremona), a man Bond has been tracking.Bond overhears Sciarra and two other men talk about blowing up a stadium and inquiring about someone known as \"\"The Pale King\"\".Before Bond can make a move",the men spot him and shoot back,but,Bond kills the two men before blowing up the bomb destroying their room. A large part of the destroyed structure collapses onto the roof.Bond hides
5 to 7,2014,95,Comedy,7.1,Victor Levin,Victor Levin,Milo Mungier Jacob,Alan Gilbert,David Shannon,Lambert Wilson,"Brian Bloom (Anton Yelchin), a struggling 24-year-old writer in New York City, meets a 33-year-old French woman named Arielle Pierpoint (Bérénice Marlohe). They feel powerfully attracted to one another. After their second meeting, Arielle reveals that she is married to a diplomat, Valéry (Lambert Wilson), and they have two young children. Arielle and Valéry have an agreement that each is permitted to have extramarital affairs as long as they are limited to the time between 5 and 7 p.m. on weeknights. Brian is perplexed at this information and tells Arielle that he cannot continue the relationship with her, believing it is an unethical affair. Arielle says that, should he change his mind, she will continue to smoke on Fridays at the same place they met.","","",""
Bone Tomahawk,2015,132,Drama,7.1,S. Craig Zahler,S. Craig Zahler,Maestro Harrell,David Arquette,Richard Jenkins,Fred Melamed,"In the 1890s, two drifters, Purvis (David Arquette) and Buddy (Sid Haig), are making a living robbing and killing travelers. Spooked by the sound of approaching horses, they hide in the hills and encounter a Native American burial site. Buddy is killed by an arrow, and Purvis escapes.","","",""
Cold Comes the Night,2013,90,Action,5.7,Tze Chun,Tze Chun,Logan Marshall-Green,Leo Fitzpatrick,Robin Lord Taylor,Bryan Cranston,"Chloe, a single mother living with her daughter Sophia, operates a motel. Topo is a blind man traveling cross country in a Jeep with his associate John. They stop by Chloe's motel, when John hires prostitute Gwen, and convinces Topo to stay the night. When Gwen is entertaining John, an argument has John fatally shooting Gwen, waking Chloe up. Chloe investigating finds Gwen and John dead.","","",""
God's Not Dead,2014,113,Comedy,4.6,Harold Cronk,Hunter Dennis,David A.R. White,Willie Robertson,Shane Harper,Dean Cain,"\"AP History teacher Grace Wesley (Melissa Joan Hart), a devout evangelical Christian, notices that one of her students, Brooke Thawley (Hayley Orrantia), is withdrawn following the recent accidental death of her brother. Involved in little more than her studies, Brooke notices Grace's hope-filled attitude, and asks where Grace finds her optimism. Grace replies \"\"Jesus\"\"",and Brooke begins to read the Bible for herself. As Grace lectures on Mahatma Gandhi and Martin Luther King,Jr.,Brooke asks whether their peaceful teachings relate to the biblical account of the Sermon on the Mount. Grace responds in the affirmative
Come Back to Me,2014,96,Horror,5.8,Paul Leyden,Paul Leyden,Brian Patacca,Matt Passmore,Jon Abrahams,Andrew Beckham,"As a teenager, Dale witnesses the apparent murder of his mother, Eileen, by his meth-addicted father. When the police arrive, they confront and kill Dale's father. The officer who discovers Eileen runs from the house and vomits, but Dale re-enters the house and tells his mother that everything will be all right. Years later in Las Vegas, Dale moves next door to married couple Sarah and Josh, who introduce themselves by taking over cookies. Although disappointed that the cookies are not homemade, Dale accepts them anyway. Josh explains that he is a croupier and Sarah a graduate student who is working on her dissertation on the effects of pornography. When Sarah questions Dale as to why he is staring at her, he says that she reminds him of someone, later revealed to be his mother.","","",""
