title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Skyline,2010,92,Action,4.5,Colin Strause,Joshua Cordes,Neil Hopkins,Donald Faison,David Zayas,Eric Balfour,"\"As the film opens we see falling blue lights, like flares, raining down on Los Angeles at night time, evenly spaced over the terrain. Then we see young couple Jarrod (Eric Balfour) and Elaine (Scottie Thompson) being woken by blue lights outside the window shining through the slates in the blinds. Elaine thinks it is morning, and she gets up and goes to the bathroom to throw up. When she returns to bed the room starts shaking and Jarrod goes to the window to lift the blinds and find out what the ruckus is. An anguished shout from the next room stops him, and Jarrod goes out to find Denise (Crystal Reed) crying that the lights took Ray (Neil Hopkins). The blinds are up here, and the door is open, and as Jarrod looks at the blue light shining in the room blue/black veins start to grow all over his eyes, cheekbones and shoulders, and his eyes go mottled-opaque. Terry (Donald Faison) and Candice (Brittany Daniel) are also woken, and go into the living room where the lights are. Jarrod starts to move mindlessly towards the light.15 hours earlier. Jarrod and Elaine arrive by plane from New York to visit Terry, who is a childhood friend of Jarrod and is now doing extremely well for himself by working for a special effects company, for his birthday. Terry has them met at the airport by a limo and once they arrive at the apartment Terry shows them their room, introduces them to Candice, his girlfriend and Denise his PA (personal assistant), shows them around, and they go to the building swimming pool to party and get drunk. Elaine, Candice and Denise look on at their men getting drunk and acting crazy like two overgrown teenagers. They notice Homeland Security helicopters flying over their building and across the nearby marina. Terry checks the news on his portable iPad but it appears there is nothing out of the ordinary.That evening, everyone celebrates Terry's birthday by holding a big party at his penthouse apartment. At one point the building manager, Oliver (David Zayas), comes and asks them to keep the noise down as there have been complaints.Ray, a business associate of Terry's, lets the cat out of the bag that Terry wants Jarrod to move to Los Angeles and work with him, doing visual effects. Jarrod does not seem keen but Elaine is angry and upset. Later on, she tells Jarrod that she is pregnant, upsetting him; he says that he is not ready for that and she agrees. After they make up, Jarrod and Elaine find out that Terry is cheating on Candice with Denise. Elaine wants to tell Candice, but Jarrod, wanting to protect his friend, tells her to stay silent.Day 1: 4:27 a.m. Opening where the movie began, we see the blue lights falling from the sky, one of them landing in the courtyard outside the high-rise apartment building, and Ray being taken, this time from Denise's point of view. After they drag Jarrod away from the lights the veins go away, although that's clearly a painful process, and he can't see properly while it's dissipating. Then, the blue flares take off back into the night sky.Terry and Jarrod go up to the roof to see what is going on. Terry takes his revolver and Jarrod takes his camera. They meet Terry's elderly neighbor Walt (Robin Gammell) in the hall with his dog, and tell him to return to his apartment. Back in the apartment, the ladies try to find information to what is going on, but all the TV channels have no signal, and all news stations show empty studio sets. Elaine tries calling her mother in New York, but only gets her voice mail.On the roof, Jarrod lets the security door close behind him so the guys are trapped on the roof. It is dawn, and they see huge clouds rolling in to Los Angeles, with flickers of blue lightning, and the blue flare lights return back to the ground. Then, descending from the clouds is an armada of large alien spaceships of various shapes and sizes, all over the city. The spaceships suck up clouds of dust, and Jarrod uses his Canon EOS camera to shoot pics; they realize the 'clouds' are actually thousands of screaming humans being sucked into each ship by a vacuum in the blue lights. Then they see dozens of smaller flying alien drones emerging from the ships and flying all over the city. A flying alien drone appears over the edge of the roof and the guys are nearly caught by it's ray-like blue light. Terry shoots the door handle so they can get back into the building, to no avail, but Elaine arrives and opens it from the inside and saves the guys. Elaine looks in the blue light from the flying drone alien and gets veiny, but Jarrod carries her back to the apartment with Terry.Everyone looks at the images and is horrified. Candice looks at the rest of the images on the camera, and someone has taken shots of Terry and Denise having sex. She is pissed off, but stays silent.Looking through the telescope, the crew sees that there are no lights, ships or aliens over the ocean. Terry's plan is to drive to the marina, get in his boat, and get away from the city. Elaine tries to persuade everyone to stay in the apartment and wait until someone comes, but she soon relents and agrees to go with Terry's plan.Terry goes to Walt's apartment to get his keys so they can have two cars. While talking to Walt, a flying alien drone hovers outside the window and sends tentacles in to search the room. Walt's persistently barking dog gives Walt and Terry away, and Walt (and the dog) are grabbed and sucked up by the flying drone. Terry gets away, with the Mercedes keys. He gets the others from his apartment and they all take the elevator to the underground parking garage.Terry and Denise take Terry's Ferrari, while Candice drives Elaine and Jarrod in Walt's Merc. On the way out they meet a bickering couple, Colin (J. Paul Boehmer) and Jen (Tanya Newbould), packing their car and also attempting to flee the building. Terry leaves the car park first, but the car crushed by a stomping alien standing over 20-feet tall. Denise is killed, but Terry falls out of the car and tries to get away, ineffectively shooting the \"\"stompy\"\" tanker alien with his weapon. Jarrod leaps out and pulls Terry to safety",but the stomping tanker shoots out a long multi-tongued appendage and sucks Terry back to it's grasping claws and seemingly consumes/eats him. Elaine pulls Jarrod back in to the car,and Candice backs it up while stomping alien tries to get in to the car park. While fleeing back into the garage they encounter a multi-blue eyed,squid-like alien life form (resembling a cross between the aliens in 'Independence Day' and the bio-mechanical flying robots from the 'Matrix' movies). It takes Colin into its tentacles after paralyzing him with its own blue light. It corners the rest of the group and affects Jarrod with its blue light. Then suddenly the building manager
Texas Chainsaw,2013,92,Horror,4.8,John Luessenhop,Adam Marcus,Thom Barry,Trey Songz,Scott Eastwood,Paul Rae,"\"The movie opens with a montage of the original movie. We see each kill happen in 3D as it did in the original movie. It also shows the infamous final scene from the original movie with Sally riding away in the back of the pickup truck while Leatherface swings his chainsaw maniacally in the middle of the road. Next we cut to a police car pulling up in front of the Sawyer house behind another car. Inside the first car is the Carson family (cousins, aunt, uncle to the Sawyers). They run inside and barricade the door and hold up arms along with the Sawyer family.Sheriff Hooper (Thom Barry) arrives outside the Sawyer family house, driving a police car, and he shouts to them that he only wants the boy, Jed a.k.a Leatherface. He says that the woman (Sally) said that a man with a chainsaw killed all her friends. He says that the woman (Sally) said that a man with a chainsaw killed all her friends. Drayton Sawyer (Bill Moseley) shouts that they were trying to protect their family. Hooper constantly tells him that he needs to take the boy into custody and that things don't need to get out of hand. Drayton thinks it over after members of the family agree to give up Jed. So Drayton goes into another room and shouts at Jed telling him that he has to go out there and give himself up. Just then a group of townspeaople from the town of Newt, Texas, led by Mayor Burt Hartman (Paul Rae) who have come with one thing in mind: to kill the entire family. As Drayton and the family prepare to surrender, Burt and other townspeople begin to attack by setting the house ablaze and shooting through the house. Pretty much all of the family is killed in the chaos despite Sheriff Hooper's attempts to stop them. We see Loretta Sawyer (Dodie Brown) cradling a baby, attempting to protect it, but one of the bullets flies through the windows and goes through her right shoulder and the baby's.After the chaos dies down at nighttime and the house is burned down, we see Gavin Miller (David Born) stumble upon a barely alive Loretta who is still holding on to the baby. Gavin takes the baby from her and kills Loretta by kicking her directly in the face. He runs to his wife Arlene (Sue Rock) saying that he found a baby and that they should adopt her. They decide to name the baby Heather.In the present day, adult Heather Miller (Alexandra Daddario) is working in the meat section of a grocery store. She is interrupted by her friend Nikki (Tania Raymonde) who is super excited about a trip that she, Heather, Heather's boyfriend Ryan (Trey Songz), and Ryan's friend Kenny (Keram Malicki-Sánchez) are taking to New Orleans. Heather goes home to her grungy looking apartment where Ryan is sparring on a punching bag. We see that Heather has strange pieces of art that include bones and a lot of black paint. Ryan gets her to relax from being stressed about the trip by making out with her. Just as they are about to have sex they are interrupted by a knock at the door. Ryan goes to answer and gets some mail for Heather, which is a will for her. It states that her grandmother is dead and has left a house for her. However, Heather is confused because her grandparents died years ago.She goes to confront her parents who reveal to her that she was adopted. They warn her not to go to Texas, but she (completely pissed and hurt) leaves and goes back home to Ryan. When she arrives, she tells Ryan she has to go to Texas to learn more about the house and her real family. Ryan doesn't object at all and surprises her when Kenny and Nikki appear, offering to go with them.So they drive towards Texas and on the way they stop at a gas station and accidentally hit someone walking with the van. It's pouring outside, and the guy introduces himself as Darryl (Shaun Sipos). He says that to forget about them hitting him that they can just drop him off when they get to Texas, and he even offers gas money. So they figure what the hell and let him come along.When they finally reach the house they are met at the gates by Farnsworth (Richard Riehle) who gives her a keychain full of keys (one huge one in particular) and he also gives her a letter from her deceased grandmother Verna and advises her to read it IMMEDIATELY. He goes on his way, and they go through the gate.The house is STUNNING and filled with antiques. They explore the house and decide that they should get some food from a local store that may be around. Darryl offers to stay behind and set all their bags up for them, and he also gives them some money for food. They leave him at the house and go into town. After they leave, Darryl immediately starts stuffing things from inside the house into his bag. (He's obviously a thief/scam artist). He explores through the house and uses the keys to get to every door. However, he wonders what the large key goes to and goes all throughout the house until finally he stumbles upon a hidden room behind a wall. He goes into the room which leads him to a door. He uses the big key on the door and goes down into a wine cellar of some sort, and when he gets there he sees a bunch of weird items, including a plate with old rotted food sitting outside a large metal door. He tries to open the metal door various ways, but it doesn't give. As he looks for something to pry it open with, he turns back to the metal door and Leatherface (Dan Yeager) appears and strikes him over the head with a hammer (reminiscent to the scene of Kirk in the original movie). He bashes his head in repeatedly with a hammer on the floor until he is dead.While in town shopping for things, Heather is approached outside a store by Deputy Carl Hartman (Scott Eastwood), who is clearly attracted to her. Meanwhile, inside the store, we see Nikki flirting with Ryan. Ryan clearly cheated on Heather with Nikki, but blames it on them both being drunk. Nikki claims that he was begging for it. Ryan tells her to stop and forget it happened and walks away, disappointing her. Back outside, Heather tells Carl where she's staying, and the Mayor (who is Burt Hartman from earlier in the film) overhears this and asks her if she's related to the Sawyers. She lies and says no and quickly leaves with her friends.When they arrive back at the house, they see that everything is a wreck. They deduce that Darryl must have been a thief and robbed them and left. They relax since it wasn't anything extremely valuable missing and have a few drinks. Kenny (being a chef in training) starts making up some steaks as night falls. Ryan is in the study playing on the pool table, Nikki is outside smoking and eyeing Ryan from the window, and Heather is exploring the house upstairs. While Kenny is cooking, he notices the wall/door that Darryl went through, and he walks through. He calls out to Ryan, but Ryan has music playing very loud so he can't hear him. Kenny walks down into the cellar and sees Darryl's bag and a pool of blood. He calls out for Darryl, but doesn't get a response. Then when he steps into the room with the metal door, he sees the metal door is wide open. As he walks through it, he steps into a dark hallway. Suddenly, Leatherface jumps out of the darkness and chases Kenny. Kenny gets halfway up the stairs when Leatherface shoves a hook through his back. He drags him downstairs, and Kenny's screams are drowned out by the loud music.Nikki runs into the study where Ryan is playing pool. She screams and says there's something crazy he needs to see, and she looks scared. She leads him outside into a barn house in the back. When they get back there, she points to a bucket covering something. When Ryan removes the bucket he sees there is a bottle of wine and two glasses there. He turns around and is shocked to see Nikki standing half naked saying \"\"told you it was crazy.\"\" She winks at him",and they proceed to have sex.Back in the house,Heather is upstairs and stumbles into a room where the corpse of Grandma Verna is sitting in a chair,decomposing. She screams and runs downstairs to find everyone
Insidious,2010,103,Horror,6.8,James Wan,Leigh Whannell,Leigh Whannell,Andrew Astor,Ty Simpkins,Angus Sampson,"At the beginning of the film, a shadowy old woman is seen inside a house while the inhabitants sleep.","","",""
Zoolander 2,2016,101,Action,4.7,Ben Stiller,Justin Theroux,Justin Bieber,Jon Daly,Ben Stiller,Owen Wilson,"\"The film starts in Rome, where two assassins on motorcycle are chasing Justin Bieber (playing himself) through the streets. The singer kills one of the villains before heading to the home of Sting for sanctuary, but nobody comes for him. Justin is cornered at gunpoint, but he tells the assassin that they will be stopped. The villain pumps him full of lead before disappearing into the night. With his last breaths, Justin takes a selfie while making the \"\"Blue Steel\"\" look. He looks for the perfect filter before sharing and then dying.The Fashion Division at Interpol receives Justin's selfie",which is another in a series of final selfies left behind by other recently-murdered celebrities,like Demi Lovato,Usher
Savages,2012,131,Action,6.4,Oliver Stone,Shane Salerno,Benicio Del Toro,Shea Whigham,Taylor Kitsch,Gary Stretch,"\"The movie begins with a video being shot of men with their hands tied behind their backs. An enforcer, who we learn later is Lado (Benicio Del Toro) wears a skull Lucha libre mask and runs a chainsaw.Next, there is a shot of an attractive young blonde woman named 'O' (short for Ophelia, played by Blake Lively) as she narrates in a voice-over. The love of her life is two men: Ben (Aaron Johnson) and Chon (Taylor Kitsch). To her, Ben is like warm wood, the idealistic Buddhist; Chon is steel, the baddhist. O is in a polyamorous relationship with both men, and the three live together in Laguna Beach, California in a luxurious cliff-side house for which Ben paid with cash. Ben and Chon are high school buddies. Ben went to Berkeley and majored in business and botany. Chon was a Navy Seal with tours of duty in Iraq and Afghanistan. One day, lounging on the beach, Ben asks Chon where you can get the best weed. Chon replies Afghanistan, and during a tour there, smuggles out hashish/marijuana seeds from which Ben grows in a greenhouse, using his scientific knowledge, cannabis with a THC yield of 33%, \"\"the best in the world.\"\" They met O when they hired her to help with managing the greenhouse. Ben is the businessman who runs the production and distribution and handles 99% of the business",while Chon handles the 1% (enforcement). Ben's philosophy is to provide what people want,but Chon is the realist in seeing the money made from marijuana. Ben does a lot of humanitarian work,and sells to marijuana clubs and dispensaries
Courageous,2011,129,Drama,6.9,Alex Kendrick,Alex Kendrick,Rusty Martin,Kevin Downes,Ken Bevel,Ben Davies,"\"Nathan Hayes (Ken Bevel) is at a gas station in Albany, Georgia, trying to clean his windshield when his truck is stolen. Hayes runs after the truck, clinging to the side and fighting the thief through the open window. Hayes is then thrown from the truck and it crashes. The perpetrator escapes, and Hayes is shown in pain and struggling to get to his truck. Bystanders tell him not to worry about the vehicle but he opens the back door to reveal his infant son, crying in his car seat, apparently unharmed.After bystanders call an ambulance, the police also arrive. Adam Mitchell (Alex Kendrick) and Shane Fuller (Kevin Downes) meet Hayes, discovering he is a new deputy there, having recently moved.As the deputies meet, the sheriff encourages them to spend time with their families, citing research that shows fatherless children are several times more likely to get into trouble in life, including crime. Among his deputies is rookie David Thomson (Ben Davies). Mitchell adores his nine-year-old daughter, Emily, but is distant from his fifteen-year-old son, Dylan, because Mitchell doesn't share Dylan's interest in 5k runs. Hayes never knew his biological father, instead treating a neighbor as his father (even giving him Father's Day cards annually), but would risk his life to save his three children; however, his teenage daughter Jade (Taylor Hutcherson), resents him because he has a strict policy about dating. Fuller is divorced, as were his parents, and has joint custody of his son. Thomson is young and single.Javier Martinez (Robert Amaya), an immigrant struggling to provide for his family, is walking down an alley asking God what He wants him to do after being laid off when a construction company went over budget and Mitchell calls him over to help with his shed, thinking he is a different Javier that Mitchell's friends said would be there. After paying him for the job, Mitchell recommends him to a new full-time job, where he is hired. While this is happening, Derrick Freeman (David Howze), a teenager who Hayes had earlier disapproved of dating his daughter, joins a gang that deals with drugs.One tragic day, Emily is killed by a drunk driver, devastating Mitchell and his family. Following his daughter's death, Mitchell reads a lot about fatherhood in the Bible. He decides he must be a better father and crafts a detailed \"\"Resolution\"\" to honor God in every aspect of his family. Mitchell",Hayes,Fuller,Thomson
The Deep Blue Sea,2011,98,Drama,6.2,Terence Davies,Terence Rattigan,Oliver Ford Davies,Jolyon Coy,Karl Johnson,Tom Hiddleston,"In 1950, Hester Collyer, the younger wife of High Court judge Sir William Collyer, has embarked on a passionate affair with Freddie Page, a handsome young former RAF pilot troubled by his memories of the Second World War. Freddie throws Hester's life in turmoil, as their erotic relationship leaves her emotionally stranded and physically isolated. For Freddie, that tumultuous mix of fear and excitement that was once in his life seems to be no longer present.","","",""
Safe Haven,2013,115,Drama,6.7,Lasse Hallström,Dana Stevens,Jon Kohler,Tim Parati,Juan Piedrahita,Red West,"\"In suburban Boston, a young woman (Julianne Hough) leaves her house after being shown in possession of a bloody knife. She is shown moments later buying a bus ticket, her hair now cropped and bleached, and stops at a small town called Southport, North Carolina. At the general store, she introduces herself as 'Katie'. After acquiring a job as a waitress and buying a small house on the edge of town, Katie befriends her next door neighbor, Jo (Cobie Smulders) and meets Alex Wheatley, (Josh Duhamel), the manager of a local convenience store, and his two children, Lexie and Josh. Alex's wife tragically died of cancer a few years prior.Alex immediately takes a liking to Katie, doing small helpful things, such as leaving an old bicycle at her house. They go on a 'family' trip to the beach, and Alex asks her to go canoeing with him, after which, they fell in love with each other. Lexie immediately accepts Katie, while Josh is initially resistant, believing Katie to be his late mother's replacement, but eventually accepts her as well.Meanwhile, Kevin Tierney (David Lyons), a Boston police officer, searches for Katie and, using his authority as a police officer, sends out reports saying that she is a wanted murderer. Upon seeing her picture in the police station, Alex confronts Katie and becomes angry that she didn't trust him enough to even tell him her real name, Erin. The picture flashes to Kevin's boss confronting him at work, pointing out he always carries a water bottle that turns out to be filled with vodka, and reveals that Erin was Kevin's wife. Erin/Katie was an abused wife of an alcoholic and sociopath police officer whom she left after he physically beat her a few too many times.Directly afterward, Katie is shown packing while talking angrily with Jo. Alex drives over to Katie's house to talk to her, only to discover that she left. He drives to the nearest ferry and admits he's fallen in love with her and promises to protect her no matter what. Initially, Katie wants to flee but then she decides to stay in Southport and she and Alex help prepare the town for the upcoming Fourth of July celebration.Later, Katie tells Alex that Kevin is her husband, whom she stabbed with a kitchen knife in order to protect herself from his drunken assault. Meanwhile, Kevin breaks into Katie's former neighbor`s home back in Boston and finds the phone number to the Southport restaurant that employs Katie. He finds the location and makes his way there, very noticeably drunk. Arriving just on time for the Fourth of July parade, Kevin begins his search for Katie through the crowd, belligerent and determined to confront her. He finally finds Katie and watches from a distance at her dancing with Alex and watches as he leans over to kiss her, which makes him angry. Later, Katie has a dream that she is standing on the docks watching the fireworks when Jo comes up and tells Katie that \"\"he\"\" is here.Katie wakes up in the convenience store next to a fast asleep Lexie. While she is walking around in the store",Kevin makes his appearance and confronts her,drunk and sobbing and asking her to talk. He asks her to come back to Boston with him,but she refuses and tells him to leave. He pulls out a revolver while Katie asks Lexie to stay up in the second floor of the store
The Last Days on Mars,2013,98,Horror,5.5,Ruairi Robinson,Clive Dawson,Johnny Harris,Patrick Joseph Byrnes,Liev Schreiber,Tom Cullen,"In the 2040s, a Martian research base, Tantalus Base outpost, is created. The eight person crew, who have been stationed there for six months, are only nineteen hours from the completion of their research mission. The spacecraft Aurora is inbound from Earth and will collect the team by lander from a prearranged site. Mars scientist Marko Petrović has found samples that may point to life on the planet. Without revealing his discovery, he devises a ruse for one last sojourn on the surface. Crewmate Richard Harrington drives Petrović in a solar powered rover to the spot where he had found the sample. After he obtains soil with the biological agent present, a fissure swallows Petrović.","","",""
Piranha 3DD,2012,83,Comedy,3.8,John Gulager,Patrick Melton,Chris Zylka,Ving Rhames,David Koechner,Matt Bush,"\"The film starts with a newscast about a year after the attack on Lake Victoria by prehistoric piranhas, an eradication campaign has left the lake uninhabitable by life, and the town itself has been largely abandoned as a result of the drying-up of their main revenue source, tourism. The beaches have dried up and there is no longer Piranha in the lake. No explanation is given about the fates of the original survivors.At a nearby lake, Clayton (Gary Busey) and Mo walk into the water to recover the body of a dead cow. The viewer finds out that eggs have been laid inside the cow and the metabolism is forcing the eggs to come out via farting from its rear end. Oblivious to the danger, the Piranha bite and swarm onto the two farmers. Mo is completely devoured and disappears under the water leaving his hat bobbing into the crimson of his blood. Clayton makes one more bid for freedom, jumping out of the water. Alas he doesn't make it far and in one last bid to show the Piranha that he can't be beaten, he pulls one off his face and bite it's head off. He then spits it out towards the camera as the other Piranha rip him to shreds under the water.A young woman named Maddy (Danielle Panabaker), a marine biology student, returns home for the summer to the waterpark she co-owns with her sleazy step-dad called Chet. She finds to her horror that her step-father Chet (David Koechner), plans to add an adult-themed section to the waterpark with 'water-certified strippers', and re-open it as \"\"Big Wet.\"\" There will be a family friendly part for the kids but he is proud to show off his big investment which is the Adult pool. Maddy finds that the adult part is littered with topless and fully naked women and a camera that shows their naked genitalia as they get out of the pool. An employee called Big Dave is busy having sex with a water inflow pipe in the pool. At a party at the waterpark that night",Maddy encounters several old acquaintances,including her policeman ex-boyfriend Kyle (Chris Zylka),and Barry (Matt Bush) who has secretly been in love with her since grade-school. She also runs into two of her close friends
Purge,2012,125,Drama,7.1,Antti J. Jokinen,Marko Leino,Peter Franzén,Peter Franzén,Kristjan Sarv,Kristjan Sarv,"\"In 2014, the New Founding Fathers of America, a totalitarian political party portraying themselves as successors to the Founding Fathers of the United States, are voted into office following an economic collapse and pass the 28th Amendment which sanctions an annual national civic tradition called \"\"The Purge","\"\" the first of which takes place in 2017. The Purge occurs for 12 hours",from 7 p.m. March 21 to 7 a.m. March 22,during which all crime is legal and all police
In the Land of Blood and Honey,2011,127,Drama,4.7,Angelina Jolie,Angelina Jolie,Branko Djuric,Rade Serbedzija,Ermin Bravo,Fedja Stukan,"Danijel, a Serb, first meets Ajla, a Bosnian, on the dance floor. Their flirtations are brought to an abrupt end by a bomb attack. Its 1992 and Yugoslavias civil war is raging. All of a sudden, Danijel is a soldier with orders to obey, and Ajla is now a woman who lives in fear of her life. Shortly afterwards Ajla is imprisoned at an internment camp where rape and torture are the order of the day. One of the camps henchmen is Danijel. In order to protect Ajla, who is an artist, he asks her to draw portraits of his comrades-in-arms. At first their relationship is fuelled by passion but before long Ajla realises her powerful position and uses Danijels desire to help other Bosnian women prepare an uprising. Desperate for his Islamic-hating fathers respect, Danijel tries to prove his masculinity to Ajla of all people.Angelina Jolies directorial debut tells a story that puts a human face on the Balkan war. The plot centres on a struggle for survival, and a conflict on a battlefield where it is no longer possible to distinguish between repression and desire, strategy and feelings.Source: Berlinale","revenge, murder, violence, flashback",train,imdb
The Way Way Back,2013,103,Comedy,7.4,Nat Faxon,Nat Faxon,Steve Carell,Liam James,Sam Rockwell,Rob Corddry,"\"The Way Way Back begins with four people in a car Trent (Steve Carell) driving, his girlfriend Pam (Toni Collette), a divorced Mom, sitting beside him. Trent's teenage daughter Steph (Zoe Levin) lies across the backseat listening to music; Pam's son Duncan (Liam James) sits in the rear-facing seat in the trunk of the car, known as the way way back, hence the title of the movie.While Pam sleeps, Trent asks Duncan how he rates himself on a scale from 1-10. After some badgering by Trent, Duncan hesitantly replies a 6. Trent tells him he's a 3, and that he needs to put himself out there more.They arrive at Trent's beach house, and see their neighbor, Betty (Allison Janney), who seems to be a little boozy and needy. She is divorced and has three children: an older son, who is seen later in the movie selling marijuana to some of the parents, a teenage daughter, Susanna (AnnaSophia Robb), and a younger son (with a lazy eye) named Peter.They bring their things into the beach house with Betty following behind. Steph fetches her swimsuit to head to the beach. She comes downstairs, and Trent and Pam coerce Duncan to go down to the beach with her. Both kids don't want Duncan to go, but he goes to please his mother. He heads down to the beach, sitting a distance from Steph and her friends. Susanna is there with Steph, but she wants to read, while Steph and her whiney friends complain about things. Steph calls to her boyfriend Chad, complaining she wants to go in the water, and he doesn't seem to care. Steph takes off her clothes to get into her swimsuit. She sees Duncan just looking over to her, and she says, \"\"Stop staring perv.\"\" Steph and her friends go into the water. They rudely tell Susanna to go in the water with them. Duncan then leaves.On the way back to the beach house",Duncan runs into Betty and Peter,and Betty begins telling Duncan that he and Peter need to have a playdate. Duncan says he needs to ask his mom and walks away. Duncan comes home and later,comes downstairs to find Trent's party-hearty friends Joan (Amanda Peet) and Kip (Rob Corddry) chatting with Trent and Pam. They all eat dinner together
Snow White and the Huntsman,2012,127,Action,6.1,Rupert Sanders,Evan Daugherty,Bob Hoskins,Nick Frost,Ray Winstone,Eddie Marsan,"While admiring a rose blooming in the winter, Queen Eleanor of the kingdom of Tabor pricks her finger on one of its thorns. Three drops of blood fall onto the snow-covered ground, and she wishes for a daughter as white as the snow, with lips as red as the blood, hair as black as a raven's wings and a heart as strong and defiant as the rose. Queen Eleanor gives birth to her daughter Snow White, but soon after falls ill and dies. After her death, Snow White's father, King Magnus, and his army battle an invading Dark Army of demonic glass soldiers. Upon rescuing their prisoner Ravenna, he becomes enchanted with her beauty and marries her.","","",""
Red Lights,2012,114,Drama,6.2,Rodrigo Cortés,Rodrigo Cortés,Robert De Niro,Toby Jones,Leonardo Sbaraglia,Garrick Hagon,"The film opens with two primary characters: university academic Margaret Matheson (Sigourney Weaver), who investigates claims of paranormal phenomena, and her assistant Tom Buckley (Cillian Murphy), a physicist. The audience is provided with an insight into the world of the opening section's primary characters while concurrently observing the public reemergence of a psychic, Simon Silver (Robert De Niro).","","",""
This Is 40,2012,134,Comedy,6.2,Judd Apatow,Judd Apatow,Jason Segel,Paul Rudd,Robert Smigel,Hugh Fink,While having sex in the shower Pete reveals to his wife Debbie that he took a Viagra given to him by his friend Barry (Rob Smigel); this enrages Debbie and they stop. Debbie is angered that she is turning 40.,"","",""
The First Time,2012,95,Comedy,6.8,Jonathan Kasdan,Jonathan Kasdan,Joshua Malina,Craig Roberts,James Frecheville,Lamarcus Tinker,"High school freshman Victor Knudsen (Devon Werkheiser) tries to think about how to fall in love for high school senior Anya Benton (Scout Taylor-Compton). When introducing himself he hiccups and a few other students, including Anya's boyfriend Peter (Ken Luckey), mock him. At a party that night, Victor and Anya run into each other and Victor daydreams of Anya falling in love with him. The next day at school, Victor overhears Peter and Marisa (Tania Verafield) talking about Anya's virginity in the bathroom. Victor believes that Peter and Anya are not falling in love, so he goes to her house to warn her of Peter's intentions but he instead chickens out. And that night, Peter and Anya are under-age drinking in her bedroom with Victor looking on through her window. Peter and Anya start making out to which Victor interrupts it a couple times by ringing the door bell, and then tries to postpone Anya and Peter's hangout by washing the dishes. Peter becomes fed up of Victor's actions and throws him out of the house. However, he is horrified when he opens the door to find Anya's parents arrive back home.","","",""
The Malay Chronicles: Bloodlines,2011,109,Action,3.8,Yusry Abd Halim,Amir Hafizi,Rahim Razali,Ahmad Muhariam,Stephen Rahman Hughes,Gavin Stenhouse,"The story begins with a mysterious man writing about the history of an old Malay kingdom so that people would not forget the history of the early Malay heroes. In 120 AD, the powerful Roman Empire, under the reign of Hadrian, had expanded its rule to the Central Asian countries. During their time of expanding, the great Roman Empire agreed to create an alliance with the Han Dynasty by marrying their two prince and princess, thus uniting the two powers of East and West. However, the Roman prince, Marcus Carprenius (Gavin Stenhouse), did not agree with the decision. Instead, he wants to be free and not be controlled by politics. The Han princess, Meng Li Hua (Jing Lusi), also wants to be free instead being a pawn in a political game.","","",""
RED 2,2013,116,Action,6.6,Dean Parisot,Jon Hoeber,Lee Byung-hun,John Malkovich,Bruce Willis,Neal McDonough,"Three years after the previous film, while trying to lead a normal life with girlfriend Sarah Ross (Mary-Louise Parker), Frank Moses (Bruce Willis) is approached by Marvin Boggs (John Malkovich), who claims people are still after them, but Frank dismisses him. After appealing a second time, Marvin drives off, and his car explodes. Although Frank does not believe Marvin is dead, Sarah convinces him to go to Marvin's funeral where he delivers a teary-eyed eulogy.","","",""
