title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Chico & Rita,2010,94,Drama,7.2,Tono Errando,Ignacio Martínez de Pisón,Eman Xor Oña,Ken Forman,Renny Arozarena,Rigoberto Ferrera,"In present-day Havana, Chico, a shoe-shiner, tunes his radio to the Radio Progreso station, which is playing old Cuban hits on a program called Melodies from Yesterday. As he listens, the station begins to play a romantic arrangement of A Taste of Me (Sabor a Mí) by Mexican composer Álvaro Carrillo (1921–69) which causes him to remember his life back in 1940s Cuba. In 1948 Havana, Chico and his best friend Ramón are struggling dandies in a low-life bar. Ramon arranges a double date for the both of them with two American tourists. They take the women to a bar where Chico falls in love with the band's beautiful lead singer, Rita. Chico attempts to talk to her, but an American tourist refuses to let Rita leave him.","","",""
Dark House,2009,85,Horror,4.8,Darin Scott,Darin Scott,Ian Reed Kesler,Jeffrey Combs,Danso Gordon,Matt Cohen,"Dark House tells the story of the Old Darrode House, where Janet Darrode ran a foster home for children and then murdered all of them and killed herself. The film opens with a young girl who walks into the house on the day of the massacre and discovers the bloody scene of the crime.","","",""
The Wedding Song,2008,100,Drama,6.6,Karin Albou,Karin Albou,Najib Oudghiri,Najib Oudghiri,Noureddine Bousselmi,Lassad Boumnijel,"Myriam (Lizzie Brocheré) and Nour (Olympe Borval) are two young Tunisian girls who live in the same poor tenement building. Jewish Myriam is allowed to go to school and was given certain privileges while Nour, a native Tunisian is banned from being educated. At sixteen Nour becomes engaged to one of her cousins, Khaled, though the marriage is delayed until Khaled can find work.","","",""
The Trial,2010,101,Drama,5.6,Gary Wheeler,Mark Freiburger,Robert Forster,R. Keith Harris,David Dwyer,Bob Gunton,"\"On his thirtieth birthday, the chief cashier of a bank, Josef K., is unexpectedly arrested by two unidentified agents from an unspecified agency for an unspecified crime. The agents' boss later arrives and holds a mini-tribunal in the room of K.'s neighbor, Fräulein Bürstner. K. is not taken away, however, but left \"\"free\"\" and told to await instructions from the Committee of Affairs. He goes to work",and that night apologizes to Fräulein Bürstner for the intrusion into her room. At the end of the conversation he suddenly kisses her.,"",""
Don't Be Afraid of the Dark,2010,99,Horror,5.5,Troy Nixey,Guillermo del Toro,Bruce Gleeson,David Tocci,Jack Thompson,Garry McDonald,"\"The movie starts off at Blackwood Manor some time ago (to the point where they use candles as lights). We see a maid dusting some books in the study when suddenly a bell rings nearby (meaning she is needed). The maid grabs a candle and walks through the dark house until she approaches a stairwell leading to the basement. She calls out for Lord Blackwood, but there is no reply. She begins to walk away when suddenly she hears him call for her. She looks down the stairwell, and we see Lord Blackwood standing in the shadows beckoning for her to come down the stairs. She begins to slowly come down without hesitation. We see Lord Blackwood constantly looking over towards an old, dark fireplace. As she reaches the middle of the stairwell, we see a tripwire has been set and she trips over it and falls down the stairs. Lord Blackwood is obviously in a frightened state, and he stands above the maid. Then he quickly mounts on top of her, and we can hear whispers coming from the fireplace. The maid screams as Lord Blackwood uses his tools to remove her teeth as she screams. We see the majority of his teeth are missing as well, and he can barely speak. The maid is on the floor either passed out or dead as Lord Blackwood goes towards the fireplace with a small ashtray full of teeth. He begs to the creatures to give him his son back as he has collected teeth and offers them as a trade. However, the creatures do not accept it, and a swarm of the rat-like creatures attack him and pull him into the fireplace and down the hole, killing him.Present Day. Sally Hurst (Bailee Madison) is drawing on an airplane. She is very talented but is sitting alone. She arrives at the airport, and we see her father Alex (Guy Pearce) and his new girlfriend Kim (Katie Holmes) waiting for her. Kim is obviously very nervous being the new girlfriend and we can tell that Sally and her father rarely ever spend time together. Sally hugs her father but does not seem happy at all and appears very depressed. Kim offers a teddy bear as a welcome gift and Sally hesitantly accepts it.On the ride to Blackwood Manor, we learn a lot. Apparently Sally did not want to leave Los Angeles from her mother at all. Her mother also has her taking Ritalin. Alex hardly acknowledges that his daughter is in the backseat as he constantly brings up his business and trying to sell the Manor. Kim notices this all while riding.Finally, they arrive to the Manor. There are people there working on it to look perfect for the open house party where they will try to sell it. One of the workers is Harris (Jack Thompson), who sort of flinches when he sees Kim and Alex arrive with Sally. Kim sees Sally go into the study from the beginning of the film and Kim goes in to try and lay some \"\"new mother\"\" work","so to say. She comes in and tries to befriend Sally who doesn't seem that interested at all. She even goes so far as sliding on one of the sliding bookcases to make it seem fun. Kim also shows Sally a raven crest that her grandmother gave her when she was little. Sally replies by saying \"\"My mother gave me to my dad\"\" in a cold way and leaves out the study.Sally goes upstairs where Alex shows her to her room",and Sally asks him how long she has to stay. Alex is surprised and pretty much tries to beat around the obvious; her mother abandoned her and now she has to stay with her father from now on. Sally is angry and sad and exclaims that her mother said Alex only likes Kim because she's younger,but Sally shouts out that she looks old
Solitary Man,2009,90,Comedy,6.3,Brian Koppelman,Brian Koppelman,Danny DeVito,David Costabile,Richard Schiff,Michael Douglas,"Ben Kalmen (Michael Douglas) is a successful car salesman who is getting his annual physical. His doctor tells him that his EKG indicates he may have heart problems, and is ordering further tests.Six-and-a-half years later, Ben walks through New York City to meet his daughter Susan and her son at a park, and he cant help but notice an attractive young woman. He chafes at being called Granddad and is quite self-conscious about being older, since he is nearly 60. They go on to meet with his ex-wife for lunch, where again Ben spies another attractive younger woman.Ben goes to visit his wealthy girlfriend Jordan, whom he admits is advantageous to him because her father should be able to help him regain his place within the car dealing community. As we learn, in recent years Ben became involved in serious financial scandals that torpedoed his professional reputation, and he is now trying to use Jordan's influence to secure a property for a new dealership. At the moment, Ben has agreed to take Jordans explicitly 18-year-old daughter Allyson up to Boston to visit the college he attended as a young man. Ben is not only an alumnus, but was once so rich that his donations motivated the school to name the library in his honor, so Jordan assumes he will ensure Allysons admission to the school.On the trip, Ben asks Allyson about her penchant for drinking at a young age, and she counters by pointing out that he cheats on her mother. They agree to not badger each other and to enjoy the weekend on their own terms.Once they arrive on campus, Ben quickly confronts an arrogant student who insults him, resulting in fisticuffs between them. Campus security intervenes, confirming that Allyson is indeed 18, and warning Ben to stay out of trouble, even if he is a notable alumnus. Ben meets Daniel, a student assigned to be his guide, while Allyson goes on a tour with a lacrosse player. Ben goes back to Daniels dorm and makes a quick read of him as a romantic loser. Telling Daniel that he needs to seize his opportunities, Ben proceeds to chat up two girls in the hall and gets himself invited to a party, where he tells Daniel that he too was an awkward, working-class kid in college. He says all that changed when he had a crush on a girl and then found out another guy seduced her before him. After his initial shock, Ben learned from the guy that she enjoyed wholly strenuous coitus, and that gave him the confidence to pursue her so that he was soon enjoying rough sex with her.Ben goes back to his hotel where he sees Allyson at the bar being regaled by the lacrosse player. Ben pulls Allyson aside and tells her she stands to gain little from the sexual transaction that is about to happen. After dumping the player then, Allyson continues talking to Ben about how shes had a lot of sex since she was 14, but none of it has been so great. Ben advises her that she needs to take more control of a guy when she has sex, and show her partner what she wants. Allyson asks Ben how he likes sex with her mother, and he coolly responds that she can at least get him off. Exceedingly soon thereafter, Ben is asking Allyson to show him what she wants as they make love in their hotel room.Ben calls Allyson the next morning from bed. She is already on her way back to New York, but says she had fun with Ben and that everything is copacetic. They both agree to not tell Jordan they had sex.Back in New York, Ben gets the good news that his new dealership will be approved, and he joins Jordan to celebrate, along with Allyson, who has somehow already been accepted to the college. Ben joins the two at Jordans swank apartment, only he is chagrined that Allyson shows little interest in spending any more time with him. Away from Jordans earshot, Allyson thanks Ben for helping her over the Daddy thing and says that she used his advice on the next guy she had sex with, whom she was able to mount with assurance and really enjoy the intercourse. For no apparent reason, then Allyson blurts out to Jordan that they had sex while visiting Boston, and walks away.Ben goes to his daughter to explain his pathetic situation. Susans husband walks in the room, objecting to how Ben has lived his life and had such a negative influence on her. Ben comments to Susan that he tried to shield her from the bad aspects of his past, and then slyly asks her if she can loan him money.After learning that the supposedly secure new dealership has fallen through, Ben meets with his private banker, who informs him that his bank needs to release him as a client, given that they can no longer ignore his corruption and losses. Ben becomes irate, yet manages to bring home a woman he vaguely knows, because she is Susans friend. After their night together, the woman asks Ben about his health, and he tells her he has not been back to a doctor in over six years.As a result of sleeping in with this latest conquest, Ben misses his grandsons birthday party. He thereafter brings a cake to Susans house and plays video games with his grandson, but once again asks her for money, making her indignant. He even goes to visit his ex-wife and asks her for money; while they are amicable and she has become quite successful in real estate, she does not support him. As Ben learns from an associate, he has really managed to turn all his friends into enemies.Ben packs up his nice digs and moves to a humbling apartment, where he is unable to pay the rent for two months. Susan shows up, infuriated with him after learning that he not only slept with her friend but has since been ignoring her. When she asks him to seek professional help for all the trouble hes put himself through, he refuses, and she then refuses to see him again.Ben returns to the college town where he took Allyson, because he still has one friend there, a college buddy named Jimmy who now owns a greasy spoon that is popular with local students. Ben asks Jimmy to give him a job, and he agrees. Ben soon wonders why Jimmy does not chase after the college girls, and the old friend explains that after graduation, the girls are not so attractive anymore. Besides, he has a wife at home with whom he is happy.Allyson happens to come by the diner one day and is suspicious that Ben has followed her. He explains that he is not chasing her but simply trying to get back on his feet. Jordan soon calls Ben and tells him that he must leave town because he is a nuisance to her daughter, and she threatens that her father will do even more damage to him.Daniel invites Ben to a party, where the elder ruminates about his sad situation with Allyson and tries to commiserate about women. Ben later asks Daniels girlfriend what she is getting out of that transaction, and she abruptly shuts him down, recognizing that he is coming on to her, asking if he is not too old for such behavior. She says he is not like Daniel smart, sweet, and funny but Ben counters that in fact he once was, only it did not last.On the way home from the party, the drunk Ben is accosted by a thug who beats him and orders him to leave town the next day, saying that Jordans father sent him. Jimmy tries to console Ben, who bemoans how much he has lost in his life due to his misguided transgressions, and then collapses. Ben wakes up in a hospital with Susan by his side, and apologizes for how he treated her friend. Later, a nurse tries to tell him he has a bad heart, but he insists on leaving against medical advice.Ben stops by Daniels building and they awkwardly acknowledge that Ben was lecherous with his girlfriend. Ben tells Daniel to hold on to her if she is good for him.Ben comes across his ex-wife as he walks back across campus, sitting on the bench where they first met in their youth. She asks about his heart tests, and he confesses that on the day he first had trouble over six years earlier, he immediately went out and cheated on her with some random woman he met. He explains that he had been feeling like such a success in life and business up to that time, doing television ads and touting himself as so honest, and after that first affair, he just kept cheating, on his marriage and his finances, because he did not want to deal with the compromises of facing death. He never expected to grow old, he never wanted to become invisible.With sincere concern, Bens ex-wife tells him she can drive him back to New York City. She walks off to her car, leaving him sitting on the bench. He looks over at her, and just then a college girl walks in front of him in the opposite direction. Ben stands up, looking forward, needing to decide which way to go.","romantic, storytelling",test,imdb
Kung Fu Panda 2,2011,90,Action,7.3,Jennifer Yuh Nelson,Jonathan Aibel,Gary Oldman,Seth Rogen,Dustin Hoffman,David Cross,"\"Years before the events of the first film, Lord Shen (Gary Oldman), the scion of a peacock clan that rules Gongmen City in ancient China, seeks to weaponize gunpowder, which had recently been invented to create fireworks. After discovering from the court's goat Soothsayer (Michelle Yeoh) that \"\"a warrior of black-and-white\"\" will defeat him if he does not change his ways",Shen leads an army of wolves to exterminate the panda population to avert the prophecy. Shen's parents are horrified at this atrocity and exile their son,who swears revenge.,""
Defendor,2009,101,Comedy,6.7,Peter Stebbings,Peter Stebbings,Clark Johnson,Michael Kelly,Woody Harrelson,Elias Koteas,"\"Dr. Park (Sandra Oh), a psychiatrist, is interviewing Arthur Poppington (Woody Harrelson), a vigilante known as \"\"Defendor\"\"",who tells about assaulting a police officer who claims to be working undercover. Dooney (Elias Koteas) is a corrupt detective who Defendor believes is in the employ of his nemesis,"\"\"Captain Industry","\"\" who Arthur blames for his mother leaving him as a child"
Trailer Park Boys: Countdown to Liquor Day,2009,102,Comedy,7.3,Mike Clattenburg,Mike Clattenburg,John Dunsworth,Tyrone Parsons,Jonathan Torrens,Barrie Dunn,"\"About one year following the events of the episode \"\"Say Goodnight to the Bad Guys\"\"",Ricky (Robb Wells),Julian (John Paul Tremblay) and Bubbles (Mike Smith) are released from prison. Upon returning to Sunnyvale Trailer Park,Bubbles finds that all of his kittens have been sent to an animal shelter and that he will need to pay thousands of dollars in order to have them released; secondly
Coriolanus,2011,123,Drama,6.1,Ralph Fiennes,John Logan,Milos Dabic,Ashraf Barhom,Ralph Fiennes,Brian Cox,"The play opens in Rome shortly after the expulsion of the Tarquin kings. There are riots in progress, after stores of grain were withheld from ordinary citizens. The rioters are particularly angry at Caius Marcius, a brilliant Roman general whom they blame for the grain being taken away. The rioters encounter a patrician named Menenius Agrippa, as well as Caius Marcius himself. Menenius tries to calm the rioters, while Marcius is openly contemptuous, and says that the plebeians were not worthy of the grain because of their lack of military service. Two of the tribunes of Rome, Brutus and Sicinius, privately denounce Marcius. He leaves Rome after news arrives that a Volscian army is in the field.","","",""
"Bless Me, Ultima",2012,106,Drama,6.4,Carl Franklin,Rudolfo Anaya,Luke Ganalon,Joaquín Cosio,Reko Moreno,Castulo Guerra,"Set in the small town of Guadalupe, New Mexico just after World War II, Antonio Márez y Luna (Tony) tells his story from the memories of his adult self, who reflects on his growing up. The novel opens as the protagonist, Antonio, approaches the age of seven when his family decides to house Ultima, an elderly curandera. Ultima, known as “La Grande” in the Márez household, embodies the wisdom of her ancestors and carries the powers to heal, to confront evil, knowledge of how to use the power of nature and the ability to understand the relationship between the living and the spirits. Tony's parents both hold conflicting views about Tony's destiny and battle over his future path. In the first chapter Anaya establishes the roots of this struggle through Tony's dream—a flashback to the day of his birth. In his dream, Tony views the differences between his parents' familial backgrounds. His father's side, the Márez (descendents of the sea), are the restless vaqueros who roam the llanos and seek adventure. The Lunas, his mother's side, are the people of the moon, religious farmers whose destiny is to homestead and work the land. Each side of the family wants control of the newborn's future. His mother's dream is for him to become a Roman Catholic priest, his father's dream is to embark on a new adventure and move west to California with his sons to recapture the openness of the Llano he has foregone in moving to the town. As the two families argue over Antonio’s destiny, Ultima, serving as the midwife, declares, “Only I will know his destiny.”","","",""
YellowBrickRoad,2010,98,Horror,4.7,Jesse Holland,Jesse Holland,Lee Wilkof,Clark Freeman,Michael Laurino,Alex Draper,"In 1940 the entire town of Friar, 572 people, abandoned their town and walked into the wilderness with only the clothes on their backs after a viewing of The Wizard of Oz, a film that the entire town was obsessed with. No one has ever been able to explain why they did this. Only 300 of the townspeople's bodies were recovered: some had frozen to death in the elements, while others were killed in horrific and bloody ways. The remaining 272 citizens were never found, and the government designated the trail that the townspeople took as classified. Despite this, the town was eventually repopulated, although the townspeople are cautious of the town's history.","","",""
Switch,2011,104,Action,6.3,Frédéric Schoendoerffer,Jean-Christophe Grangé,Bruno Todeschini,Mehdi Nebbou,Eric Cantona,Aurélien Recoing,"\"A promiscuous and rather misogynistic man, Steve (Perry King) is murdered by one of his three ex-lovers, and after death, the powers that be cannot decide whether to send him to heaven or to hell—his life is full of good deeds, but he's \"\"been a shit\"\" to women",and that behavior is keeping him from going to heaven.,"",""
Ride Along,2014,99,Action,6.1,Tim Story,Greg Coolidge,Jacob Latimore,Gary Owen,Laurence Fishburne,Ice Cube,"\"James Payton is a detective, on an undercover operation where fake passports are being smuggled into Atlanta by a man named \"\"Omar\"\". After a shootout with the smugglers",and a car chase that leaves one injured,"the lieutenant leading the case ask James to drop the case on \"\"Omar\"\"",something James doesn't do.
Hansel & Gretel: Witch Hunters,2013,88,Action,6.1,Tommy Wirkola,Tommy Wirkola,Robin Atkin Downes,Thomas Mann,Derek Mears,Jeremy Renner,"Abandoned by their father deep in a forest, young Hansel and Gretel enter a gingerbread house and are captured by a cannibalistic witch. The witch forces Hansel to continuously eat candy to fatten him up, and enslaves Gretel by ordering her to prepare the oven. The siblings outsmart her and incinerate her in the fire of the oven. In the fifteen years that follow, Hansel and Gretel become famed witch hunters, slaying hundreds of witches. The pair find that they are somehow immune to spells and curses, but the incident in the gingerbread house has left Hansel diabetic. He needs a shot of insulin every few hours or he will get sick and die.","","",""
Quartet,2012,98,Comedy,6.8,Dustin Hoffman,Ronald Harwood,Trevor Peacock,Michael Gambon,David Ryall,Andrew Sachs,"The plot takes place in Beecham House, a retirement home for former professional musicians, patterned after the real-life Casa di Riposo per Musicisti founded by Giuseppe Verdi.","","",""
Tactical Force,2011,91,Action,4.7,Adamo P. Cultraro,Adamo P. Cultraro,Peter Kent,Adrian Holmes,Steve Bacic,Michael Jai White,"Captain Frank Tate leads a four-member SWAT team consisting of Tony Hunt, Jannard and Blanco. They manage to stop a shop robbery and save the hostages, but inflicting great property damage. Their superior gets angry and orders them to go through training, which they do not take seriously.","","",""
Uninhabited,2010,93,Horror,4.3,Bill Bennett,Bill Bennett,Bob Baines,Henry James,Terry Siourounis,Billy Milionis,"\"Marine biology student Beth and Harry are a young couple seeking a distinctive holiday trip, and they spend ten days on a deserted and idyllic coral island on the Great Barrier Reef in Australia, recording many of their adventures with a camcorder. The first two days manifest that they are not alone and the island has a disturbing history. Haunted by a presence, they find an abandoned grave next to an old shack, the latter which has an old drawing and seven tally marks inside on the wall. When Beth and Harry sift through their camera, they discover they were filmed sleeping. Alarmed, Beth wants to leave, but Harry intends to stay, believing kids are playing pranks. They sight fishermen on a boat with guns and later realize that the grave has been remodeled, now decorated with red coral, with a wooden cross embedded at the head of the grave that reads \"\"Coral\"\" on it.","","",""
The Human Centipede (First Sequence),2009,92,Horror,4.4,Tom Six,Tom Six,Peter Blankenstein,Andreas Leupold,Rene de Wit,Bernd Kostrau,"\"Lindsay (Ashley C. Williams) and Jenny (Ashlynn Yennie), two American tourists in Germany, are drugged and involuntarily detained by crazed surgeon Dr. Josef Heiter (Dieter Laser) when they seek help at his house after they get a flat tire. The women awake in a makeshift medical ward. They witness Heiter kill a kidnapped truck driver after Heiter informs him he is \"\"not a match\"\". Heiter secures a new male captive",Japanese tourist Katsuro (Akihiro Kitamura). The doctor explains that he is a world-renowned expert at separating Siamese twins,but dreams of making new creatures by sewing people together. He describes in detail how he will surgically connect his three victims mouth-to-anus,so that they share a single digestive system.
Underworld: Awakening,2012,88,Action,6.3,Måns Mårlind,Len Wiseman,Kris Holden-Ried,Stephen Rea,Michael Ealy,Charles Dance,"\"This latest addition to the 'Underworld' series opens six months after the events of the second movie, Underworld: Evolution. The vampire Selene is captured by humans during \"\"The Purge","\"\" a massive crusade of war to exterminate vampires and lycans after mankind learns of their existence. Humans call Lycans \"\"Non-Humans\"\" and Vampires are called \"\"The infected.\"\"12 years later",it is revealed that human governments all over the world had committed genocides to vampires and lycans,killing everything. Surviving populations were reduced to being scavengers and guerrillas. 90% of the vampire race was annihilated. Selene is freed from cryogenic suspension and escapes the medical corporation Antigen. The corporation is trying to make an antidote for the virus that creates vampires and lycans. Selene starts to have strange visions after her escape
Fantastic Four,2015,100,Action,4.3,Josh Trank,Jeremy Slater,Dan Castellaneta,Reg E. Cathey,Jamie Bell,Jamie Bell,"\"In the year 2007, young Reed Richards does a presentation for his class and states that he wants to be the first person to teleport through dimensions. His classmates laugh at him and his teacher Mr. Kenny (Dan Castellaneta) mocks his goal, but Ben Grimm takes an interest in Reed's words.Later that night, Reed sneaks into Ben's family's junkyard and gets him to help him bring a device into his basement. Reed gets a toy car and attempts to show Ben that teleportation is very real. He activates his machine and fries every transformer in the neighborhood, but he manages to teleport the car and sees a pile of rocks where the car used to be. Ben tells Reed he's insane.Seven years later, teenage Reed (Miles Teller) and Ben (Jamie Bell) are best friends entering a science fair to show off their machine. Reed teleports a kid's model plane but causes an energy surge that breaks a basketball net, disqualifying him. He and Ben are approached by Dr. Franklin Storm (Reg E. Cathey) and his adopted daughter Sue (Kate Mara). Impressed by Reed's invention, Franklin invites him to join him in a project at the Baxter Foundation. Ben later gives Reed his old pocketknife as a going-away present.Franklin speaks before a board of other researchers headed by Dr. Harvey Allen (Tim Blake Nelson), who isn't too eager to put young scientists on this project. Franklin wants to use inter-dimensional travel to acquire new resources that can be used on Earth. He later goes to see out Victor Von Doom (Toby Kebbell), as he is the one that started the project. Franklin finds him in a shack and urged him to go back and work with him, despite Victor being rejected before. Victor only agrees because he has a thing for Sue.Meanwhile, Franklin's son Johnny (Michael B. Jordan) in a street race. He initially stalls out but catches up and puts the pedal to the metal... until his car's engine blows out. Franklin finds Johnny in the hospital as he is leaving with an injured arm and scolds him for wasting his potential, but Johnny resents his dad for putting more focus on his work than his family.Johnny joins the team and quickly befriends Reed. Victor is cold and snobby towards them, but the whole team works together and creates a bigger teleportation machine based off of Reed's designs, known as the \"\"Quantum Gate\"\". After the machine is complete",the team sends a little chimp through the other dimension,"which they call \"\"Planet Zero.\"\" They receive video surveillance of the planet",and they successfully bring the chimp back in one piece. Allen then tells the team that he and the other board members will be recruiting NASA members to be the first human subjects to travel to Planet Zero
Everything Must Go,2010,97,Comedy,6.4,Dan Rush,Dan Rush,Michael Peña,Argos MacCallum,Glenn Howerton,Stephen Root,"Salesman Nick Halsey (Will Ferrell) is fired from his job of 16 years following an unspecified incident in Denver related to his alcoholism. He sits in the parking garage after leaving the office, drinking from a flask. He then takes the Swiss Army Knife he was given as a farewell gift and stabs it into his supervisor's car tires, only to leave the knife (which has his name on it) and run away when he is unable to pull it back out from the tire. He immediately drives to a convenience store and buys a large amount of beer. When he returns home, he finds his wife is gone, the locks have been changed, and his belongings have been strewn all over his front lawn. His wife has left him a letter telling him that she is leaving him, also over the Denver incident, and to not contact her.","","",""
Another Earth,2011,92,Drama,6.9,Mike Cahill,Mike Cahill,Matthew-Lee Erlbach,DJ Flava,William Mapother,Bruce Colbert,"\"Rhoda Williams (Brit Marling), a brilliant 17-year-old girl who has spent her young life fascinated by astronomy, is delighted to learn that she has been accepted into MIT. She celebrates, drinking with friends, and in a reckless moment, drives home intoxicated. Listening to a story on the radio about a recently discovered Earth-like planet, she gazes out her car window at the stars and inadvertently hits a stopped car at an intersection, putting John Burroughs (William Mapother) in a coma and killing his pregnant wife and son. Rhoda is a minor, so her identity is not revealed to John. After serving her juvenile prison sentence, and after four years of isolation, Rhoda continues to shield herself from the world outside, becoming a janitor at a local school, wanting to work \"\"physically\"\"",almost as a means to struggle past the potential she has squandered with the decision of a single night.,"",""
Khaleja,2010,170,Action,7.6,Trivikram Srinivas,Trivikram Srinivas,M.S. Narayana,Rao Ramesh,Tanikella Bharani,Sunil,"A remote village named Pali in Andhra Pradesh is hounded by an unknown disease, and several villagers loose their life each month. The village Tantric (Rao Ramesh) predicts that a powerful man will come to their rescue as God. He assigns his assistant Sidhappa (Shafi) the duty to find a man with such unknown supernatural power, and bring him to their village.","","",""
Machine Gun Preacher,2011,129,Action,6.7,Marc Forster,Jason Keller,Michael Shannon,Souleymane Sy Savane,Peter Carey,Grant R. Krause,"Although the film centers on Childers, it starts off with a scene in South Sudan, where the LRA are attacking a village. This opening scene is placed into context later in the film. Sam Childers (Gerard Butler) is an alcoholic drug-using biker from Pennsylvania. On his release from prison, he finds that his wife (Michelle Monaghan) has given up her job as a stripper, because she has since accepted Christ as her savior. Initially infuriated by his wife's decision, he returns to his routine of partying and using drugs like heroin with his fellow biker friend Donnie (Michael Shannon). One night while on a bender with Donnie, he almost kills a vagrant. He is shaken by the experience, and the day after allows his wife to persuade him to go to church with her, where he is eventually baptized and offered salvation.","","",""
Warm Bodies,2013,98,Comedy,6.8,Jonathan Levine,Isaac Marion,John Malkovich,Daniel Rindress-Kay,Dave Franco,Rob Corddry,"In a post-apocalyptic future, a male zombie still in the early stages of decay lives in a community of the Dead in an abandoned airport near the city. He refers to himself as “R” since he cannot remember his full name, among other details of his life. R reveals through first person narrative that human civilization has been destroyed by wars and disasters, resulting in a mysterious zombie plague. Now whole communities of zombies live in hives, and are separated into two categories based on the amount of decay: Fleshies, the Dead who still have flesh on them, and Boneys, the Dead who have been reduced to nothing more than skeletons with bits of muscle keeping them together. The Boneys are basically the leaders of the Dead, and are seemingly stronger and more intelligent than Fleshies. They can only be killed if their brains are destroyed. The zombies are very lethargic for the most part, have limited speech and short memories, and are notably illiterate. They live in what is a mere, twisted shadow of a normal society. One of the few times they are truly focused and animated is when they go hunting for the Living, their only food source, during which they spontaneously form a hunting party. The brain is the best part, because if they eat it, then they can relive the memories, feelings, and thoughts of their prey. Anything that’s left of the prey is brought back for the others to eat.","","",""
The Perks of Being a Wallflower,2012,103,Drama,7.9,Stephen Chbosky,Stephen Chbosky,Patrick de Ledebur,Logan Lerman,Ezra Miller,Brian Balzerini,"\"The movie opens with Charlie (Logan Lerman) writing a letter to an anonymous pen pal, discussing his upcoming first day in high school. On his first day, he is harassed by classmates but befriends his English teacher, Mr. Anderson (Paul Rudd).Charlie attends a school football game alone and notices the flamboyant Patrick (Ezra Miller), who is the only senior in his freshman shop class. Patrick asks Charlie to sit with him. They are joined by Patrick's stepsister Sam (Emma Watson), and Charlie immediately notices her beauty. Upon arriving home, he witnesses Candace's boyfriend hitting her, something Charlie is especially sensitive about as his Aunt Helen (Melanie Lynskey) was also abused. Candace persuades him not to tell their parents. Charlie dances with Sam and Patrick at homecoming and goes to a party with them afterwards. There, he meets their other friends, Bob, Mary Elizabeth, and Alice. He also sees Sam with her boyfriend Craig, which makes him jealous. He eats a pot brownie, and the group is amused by his observations. While in the kitchen, Charlie tells Sam that his best friend Michael shot himself last May. He then goes upstairs to the bathroom, leaving Sam shocked.Upstairs, Charlie sees Patrick and Brad (Johnny Simmons), the school's star football player, kissing. Patrick tells Charlie that Brad doesn't want anyone to know about their relationship (as his father would disapprove) and asks him to keep it a secret. Still high, Charlie agrees. Later, Sam whispers to Patrick about what Charlie has gone through and they welcome him in their group of friends.While driving him home, Sam hears a song from the radio and demands that Patrick drive through a tunnel. She stands up in the back of the pickup truck and sways like she's dancing. Again, Charlie is stunned by her beauty.As Christmas draws closer, Charlie helps Sam to study for her SATs and their friends participate in a Secret Santa gift exchange. On the last night of the exchange, Sam takes Charlie into her room and shows him her gift for him, a typewriter. The two start talking about first kisses. Charlie says that he has never kissed a girl, and Sam reveals that her first kiss was from her father's boss, who was molesting her. She tells Charlie that she wants his first kiss to be with somebody who loves him, and the two kiss.Charlie's Birthday(which is on Christmas Eve) arrives, and he remembers his Aunt Helen, who died on the same night in a car accident after getting him a present. Later, at a New Year's Eve party, he takes LSD and has more flashbacks to the night his aunt died. He is eventually found passed out in the snow by the police.Charlie attends the Sadie Hawkins dance with Mary Elizabeth. Afterwards, they go to her house and make out. She then declares that he is her boyfriend. He has no interest in her but continues the relationship because he doesn't know how to break up with her.While playing truth or dare at a party, Patrick dares Charlie to kiss the prettiest girl in the room, and he kisses Sam rather than Mary Elizabeth. Both girls are enraged, and Patrick tells Charlie to stay away until things cool down.Weeks pass and his friends are still ignoring him. In addition, his flashbacks to the night his aunt died are getting worse. Bob tells Charlie that Brad's father caught him and Patrick kissing. Brad comes to school with a bruise on his face but claims he was jumped in a parking lot. Patrick and Brad fight in the cafeteria after Brad calls him a \"\"faggot.\"\" Brad's friends then begin to beat up Patrick",until Charlie intervenes. Afterwards,he reconciles with his friends.Patrick is upset after breaking up with Brad and he and Charlie become closer. One night,Patrick kisses Charlie to no reaction
Joyful Noise,2012,118,Comedy,5.7,Todd Graff,Todd Graff,Dexter Darden,Jesse L. Martin,Courtney B. Vance,Jeremy Jordan,"\"After the untimely death of a small-town church choir director (Kris Kristofferson) in Pacashau, Georgia, Vi Rose Hill (Latifah), a no-nonsense mother raising two teens alone, takes control of the choir using the traditional Gospel style that their Pastor Dale (Courtney B. Vance) approves of. However, the director's widow, G. G. Sparrow (Parton), the main benefactor to the church, believes she should have been given the position. As in previous years, the choir reaches the regional finals of the national amateur \"\"Joyful Noise\"\" competition",only to be disappointed when a rival choir beats them. Tough times in the town have led to budget problems that threaten to close down the choir,at the same time as the town needs the choir's inspiring music more than ever.,""
