title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Wild Target,2010,98,Action,6.7,Jonathan Lynn,Lucinda Coxon,Rory Kinnear,Martin Freeman,Rupert Grint,Rupert Everett,"Victor Maynard (Bill Nighy) is an experienced and efficient assassin living a lonely life in accordance with his family's business. Victor follows a family line of professional assassins, and he completes his assignments quickly and without remorse. One afternoon, after killing one of his targets, he hesitates in killing the pet parrot, Roger, and instead takes him as a gift to his mother, Louisa (Eileen Atkins) an intimidating woman who was, until recently, also Victor's housemate. In celebration of his 55th birthday, she gives him a leather bound book with newspaper clippings of each of his kills from his first to his most recent, leaving pages for future hits to be included. She also expresses concern that he might be homosexual, wondering why he hasn't produced a successor.","","",""
This Is the End,2013,107,Comedy,6.6,Evan Goldberg,Seth Rogen,Jonah Hill,Jay Baruchel,Seth Rogen,David Krumholtz,"Jay Baruchel arrives in Los Angeles to visit with old friend and fellow actor Seth Rogen, who invites him to attend a housewarming party hosted by James Franco. Baruchel is uncomfortable at the crowded party, so Rogen accompanies him to a convenience store for cigarettes. There, beams of blue light come down and suck numerous people into the sky. Rogen and Baruchel flee back to Franco's house, where an earthquake strikes and the partygoers rush outside. A large hole opens in Franco's yard, swallowing Michael Cera (impaled by a lamppost), Rihanna, Mindy Kaling, Jason Segel, Christopher Mintz-Plasse and Martin Starr. Rogen, Franco, Jonah Hill and Craig Robinson survive and run back inside the house. Franco's assistant Karen gets accidentally crushed by Paul Rudd. Aziz Ansari gets his arm cut off and falls into the sinkhole. Kevin Hart tries to get Ansari's arm off, but he also falls into the sinkhole. Baruchel tries to help David Krumholtz escape the sinkhole, but he also falls into the sinkhole. Baruchel escapes the sinkhole and also runs back to the house. They take inventory of their supplies, set up a ration system, and await help.","","",""
World's Greatest Dad,2009,99,Comedy,6.9,Bobcat Goldthwait,Bobcat Goldthwait,Geoff Pierson,Robin Williams,Daryl Sabara,Henry Simmons,"\"Lance Clayton (Robin Williams) is an aspiring writer that has never gotten any of his works published so he settles for working as a poetry teacher at the school his son, Kyle (Darly Sabara), attends. One morning Lance walks into his son's room to find him masturbating and practicing autoerotic asphyxiation. Lance thinks he is dead but Kyle just tells him he's fine and to leave the room. On the car ride to school Lance unsuccessfully tries to bond with Kyle, who repeatedly calls him and the music Lance likes a \"\"fag\"\".While walking through school Lance bumps into a fellow teacher",Claire (Alexie Gilmore),whom he is dating.In the hallway at school,Kyle shows his friend
X-Men: First Class,2011,131,Action,7.7,Matthew Vaughn,Ashley Miller,Laurence Belcher,Oliver Platt,Bill Milner,Michael Fassbender,"\"At a German concentration camp in occupied Poland during 1944, young Erik Lensherr is separated from his parents by Nazi guards. The child's desperate mind remarkably bends a metal gate until a guard knocks Lensherr unconscious (a recreation of the opening scene of the first X-Men movie). Scientist Sebastian Shaw, who has observed this incident through a window, calls Lensherr up to see him. Placing a metal coin on a desk, he orders Lensherr to use his power to move it. When Lensherr cannot, despite his best efforts, Shaw shoots and kills Lensherr's mother in front of him. In his rage, Lensherr's out-of-control magnetic power kills the two guards and destroys two rooms, to Shaw's delight. Shaw tells Lensherr that they will \"\"have fun\"\" developing the boy's power.Around this same time",in a Westchester County,New York,mansion
Dead Snow,2009,91,Comedy,6.3,Tommy Wirkola,Tommy Wirkola,Bjørn Sundquist,Jeppe Beck Laursen,Geir Vegar Hoel,Stig Frode Henriksen,"A woman, Sara, is being chased through the snows of Norway. She is ultimately cornered and eaten by zombies wearing World War II Nazi SS uniforms.","","",""
The Joneses,2009,96,Comedy,6.4,Derrick Borte,Randy T. Dinzler,David Duchovny,Gary Cole,Robert Pralgo,Chris Williams,"Kate, Steve, Mick, and Jenn Jones move into an upscale suburb under the pretense of being a typical family relocating because of the changing nature of Kate's and Steve's careers. In reality, Kate is the leader of a team of stealth marketers, professional salespeople who disguise product placement as a daily routine. Their clothing, accessories, furniture, and even food are carefully planned and stocked by various companies to create visibility in a desirable consumer market. While Kate's team is highly effective, Steve is new to the team, Jenn is a closet nymphomaniac with a penchant for hitting on her fake fathers, and a 30-day review is fast approaching.","","",""
Ghostbusters,2016,117,Action,6.8,Paul Feig,Katie Dippold,Ed Begley Jr.,Charles Dance,Karan Soni,Ben Harris,"\"A group of people are taking a tour of the Aldridge mansion in New York City. The tour guide Garrett (Zach Woods) tells the group of Gertrude Aldridge, a disturbed woman that was kept locked in the basement by her father. A candlestick falls over on the table near the basement to creep the group out, but it's just part of a trick Garrett played. What he doesn't see is a device beneath the nightstand that is flickering and vibrating.As he is closing up shop, Garrett hears a noise near the basement. The door begins shaking, and he runs for it. Garrett tries to run out of the mansion, but the doorknob has been heated. He tries to break out a window with a stool, only for the stool to be thrown back. Garrett runs back toward the basement. The floor is filling up with green slime, and the stairs break apart. Garrett holds on as he sees a ghost rise up from the floor.At Columbia University, Dr. Erin Gilbert (Kristen Wiig) is approached by Ed Mulgrave (Ed Begley, Jr.), a publisher who has a book that Erin wrote some years ago on the existence of ghosts. She's not proud of having written it, and she's even less than pleased to learn it has resurfaced. Erin knows it was done by her former friend and colleague Abby Yates (Melissa McCarthy). Ed approaches Erin because of the haunting at the Aldridge mansion and asks her to look in on it. As Erin looks up Abby's current workplace, she learns from the university's dean Harold Filmore (Charles Dance) that she is up for tenure, so she does what she can to hide knowledge of the book.Erin finds Abby in her lab with her new work partner Jillian Holtzmann (Kate McKinnon), a brilliant engineer who is also a bit nutty. Erin and Abby are still upset with each other over the book, and Erin demands Abby take the book off Amazon. Erin then brings up the Aldridge mansion haunting, inspiring Abby and Holtzmann to spring into action, with Erin reluctantly joining them.The three ladies arrive at the mansion with some equipment. The basement has been locked tight. Erin steps on some slime. Suddenly, the three notice that the basement door is now open and emitting an eerie blue glow. They are then face-to-face with the ghost of Gertrude Aldridge. Erin approaches her calmly, but Gertrude's face turns demonic and she spews ectoplasmic bile all over Erin. The ghost flies out of the building. The ladies record a video with Erin proclaiming that ghosts are real. Unfortunately, this falls into Filmore's hands, and he fires Erin for being a bad representation of the school.Now that Erin is jobless, she decides to join Abby and Holtzmann in their research. Abby and Holtzmann also lose their job after talking to the dean (who happens to be a dick), so they steal equipment from the school's lab and decide to open up their own facility.We meet MTA worker Patty Tolan (Leslie Jones). She is approached by a weird guy named Rowan North (Neil Casey). He rambles on about a \"\"fourth cataclysm\"\"",which Patty pays no mind to. She then has to go into the tunnel to check something out. Behind her,Rowan plants another device similar to the one at the mansion. Patty then sees a ghost in a prison suit. She runs like hell away from it.Erin,Abby
Largo Winch II,2011,114,Action,6.1,Jérôme Salle,Julien Rappeneau,Clemens Schick,Nicolas Vaude,Tomer Sisley,Ulrich Tukur,"3 years before his death, Nerio Winch, while driving from a business meeting in Hong Kong, informs Freddy, his bodyguard, that he found his son, Largo, in a village in Burma, and orders Freddy to tail him. Meanwhile, Largo has just saved a group of villagers from a massacre caused by a local militia, led by General Min. While healing the locals on a secluded spot with his lover, Malunai, a French man named Simon Ovronnaz arrives in the village along with several survivors he picked up with his pick-up. However, when he informs them that he was employed by a man who worked for Min, the locals, led by Kadjang, severely beat him up. However, Largo steps by his side and accidentally wounds Kadjang with his own blade, and he is banished from the village, and Malunai denounces him. Largo leaves with Simon and they leave Burma, Largo going elsewhere, while Simon heads for Bangkok.","","",""
Pride and Prejudice and Zombies,2016,108,Action,5.8,Burr Steers,Burr Steers,Sam Riley,Charles Dance,Jack Huston,Douglas Booth,"Set in an alternate England of the early 1800s, the film opens with Colonel Darcy (Sam Riley) traveling to the home of a wealthy family to investigate the emergence of a zombie. He arrives at the home and sits with the family before taking out a small vial containing a particular set of flies that can detect the undead. The flies land on the house's patriarch, whose eyes turn red. Darcy breaks a glass and stabs the man in the throat before decapitating him. This frightens one of the young girls in the house, and she retreats upstairs. When she is discovered, she has turned into a zombie as well and proceeds to attack.Over the opening credits, we hear the voice of Mr. Bennet (Charles Dance) narrate the origin of the zombie outbreak, which is represented in the form of a pop-up book. The Black Plague hit London and began to create zombies. A wall was built to separate London from the zombies, leaving them in an area called The In-Between. It is said that the Four Horsemen are ready to rise up from Hell and bring about the apocalypse.The five Bennet sisters: Elizabeth (Lily James), Jane (Bella Heathcoate), Kitty (Suki Waterhouse), Lydia (Ellie Bamber), and Mary (Millie Brady) have all been trained by their father in the art of weaponry and martial arts after being sent abroad to China. Mrs. Bennet (Sally Phillips) wants her daughters to be married off to wealthy suitors. As it turns out, the Bingley family has moved in nearby and are throwing a ball, wherein Mrs. Bennet hopes that the young and handsome Mr. Bingley (Douglas Booth) will win over one of her girls. Elizabeth doesn't want to seek out a husband, to which Lydia makes a snide comment about Elizabeth not being able to attract men. She proceeds to chase Lydia out of the room.The Bennets attend the ball. Bingley instantly sets his eyes on Jane. Darcy is in attendance and takes notice of Elizabeth, but he makes comments that she is unappealing, which Elizabeth overhears. She walks outside tearfully and encounters a woman she knew named Mrs. Featherstone (Hermione Corfield), who is a zombie. Mrs. Featherstone is about to tell Elizabeth something until her head is blown off by Darcy. A horde of zombies then attacks the party, prompting the Bennet sisters to spring into action. As they slay every zombie in their path, Darcy instantly becomes smitten with Elizabeth when he witnesses her in combat.Jane is outside by herself on a rainy day and encounters a zombie. She kills it but then spots a zombie woman with her child. Jane hesitates and is attacked by the zombie. She is confined to her room, where it is feared that she may have been bitten. Darcy arrives at their home with the flies to detect a zombie, but Elizabeth catches each fly with her hand and returns them to Darcy.After Jane recovers, the sisters attend another ball for the Bingleys. There, Elizabeth meets the soldier Mr. George Wickham (Jack Huston), who seems to be charming and polite. He tells Elizabeth that he has had a history with Darcy and does not wish to further challenge him. Another group of zombies attacks the party, resulting in Bingley injuring himself (but not getting bitten), and Darcy joins Elizabeth in fighting the monsters.The Bennets are visited by Parson Collins (Matt Smith), who intends to marry one of the sisters. He initially sets his eyes on Jane, though he is told that she is with Bingley. He later tries to make a move on Elizabeth, but requests that she give up her life as a warrior, something that she adamantly refuses to do, even for a man. Mr. Collins later decides to settle with Elizabeth's friend Charlotte (Aisling Loftus).Elizabeth and Darcy meet with Darcy's aunt, Lady Catherine de Bourgh (Lena Headey), a notorious zombie killer with major authority. Lady Catherine, who has several scars on her body that she carefully hides as well as a black eyepatch over her left eye, wants Darcy to marry her daughter Anne, but Catherine's skill are also needed to fight off the zombies.Elizabeth travels with Mr. Wickham to the In-Between, an area outside of walled-in London but inside a royal moat, to a church filled with zombies, who feed on pig brains to keep themselves from going completely savage. Mr. Wickham wants Elizabeth to join him in helping the zombies. He also suggests that she run away with him, but she remains conflicted.Back home, Elizabeth is told that Darcy has convinced the Bingleys to move away. When Darcy approaches Elizabeth with a proposal of his own, she expresses her outrage at his actions and fights him in a duel. Elizabeth gets the upper hand, and Darcy leaves.Mr. Darcy writes Elizabeth a letter to apologize for his actions and to state that he separated Jane and Mr. Bingley for fear that Jane only wanted to marry Mr. Bingley for his wealth, having overheard Mrs. Bennet drunkenly mention it. Mr. Darcy also mentions that Mr. Wickham had tried to elope with Darcy's 15-year-old sister for her fortune. Mr. Darcy's letter states that he is battling zombies in London, and that they have overrun the walled city. Elizabeth is then cornered by Lady Catherine and her bodyguard Wilhelm (Ryan Oliva). Lady Catherine states Mr. Darcy has been intended to marry her sickly daughter, Anne, from their youth and confronts Elizabeth about rumors over Elizabeth and Mr. Darcy. When Elizabeth denies it, Lady Catherine instigates a fight between Elizabeth and Wilhelm in place of Lady Catherine who Elizabeth has refused to fight. Wilhelm attacks Elizabeth, but she claws his face and fights him off, causing him to get crushed under a pile of bricks. Catherine then holds her sward at Elizabeth's neck and states she doesn't know if she admires Elizabeth's skill as a warrior, or her resolve as a woman. She leaves Elizabeth alone.Afterwards, Lady Catherine decides to protect Elizabeth's family from approaching zombies and takes them to her estate. Elizabeth later finds out that Mr. Wickham ran off with her younger sister, Lydia and decides to go rescue her.Elizabeth and Jane travel to the canal on the outskirts of London where the Royal Army is blocking the last bridge out of the city. Elizabeth the leaves Jane behind in the army camp and hides her horse alone across the bridge to find her sister.Meanwhile, the zombies make their way toward London. Mr. Darcy then encounters Mr. Wickham at the old church and rescues Lydia in the basement. When a horde of zombies, who had been living normally until the pig brains they had been eating were switched with human brains by Mr. Darcy storm the cellar, Mr. Darcy escapes with Lydia.Elizabeth rejoins Darcy in the In-Between and helps him battle the undead. Darcy encounters again Wickham and fights him, eventually impaling him and seeing a bite mark on his chest, revealing he was undead all along. Before Wickham can kill Darcy, Elizabeth rides in and chops his right arm off and knocks him out. Darcy rides with Elizabeth across the bridge as other Londoners blow it up to keep the zombies away. Darcy is injured in the explosion and is rendered unconscious. Elizabeth tearfully admits her love for him.After Darcy recovers, he finds Elizabeth and tells her that he heard what she said on the bridge. They share their first kiss and agree to marry. The Elizabeth and Darcy have a joint wedding with Bingley and Jane, officiated by Parson Collins. Everyone attends including Lady Catherine, Mr. and Mrs. Bennett, as well as Lydia, Kitty and Mary. The two couples walk away together to live happily ever after...Until a moment during mid-credits when everyone sees something beyond the church gates. The now one-armed Wickham is leading the four zombie Horsemen along with a HUGE army of zombies towards them, ready for war....","comedy, murder, violence, flashback, good versus evil, romantic, melodrama, revenge, alternate history",train,imdb
Taken 2,2012,92,Action,6.2,Olivier Megaton,Luc Besson,Leland Orser,Alain Figlarz,Rade Serbedzija,D.B. Sweeney,"\"The film opens with a funeral taking place in the small village of Tropoje, Albania. The funeral is attended by the Albanian mafia where several armed men stand over the graves of their fallen brothers. Their leader, Murad Krasniqi (Rade Serbedzija), tells them that they will have their revenge, and they will kill Bryan Mills (Liam Neeson).The next scene takes place in Los Angeles where Bryan appears to be working at a car wash, but just wants to buff the car himself. He goes to the home of his ex-wife Lenore (Famke Janssen) to see their daughter Kim (Maggie Grace). Lenore tells Bryan she is with her boyfriend. Bryan is clearly not thrilled to hear that. He drives over to the boyfriend's house using a GPS he furtively put in Kim's phone. He interrupts their make-out session and has Kim leave so she can continue practicing driving (she is now 18 years old and failed her road test twice already). Kim is not happy that Bryan is still overprotective of her even after three years (since the events of the first film when she was kidnapped by Albanian human traffickers).In Paris, France, the Albanians break into the home of Bryan's friend Jean-Claude and torture him for information on Bryan's whereabouts, but Jean-Claude has no idea. The villains will later discover that Bryan is headed to Istanbul, Turkey, on personal business.The next day, Bryan goes to visit Lenore, only to find her crying because she has been fighting with Stuart, her husband, and as a result, he canceled their planned trip to China. Bryan suggests that she and Kim join him in Istanbul, but Lenore says she doesn't want to impose.Meanwhile, the Albanians arrive in Istanbul via a mountain pass as they await Bryan's arrival. When he gets there, he stops at his hotel and makes a phone call to Lenore. He starts to leave a message, only to be surprised by her and Kim.In his room, Bryan pulls out a trunk full of weapons. Kim and Lenore are staying in the next room. At night, Bryan and Kim take a ride on a boat on the Bostrophes, and Bryan not-so-subtly asks about her boyfriend Jamie (Luke Grimes). He asks if she loves him, but she doesn't know yet. She mentions how Lenore described her relationship with Bryan before having Kim as being \"\"magical.\"\"The next day",Bryan and Lenore allow Kim to go off and have fun while they take a ride through the area from a local taxi driver. However,during the ride,Bryan senses danger. He tells the driver to go a certain route and begins telling Lenore to go back to his hotel room to be safe. She gets out of the car and runs away while Bryan takes the car from the driver. He tries calling Kim
Nanny McPhee Returns,2010,109,Comedy,6.1,Susanna White,Emma Thompson,Eros Vlahos,Rhys Ifans,Ralph Fiennes,Oscar Steer,"On a farm during World War II, while her husband is away at war, Isabel Green is driven to her wits end by her hectic life. Between trying to keep the family farm up and running and her job in the village shop, run by the slightly mad Mrs. Docherty, she also has three boisterous children to look after, Norman, Megsie, and Vincent. When her children's two wealthy cousins, Cyril and Celia, also then come to live with them, Isabel requires childcare help.","","",""
"I, Frankenstein",2014,92,Action,5.1,Stuart Beattie,Stuart Beattie,Aden Young,Aaron Eckhart,Mahesh Jadu,Socratis Otto,"\"The aurora was seen in the starry sky high above snow covered mountains.Trekking through the steep snow was Adam (Aaron Eckhart). In his arms was the limp body of his creator, Victor Frankenstein (Aden Young). Adam made his way to the top of the mountain.\"\"I was cast into being in the winter of 1795.\"\" Adam narrated as he continued to walk. \"\"A living corpse without a soul.\"\" He walked across a freezing river. As he said the next lines","a flashback occurred showing how he was made. \"\"Stitched. Jolted. Bludgeoned back to life... by a mad man.\"\" Victor",with his creation wrapped up like a mummy,"rolled the body off a bridge and into the river below. \"\"Horrified by his creation"
I Killed My Mother,2009,96,Drama,7.4,Xavier Dolan,Xavier Dolan,François Arnaud,Niels Schneider,Justin Caron,Pierre Chagnon,"The film begins with Hubert Minel giving a black-and-white monologue explaining how he loves his mother but cannot stand being her son; he also reveals that when he was younger, things were better between them.","","",""
Lovelace,2013,93,Drama,6.2,Rob Epstein,Andy Bellin,Hank Azaria,Peter Sarsgaard,Robert Patrick,Adam Brody,"In 1970, 20-year-old Linda Lovelace (Amanda Seyfried) is living with her overbearing parents in Davie, Florida. While out dancing one night with her best friend, Patsy (Juno Temple), she attracts the attention of Chuck Traynor (Peter Sarsgaard), and the two soon develop a serious relationship. He is much older than her and begins teaching her how to perform sexual acts, which she is initially thrilled about. After breaking a curfew one night, Linda is slapped by her mother (Sharon Stone), so she decides to move out and live with Chuck, later marrying him. During a party, Linda watches one of Chuck's homemade porno films for the first time and tells him that good girls like her do not do stuff like that.","","",""
This Must Be the Place,2011,118,Comedy,6.7,Paolo Sorrentino,Paolo Sorrentino,Judd Hirsch,Johnny Ward,Sam Keeley,Sean Penn,"Cheyenne is a wealthy former rock star, now bored and jaded in his 20-year retirement in Dublin. He retired after two of his teenaged fans committed suicide. He travels to New York to reconcile with his estranged father during his final hours, only to arrive too late. The reason he gives for not communicating with his father for 30 years was that his father rejected him when he put on goth make-up at the age of 15. He reads his father's diary and learns about his father's persecution in Auschwitz at the hands of former SS officer Alois Lange. He visits a professional Nazi hunter named Mordecai Midler who tells him that Lange is small fry.","","",""
"Tomorrow, When the War Began",2010,104,Action,6.1,Stuart Beattie,John Marsden,Colin Friels,Lincoln Lewis,Chris Pang,Don Halbert,"\"The film begins with a video log by Ellie. She asks the camera how she can tell their story. She suggests to herself \"\"from the beginning.\"\"","","",""
Letters to God,2010,110,Drama,6.2,David Nixon,Patrick Doughtie,Dennis Neal,Christopher Schmidt,Jeffrey Johnson,Cris Cunningham,"Tyler Doherty (Tanner Maguire) is an 8 year-old suffering from cancer who has a love for writing and sending letters to Jesus. His local postman, Walter Finley (Christopher Schmidt), takes them to his office after work. His boss sees them and instructs Walter to take care of them.","","",""
Summer Wars,2009,114,Action,7.4,Mamoru Hosoda,Mamoru Hosoda,Mutsumi Sasaki,Ryunosuke Kamiki,Takashi Kobayashi,Yôji Tanaka,Kenji Koiso (Ryunosuke Kamiki) is a young student at Kuonji High School with a gift for mathematics and a part-time moderator in the massive computer-simulated virtual reality world OZ along with his friend Takashi Sakuma (Takahiro Yokokawa).,"","",""
5 Days of War,2011,113,Action,5.6,Renny Harlin,Mikko Alanne,Val Kilmer,Rade Serbedzija,Rupert Friend,Mikheil Gomiashvili,"In this intensely human portrayal of courage under fire, acclaimed director Renny Harlin (Die Hard 2, Cliffhanger) combines heart pounding action with real human drama, as he tells the riveting story of a war reporter caught behind enemy lines during the 2008 Russian invasion of Georgia. As a nation fights for its very survival, a brave and passionate coalition of international reporters and local Georgians risk their lives to tell the true human cost of military conflict. Filmed for six weeks on location, 5 DAYS OF AUGUST is a riveting, suspenseful portrait of the courage under fire. His spirit broken after an Iraqi ambush in Bagdad takes the life of close friend Miriam Eisner (Heather Graham), American war correspondent, Thomas Anders (Rupert Friend), seeks escape from the ghosts of his past. Rumors of war draw him to a military hot zone in the republic of Georgia, on the eve of a Russian invasion. Reunited with a small, intrepid band of war reporters in the Georgian capital of Tbilisi, Anders takes his cameraman and fellow road-warrior, Sebastian (Richard Coyle), on the road north, toward the breakaway republic of South Ossetia, just in time to witness a Russian airstrike on the peaceful village of Vaziani. While Russian bombs rain down, Anders and Sebastian boldly document the devastation, then shuttle survivors to a military hospital in Gori, with the help of a brave and beautiful, Georgian school teacher, named Tatia (Emmanuelle Chriqui). Unable to break his story through the noise of Russian propaganda and a world distracted by the Olympics in China, Anders and Sebastian race back to the battle zone to help a desperate Tatia find her missing family. Caught in the crossfire of full-scale combat and witness to the murder of civilians in another Russian assault, Anders records the evidence that will shock the world. But before he can act, Anders is captured, along with Sebastian and Tatia, by the architects of these atrocities, the ruthless Colonel Demidov (Rade Serbedjiza) and his mercenary killer, Daniil (Mikko Nousiainen). Just when all seems lost they are rescued in a daring raid by a Georgian soldier, Captain Rezo (Johnathon Schaech). Anders and his friends, including the world-weary Dutchman (Val Kilmer), must stand and fight for their freedom and their cause in a final battle in the city of Gori. Ultimately, while President Saakashvilli (Andy Garcia) seeks help from his allies, Anders faces one last test of courage as he strives to save Tatias life by sacrificing everything but the truth.","violence, murder",train,imdb
Answers to Nothing,2011,124,Drama,5.0,Matthew Leutwyler,Ric Barbera,Mark Kelly,Sam Page,Anjul Nigam,Cassius M. Willis,"Against the backdrop of a child abduction case the film follows five days in the life of a variety of people living in Los Angeles. Kate (Mitchell) is a lawyer arguing in a custody battle on behalf of Drew (Bailey) who cares for her completely disabled brother. He was an accomplished marathoner. After celebrating his top 30% finish in the San Francisco marathon, the two had drinks to celebrate, and an accident in the car ride home caused the brother's disability. Her parents want their son put in a home, but Drew's overwhelming guilt compels her to tend to her brother. She is training to run a marathon while pushing her brother in a wheelchair. After losing custody of her brother, she loses heart and drinks some whiskey the night before the race. During the race, memories of the accident overwhelm her, and she crashes her brother's wheelchair into a curb. Her fall dislocates her shoulder, but she decides to finish the race regardless of the fact that all the other runners have gone home.","","",""
Beginners,2010,105,Comedy,7.2,Mike Mills,Mike Mills,Keegan Boos,Kai Lennox,Ewan McGregor,Goran Visnjic,"\"In 2003, 38-year-old Oliver Fields (Ewan McGregor), a somewhat solitary graphic artist living in Los Angeles, is quietly grieving after the death of his father, Hal (Christopher Plummer). Two months after Hal's death, Oliver is in a state of functional depression. He had adopted his father's beloved Jack Russell terrier, Arthur, and brings him along nearly everywhere as he cannot bear to hear the dog cry when left alone in the house. Oliver's friends talk him into attending a costume party. With Arthur in tow, Oliver attempts to brave the social gathering. Dressed as Sigmund Freud, Oliver sits by a couch and gives impromptu psychoanalysis to party-goers who ask for it.One of his \"\"patients\"\" is a young woman (Melanie Laurent) who communicates using only a notepad and pen. Despite the speech barrier",they form a bond and Oliver is able to enjoy the rest of the party. As he prepares to take Arthur home,Oliver shyly gives the woman his number. Moments later,as he walks to his car
The Devil Inside,2012,83,Horror,4.2,William Brent Bell,William Brent Bell,Ionut Grama,John Prosky,Simon Quarterman,Jeff Victoroff,"On October 30, 1989, Maria Rossi (Suzan Crowley) committed a triple murder during an exorcism performed on her. The Catholic Church became involved, and she has since been in a Catholic psychiatric hospital in Rome. A news story and police investigation show the three members of the clergy whom she murdered. Her daughter, Isabella, learned of the murders from her father, who died three days after telling her.","","",""
