title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
"Ivan the Terrible, Part I",1944,95,Drama,7.7,Sergei Eisenstein,Sergei Eisenstein,Mikhail Nazvanov,Aleksandr Mgebrov,Mikhail Kuznetsov,Amvrosi Buchma,"\"In 1547, Ivan IV, then Archduke of Muscovy (Nikolai Cherkasov), crowns himself as Tsar of all the Russias in the cathedral. We see the crown, and then the elaborate ritual of coronation. In the sidelines, aristocratic attendees, the boyars, whisper expressing discontent at his elevation. Among them is Ivan's aunt, Efrosinia Staritskaya (Serafima Birman), who wants to advance her son Dmitri, a simpleton.Ivan proclaims his will to recover lost territories, unite and protect Russia against foreign armies outside her borders, and the enemies within, announcing that absolute rule with an iron fist will be imperative. In a series of reaction shots, we see that boyars, officials and clergymen wanted a puppet ruler, and are unpleasantly surprised.Soon Ivan marries Anastasia Romanovna (Lyudmila Tselikovskaya), and a wedding celebration takes place. The marriage causes him to lose his two best friends, Prince Andrei Kurbsky (Mikhail Nazvanov), a warrior who wanted both power and the hand of Anastasia, and Fyodor Kolychev (Andrei Abrikosov). The latter receives Ivan's permission to retreat to a monastery, while Kurbsky insinuates himself to the Tsarina, who repels his advances.The wedding feast is interrupted by news of the burning of several boyar palaces, carried into the Tsar's palace by a mob of the common people who also complain that the Tsar is being led astray by the Tsarina's family, the Glinskys and the Romanovs.Ivan calms the crowd. Fyodor Basmanov (Amvrosi Buchma), a commoner who acted as spokesman for the unruly crowd, is impressed by the Tsar and becomes his loyal supporter.The scene is interrupted by two envoys from the khanate of Kazan, who deliver to Ivan an insulting message and present him, as a gift, with a ceremonial knife with the suggestion that he do himself a favor by using it to commit suicide.Ivan proclaims at once that Russia is at war with Kazan. At the siege of Kazan, A group led by Basmanov digs a tunnel under the city wall and fills it with gunpowder.Kurbsky, nominally in command, is reprimanded by Ivan for senseless brutality: Kurbsky has tied Tartar prisoners within earshot of the walls of Kazan and orders them to shout to the city to surrender. The defending archers immediately kill the prisoners with their arrows. The attack order is given, the gunpowder charges are detonated, and the city of Kazan is captured.After the return from Kazan, Ivan falls seriously ill and is thought to be on his deathbed. Orthodox priests come to give him the last rites. He holds a lit candle over his chest, and a Bible is placed over his head. The elaborate ceremony convinces him he is about to die. With a last burst of energy, Ivan orders those around him to swear allegiance to his son, the infant Dmitri, reminding them of the need for a single ruler to keep Russia united. They demur, with Ivan's aunt, Efrosinia, openly urging others to swear allegiance to her son Vladimir instead.Emotionally overwrought, Ivan collapses and is thought dead. The relatives, celebrating, all begin to swear allegiance to Vladimir, the \"\"boyar tsar\"\" they have hoped for.Meanwhile",Kurbsky is uncertain of his own loyalty,trying to decide between the two sides. Kurbsky believes Ivan dead,so he approaches the Tsarina about joining forces with him
Courage of Lassie,1946,92,Drama,6.2,Fred M. Wilcox,Lionel Houser,Frank Morgan,Morris Ankrum,George Cleveland,Harry Davenport,"A collie pup is separated from his mother and grows to young adulthood in the forest. After being swept away in a torrent and then shot by a young hunter, he is found by Kathie Merrick (Elizabeth Taylor) and carried to her home. With the help of a kindly shepherd, Mr. MacBain (Frank Morgan), she tends him back to health, names him Bill, and teaches him to herd sheep.","","",""
Humoresque,1946,125,Drama,7.3,Jean Negulesco,Clifford Odets,Tom D'Andrea,J. Carrol Naish,Craig Stevens,Paul Cavanagh,"\"In New York City, a performance by noted violinist Paul Boray (John Garfield) is cancelled. At his apartment, Boray is at rock bottom emotionally. His manager Frederic Bauer (Richard Gaines) is angry with him for misunderstanding what a performing career would be like, and for thinking that music is no longer part of his life. To the more sympathetic Sid Jeffers (Oscar Levant), Boray says he has always wanted to do the right thing, but has always been \"\"on the outside",looking in,"\"\" and cannot \"\"get back to that happy kid\"\" he once was.",""
Till the End of Time,1946,105,Drama,6.7,Edward Dmytryk,Allen Rivkin,Loren Tindall,Tom Tully,Guy Madison,Bill Williams,"\"Right after VJ Day, two Marine Corps buddies, Cpl. Bill Tabeshaw (Mitchum) and Pfc. Cliff Harper (Madison), are among a group selected to return immediately to civilian life. Bill, a former cowboy, has a silver plate implanted in his head, a \"\"souvenir\"\" of Iwo Jima",but has won $2,100 gambling and plans to buy a small cattle ranch in New Mexico. Former college student Cliff is physically uninjured but harbors deep resentments about losing nearly four years of his life because he enlisted right after Pearl Harbor.,""
Ramrod,1947,94,Action,6.7,André De Toth,Luke Short,Don DeFore,Lloyd Bridges,Donald Crisp,Joel McCrea,"Connie Dickason (Veronica Lake) is the strong-willed daughter of a ranch owner (Charles Ruggles), who is under the control of powerful local cattleman Frank Ivey (Preston Foster), a man her father once wanted Connie to marry. Connie instead takes up with a sheep rancher who is run out of town by Ivey. She inherits the man's land.","","",""
Smash-Up: The Story of a Woman,1947,103,Comedy,6.3,Stuart Heisler,John Howard Lawson,Robert Shayne,Lee Bowman,Eddie Albert,Charles D. Brown,"In a hospital, Angie Evans (Susan Hayward), her face bandaged, recounts the events that brought her here.","","",""
Assigned to Danger,1948,66,Drama,5.7,Budd Boetticher,Robert E. Kent,Victor Cutler,Martin Kosleck,Ralf Harolde,Gene Raymond,"Frankie Mantell's gang pulls an $80,000 payroll stickup in Los Angeles. But getaway driver Nip Powers is killed and Frankie shot and wounded.","","",""
B.F.'s Daughter,1948,108,Drama,6.1,Robert Z. Leonard,John P. Marquand,Richard Hart,Thomas E. Breen,Marshall Thompson,Van Heflin,"\"Polly Fulton (Barbara Stanwyck) is the only daughter of rich industrialist B.F. Fulton (Charles Coburn). She is involved in a long engagement to lawyer Bob Tasmin (Richard Hart), a pleasant, dependable gentleman who has the full approval of her family. Then she meets brash intellectual Tom Brett (Van Heflin), who blames many of the world's problems on the rich. Tom and Polly heartily dislike each other at first, but she finds him exciting compared to the likable \"\"stuffed shirt\"\" Tasmin. Soon Tom and Polly fall passionately in love and get married.","","",""
Impact,1949,111,Drama,7.0,Arthur Lubin,Dorothy Davenport,Clarence Kolb,Brian Donlevy,Art Baker,Robert Warwick,"\"The San Francisco, California-based millionaire industrialist Walter Williams (Brian Donlevy) has a younger wife, Irene (Helen Walker), who is trying to kill him with the help of her young lover, Jim Torrance (Tony Barrett). After Walter and Irene make plans to drive to Lake Tahoe, Irene feigns illness and asks Walter to instead give Torrance, who is pretending to be Irene's \"\"cousin\"\" from Illinois",a lift to Denver,Colorado,allowing Torrance a chance to murder Walter en route. The plan falls apart when Williams survives a hit on the head from the would-be killer. Attempting to flee the scene in Williams' Packard Clipper convertible
Roughshod,1949,88,Action,6.6,Mark Robson,Daniel Mainwaring,Robert Sterling,George Cooper,Jeff Corey,John Ireland,"Three escaped convicts led by Lednov kill three cowboys in Nevada and steal their clothes. They ride on looking for revenge against a rancher, Clay Phillips, who is warned by friend Jed Graham to get out of town.","","",""
Tension,1949,95,Drama,7.3,John Berry,Allen Rivkin,Ray Bennett,Tom D'Andrea,William Conrad,Tito Renaldo,"Police Lieutenant Collier Bonnabel (Barry Sullivan) of the homicide department explains that he only knows one way to solve a case: by applying pressure to all the suspects, playing on their strengths and weaknesses, until one of them snaps under the tension. He then cites a murder case involving Warren Quimby (Richard Basehart).","","",""
Sunset Blvd.,1950,110,Drama,8.4,Billy Wilder,Charles Brackett,Erich von Stroheim,Charles Dayton,William Holden,Jack Webb,"\"The film opens with the camera tracking down Sunset Boulevard in Los Angeles, California as police cars begin racing down it. The lifeless body of a young man, Joe Gillis (Holden) floats in the swimming pool of a palatial mansion. As the police begin converging on the house Joe's voice narrates, in flashback style, the events leading up to his own murder.Six months earlier, Joe was down on his luck, unable to find work as a screenwriter, having only made a few undistinguished films in his short career. Broke and on the verge of having his car repossessed, with no other options except a low-paying newspaper job in Ohio, Joe tries to persuade Paramount Pictures producer Sheldrake (Clark) to buy his most recent script, but fails after script reader Betty Schaefer (Olson) gives Sheldrake a harsh critique of the script in her summation. Joe then tries unsuccessfully to borrow money from his friends. Fleeing from repossession men in his car, one of Joe's tires blows out in front of a large and seemingly deserted mansion on Sunset. Hiding the car in the garage, he sets out to explore the decaying house, when a woman inside calls to him. Mistaken for the undertaker to a recently deceased pet chimpanzee, he is ushered in by the mysterious butler, Max Von Mayerling (Von Stroheim). Meeting the woman who owns the house, he recognizes her as long-forgotten silent-film star Norma Desmond (Swanson). When she learns that he is a writer, she invites him in and asks for his opinion on an immense script she has written for a film about Salome that she hopes will revive her faded acting career. Although Joe finds the script awful, he flatters Norma into hiring him as an editor.Joe is put up in her guest room. The next morning he objects when he sees that Max has moved his belongings to the mansion on Norma's orders, and that she has paid his overdue rent. Though he hates being dependent on her, he accepts the situation and begins living at the mansion, first in a room over the garage, then in the mansion itself. As he works on Norma's script, he comes to see how unaware she is of how her fame has died. She refuses to hear any criticism of her work, and makes him watch her old films in the evenings. Although she still receives fan mail, Joe later learns that Max feeds into Norma's fantasy by sending the letters himself. He explains that Norma's state of mind is fragile, and she has attempted suicide in the past.Over the next few weeks, Norma lavishes attention on Joe and buys him expensive clothing, including a tuxedo for a private New Year's Eve party attended only by the two of them. Horrified to learn that she has fallen in love with him, he tries to let her down gently, but she slaps him and retreats to her room. Joe, thinking his time with her is over, escapes to a party at his friend, assistant director Artie Green's (Webb) house, where he meets Betty Schaefer again. While still unimpressed with most of his work, she believes a scene in one of his scripts has potential. Joe half-agrees to work on it with her, and calls the house on Sunset to tell Max he is leaving. However, when Max informs him that Norma has attempted suicide with Joe's razor blade, Joe leaves the party and returns to the mansion, where he apologizes to Norma and makes love to her.After a while, Norma considers her script complete, and sends it to Cecil B. DeMille at Paramount and waits for his answer. Not long afterwards, calls from Paramount asking for Norma begin to arrive. They come from an executive named Gordon Cole, and Norma petulantly refuses to speak to anyone other than DeMille himself. Eventually, she has Max drive her and Joe to the studio in her 1929 Isotta Fraschini Tipo 8A, a rare vintage luxury car. While DeMille entertains Norma, many of the older guards, technicians and extras on the set recognize her and welcome her back. Joe and Max, meanwhile, learn that Cole had called because the studio wants to rent her car and has no interest in her script (DeMille tells an assistant in private that the script is awful). Max insists that they hide these facts from her. He later confesses to Joe that he was once a respected film director who discovered Norma as a girl, and was also her first husband, and that he now remains as her servant because he cannot bear to leave her.While Norma undergoes a rigorous series of beauty treatments to prepare for her comeback, Joe has secretly begun to work with Betty on a screenplay. Though she is now engaged to Artie, she falls in love with him. Although he likes her, Joe is dismayed at the triangle in which he is now caught. When Norma discovers the script with Betty's name on it, she phones Betty and insinuates what sort of man Joe really is. Joe, hearing her, invites Betty to the mansion to see for herself. When she arrives, he coldly terminates their relationship by letting her believe that he is a gigolo and prefers to live off Norma. After Betty leaves the mansion in tears, Joe begins packing, having decided to return to Ohio. He bluntly informs Norma of the truththat there will be no comeback, her fan letters come from Max, and she is forgotten. He ignores Norma's threats to shoot herself, and in a fit of passion she shoots him as he leaves, leaving him dead in the pool.The scene returns to the opening. Still narrating, Joe expresses fear over how Norma will be unable to cope with the disgrace, and the discovery of how forgotten she truly is. By the time the police arrive, however, she has completely broken with reality and slipped into a delusional state of mind, thinking the news cameras are set up for a film shoot. To help the police coax her down the stairs, Max plays along with her hallucination that she is on the set of her new film. He verbally sets up the scene for her, and yells \"\"Action!\"\"; Norma dramatically descends her grand staircase. Joe",in voiceover,remarks that life has decided to spare her the pain of that discovery,"and that \"\"The dream she had clung to so desperately had enfolded her.\"\" Norma makes a short speech at how happy she is to be back making a film"
