title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Persepolis,2007,96,Drama,8.0,Vincent Paronnaud,Marjane Satrapi,Jean-François Gallotte,François Jerosme,Simon Abkarian,Arié Elmaleh,"At the airport, Marjane is unable to board a plane to Iran. She then takes a seat and smokes a cigarette. She reflects on her childhood, full of politically driven conflict. As a young girl, Marji lived in Tehran and wanted to be a prophet and a disciple of Bruce Lee. Her childhood ambition is the general uprising against the Shah of Iran. Her middle-class family participates in all the rallies and protests. Marji and a group of friends attempt to attack a young boy named Ramen, whose father, a member of SAVAK, killed Communists for no particular reason. One day, Marji's Uncle Anoush arrives to have dinner with the family after recently being released from his nine-year sentence in prison. Uncle Anoush inspires Marji with his stories of his life on the run from the government, a result of rebelling. Political enemies cease fighting and elections for a new leading power commence. Marji's family's situation does not improve as they are profoundly upset when Islamic Fundamentalists win the elections with 99.99% of the vote and start repressing Iranian society. The government forces women to dress modestly, including wearing a head scarf, and Anoush is rearrested and executed for his political beliefs. Profoundly disillusioned, Marji tries, with her family, to fit into the reality of the intolerant regime. The Iran-Iraq war breaks out and Marji sees for herself the horrors of death and destruction. The Iranian government begins implementing ridiculous laws that create blatant injustices. Marji witnesses her father threatened by rifle-wielding teenaged government officials and watches her critically ill uncle die after an unqualified government-appointed hospital administrator refuses to allow him to travel abroad for medical treatment. The family tries to find solace in secret parties where they enjoy simple pleasures the government has outlawed, including alcohol. As she grows up, Marji begins a life of over-confidence. She refuses to stay out of trouble, secretly buying Western heavy metal music, notably Iron Maiden, on the black market, wearing unorthodox clothing such as a denim jacket, celebrating punk rock and other Western music sensations like Michael Jackson, and openly rebuts a teacher's lies about the abuses of the government.","","",""
Interstellar,2014,169,Drama,8.7,Christopher Nolan,Jonathan Nolan,Francis X. McCarthy,David Oyelowo,Timothée Chalamet,Matthew McConaughey,"\"A group of elderly people are giving interviews about having lived in a climate of crop blight and constant dust reminiscent of The Great Depression of the 1930's. The first one seen is an elderly woman stating her father was a farmer, but did not start out that way.The scene changes. We are introduced to a farmer and widower named Joe Cooper (Matthew McConaughey). He is a college-educated former NASA test pilot and engineer who was forced to give up his occupation to farm, living in a run down farmhouse, presumably owned by his father in law. They farm corn, with wheat no longer available and okra just now having become extinct due to blight. We see no animal life.It is the 2060's in eastern Colorado. More than half the world's population has been decimated from famine and America has been reduced to a struggling agrarian society for the past 30 years. Technology has come to a standstill for the past 40 or so years, with automobiles no longer produced and a computer laptop is a luxury item. There is no military or wars anymore. At a certain age, kids are tested to determine what occupations they will have to take to help humanity survive. In school, it is taught that the US going to the moon in 1969 was a hoax to drive the Soviet Union into bankruptcy and win the Cold War.Cooper's family consists of his 65-year-old father-in-law, Donald (John Lithgow),15-year-old son Tom (Timothée Chalamet), and 10-year-old daughter Murph (Mackenzie Foy). Donald was born at the end of the 20th or beginning of the 21st century and fondly recalls times when technology was constantly changing and new gadgets being invented. He is a down-to-Earth man who takes care of the household duties and gets along well with Cooper. The two of them sit on the porch drinking beer in the evening and philosophize about the condition of the world and how things should be. Joe's son Tom is a boy of average intelligence already being ruled out to be a farmer by the school administration, since a college education is now something only a very small percentage those will enjoy the privilege of. His daughter Murph is a feisty and highly intelligent girl whom Cooper is very close to and who shares his affinity with space and science. She believes her room is haunted by a ghost because books keep falling off her shelves and a lunar ship model was just knocked over.The Cooper family lives a pretty simple life and have a rare treat of attending a game of a supposedly major league baseball team at a local ball field similar to what the little league play on today. His father in law is unimpressed at the amateurishness of the players and having only popcorn for refreshments and no hot dogs. An approaching dust cloud interrupts the game reminding them of the grim world they live in, and ends it prematurely. The Cooper family makes back to the farmhouse during the dust storm and Murph's bedroom did not have the window closed and the dust settled into perfect lines on the floor. Cooper spends the entire night studying the lines and Cooper thinks the lines are binary code and coordinates for a place he feels the need to find and uses a map. He spends the next day driving to the Rockies and his daughter sneaks into the truck to come with him.Soon after arriving at his final destination, Cooper is apprehended and tasered into unconsciousness by a strange looking robot called TARS. It turns out he is in the best-kept secret in the world, a bunker, and meets his old boss from NASA, an Englishman named Dr. John Brand (Michael Caine), plus his beautiful young daughter, Amelia Brand (Anne Hathaway). Nobody is convinced that Cooper just stumbled into the place by accident and Dr. Brand believes a force brought Cooper there. The compound Cooper found is actually the remnants of NASA, inhabiting the facility in secret and no longer funded by the government because of the scarcity of resources. There is a space mission leaving soon to go through a wormhole of unknown origin near Saturn that will take them to three potentially habitable planets, two of them orbiting a supermassive black hole named Gargantua; a large black sphere about the size in diameter of Earth's sun but which has a solar mass of about 50 million Earth suns. Ten years earlier, 12 individual astronauts were sent out through the wormhole in 12 different ships, but only three (Miller, Mann, and Edmond's) activated the thumbs up beacon, all of whom are at three planets. At the moment, NASA has nobody to pilot the spacecraft and at the last minute they want Cooper to go, despite his family responsibilities.The bunker itself is actually a centrifuge, which is projected to become something else later on. The mission has two plans: Plan A is to get the centrifuge into orbit as a space station and rescue a large number of people; this requires Dr. Brand to solve the equation that will allow the scientists to overcome gravity and get the centrifuge into orbit. Plan B is to colonize the most habitable of the three planets along with a bunch of frozen embryos to repopulate the species. Dr. Brand assures Cooper the Earth is dying and humanity doesn't have much longer and that he needs to pilot the craft and explore, lest his family and the rest of the world all die soon. Cooper is very reluctant, because he's barely left Earth's atmosphere, but Brand reassures Cooper the twelve astronauts sent on the mission never even left the simulators beforehand.The next day, Cooper and Murph return to the farmhouse, his daughter is extremely upset with him for choosing the mission. That night Cooper and Donald are sitting on the porch drinking beer and Cooper reminding Donald once again of the futility of staying and the conditions they live in. Donald assures Cooper he's doing the right thing, but needs to set things right with Murph. The next morning, Cooper does his best to comfort a sobbing Murph and promises to come back to her and that they might even be the same age when he returns, giving her a wristwatch to compare time. Murph refuses his assurance and that her bookshelf is communicating with her in Morse Code to \"\"stay\"\". Despite her pleas",Cooper won't back down and one more book falls down before he leaves,but Cooper disregards it. Cooper leaves and says goodbye to Tom and Donald and while he's driving away,Murph storms out the front door wanting to see him one last time
Marley & Me,2008,115,Drama,7.0,David Frankel,Scott Frank,Finley Jacobsen,Owen Wilson,Eric Dane,Clarke Peters,"Soon after their wedding, John and Jenny Grogan (Owen Wilson and Jennifer Aniston) escape the brutal Michigan winters and relocate to a cottage in South Florida, where they are hired as reporters for competing newspapers. At The Palm Beach Post, Jenny immediately receives prominent front-page assignments, while at the South Florida Sun-Sentinel, John finds himself writing obituaries and two-paragraph articles about mundane news like a fire at the local garbage dump.","","",""
American Pastime,2007,105,Drama,6.5,Desmond Nakano,Desmond Nakano,Charles Halford,Gary Cole,Carleton Bluford,Aaron Yoo,"The first scene shows the life of the Nomura family, a typical American family of Japanese descent in 1941, composed of Japanese-born parents and American-born children (in this case, two sons, Lane and Lyle).","","",""
Boot Camp,2008,99,Drama,5.8,Christian Duguay,Agatha Dominik,Matthew Smalley,Alejandro Rae,Gregory Smith,Christopher Jacot,"\"This film is the story of a group of unruly teenagers whose parents send them to a rehabilitation boot camp to turn them around. The camp collects each child individually, then delivers them to the boot camp facility on a remote island in Fiji. There are no walls to stop the teenagers from leaving, but escape is impractical due to the surrounding sea. On arriving at the camp, the teenagers are forced to wear cuffs with sensors around their ankles if they attempt to escape, security will be alerted.Dr. Hail (Peter Stormare), who runs the camp, forces the teens to work constantly. He has them clean the camp, grow plants, and has them rebuild the camp after it was damaged in a storm. Campers are required to wear color coded t-shirts. First, new arrivals are given black t-shirts. They progress to yellow and then white. The teens earn a white shirt once they have been \"\"corrected.\"\" They do not do work; they become staff members and abuse the other inmates and monitor their work. Among the staff is an ex-Marine recruit. He is very tough towards the inmates and makes deals with girls in exchange for sex.The main teenagers featured are Sophie (Mila Kunis)",her boyfriend Ben (Gregory Smith who gets himself sent to the camp to rescue her),Danny (who arrives with Sophie) and Trina,Sophie's bunkmate. As time passes on the island
The Edge of Heaven,2007,122,Drama,7.7,Fatih Akin,Fatih Akin,Turgay Tanülkü,Tuncel Kurtiz,Cengiz Daner,Erkan Can,"\"The film opens outside a gas station where the main character, Nejat Aksu, pulls up and gets outs. He goes into the store and grabs water, food, and gas before heading back on to the road.The film cuts to just a black screen with the words \"\"YETER'S DEATH\"\" written in the middle.The film opens back up with several exterior shots of German statues and buildings. Outside","there's a protest with one sign reading \"\"PROLETARIANS OF ALL COUNTRIES","UNITE!\"\"",""
The Mist,2007,126,Horror,7.1,Frank Darabont,Frank Darabont,Jeffrey DeMunn,Toby Jones,Thomas Jane,Andre Braugher,"**********************************************************************************************************************************************************THE FOLLOWING IS NOT COMPOSED BY ME. THIS APPEARS IN ONE OF THE MOVIE SPOILER WEBSITES AND IS WRITTEN BY SOMEONE CALLED 'John C'. ITS SO DESCRIPTIVE AND FANTASTIC THAT I DECIDED TO SHARE IT WITH OTHER IMDB USERS. THE TEXT HAS NOT BEEN CHANGED IN ANY WAY AND APPEARS EXACTLY AS WRITTEN BY THE ORIGINAL WRITER.********************************************************************************************************************************************************The movie begins with David Drayton (Thomas Jane), the main character, hand painting a movie poster for an upcoming film. A collection of his other original works, including a poster of The Thing can be seen in his studio. That night, a massive storm strikes Bridgton, Maine, the setting of the story, and his house loses power and a tree smashes through his studio window, ruining his latest painting. The next morning David, his eight-year-old son Billy (Nathan Gamble), and wife Steff (Kelly Collins Lintz) are cleaning up debris and assessing damage from the storm. Outside, the family notices a thick mist approaching from off the nearby lake. In the storm, the Drayton family boathouse has been crush by a fallen tree from their neighbors house. They go to the neighbor, Brent Norton (Andre Braugher), who is a lawyer, to exchange insurance information about the boathouse. David notices that Brent's Mercedes convertible has been smashed by a falling tree. Brent asks David if he will be driving into town to pick up food and supplies and if he could get a ride seeing as the storm claimed his car. David says yes and David, Billy, and Brent drive to town in David's SUV for the grocery store. David's wife, Steff, remains behind at the house. While driving to the supermarket they view several electric company trucks heading in the other direction, and oddly, several dozen military vehicles heading to the military base. David says to Brent if he's ever heard of all the crazy conspiracy stories about the military base and project arrowhead. Brent just laughs.Upon arriving at the supermarket they find the store to be packed with people also stocking up on supplies. Three military men in the store are on leave. The soldiers are approached by a Military Policeman (Eric Kelly McFarland) to return to base and they their leave has been suspended and they have thirty minutes to finish shopping. After a minute elapses from the time David, Billy and Brent enter the store, a man, Jeff Miller, a local townsperson, flies into the market, bloodied and frantic. The man immediately begins screaming about something hidden in the mist that is attacking and killing people. Everyone looks outside, and the mist has now completely surrounded the grocery store and nothing can be seen outside of the store but white smoke. Several people flee the store immediately and screams are heard shortly after coming from outside. Jeff tells everyone to seal the doorway to the store and to remain inside. However, there is a lady (Melissa Suzanne McBride) who worries that she's left her two young children on their own at home. She wants to leave the supermarket to go home to check on them, and asks everybody to volunteer to accompany her. Nobody volunteers, so she leaves the supermarket on her own.David meanwhile realizes already that they will be spending the next several hours, if not days in the store, and goes to the back of the store to check the generator. In the backroom of the store where the generator is, the loading dock, he hears something outside of the large loading dock door. Eventually the thing, the creature, starts pressing heavily into the door and he runs back into the main store. He tells three men a young male worker what he heard through the door and they dont believe him. David also tells him that the generator is smoking and might not work for that much long if it is not fixed. The five of them go back to the loading dock in the back of the store to fix the generator.They conclude that the generators exhaust system is clogged outside and that someone must physically remove wha'ts unclogging the generator. A young bagboy of the grocery store, Norm (Chris Owen), volunteers to go outside. David warns and pleads for no one to go outside. Norm and the other men ignore the warnings and open the large loading dock garage door. Upon opening the door the mist has become incredibly thick and begins slowly entering the loading dock. Before anyone can react, a large tentacle snags Norms leg and pulls him under the door. He grabs the door and David pulls him back into the loading dock. Unfortunately several more tentacles follow Norm back into the loading dock and begin ripping flesh from his body. Bloodied and terrified Norm is dragged outside into the mist. David quickly grabs an axe and manages to chop off the end of one of the tentacles. They close the loading dock doorway. The mist concealed what the tentacles were connected to. The generator is still clogged.The men are in shock and go back into the grocery to tell Brent what they've discovered, and to ask him if he has any idea what to do. Brent however lashes out at them, believing they are playing a joke on him by saying that monsters are dwelling in the mist. Brent believes that some of the townspeople are setting him up for a prank, a joke, and that no monsters exist. Brent says that he knows it's just a storm and that trying to joke about monsters is not going to work on him. He says that the men are trying to prank him because he was the lawyer who represented people who sued this grocery store and lost. David and the men though show Brent and several others the piece of tentacle that David had severed from the monster. Brent has already made up his mind though, and he says that it proves nothing and that the mist is nothing more than part of a storm.Brent organizes a group of people to leave the store to drive and find help, reassuring them that nothing is going to happen if they leave the store into the mist. One man says that when Brent and his group leave, he will go to the parking lot and retrieve a shotgun from another mans car who is to afraid to retrieve the gun himself, and he will bring the gun back into the store. David asks the man to tie a 300 foot rope around his waist, so that the people in the store will know that he made it at least as far as the rope goes. Brent and his group leave first. The man with the rope leaves right behind them. After a minute of silence, waiting for the man to come back with the shotgun, his rope begins pulling rapidly out of the store. David and several others try to hang on but suffer rope burn. Finally the rope stops pulling and David and the other pull on the rope. Eventually the rope starts coming back into the store red, covered in fresh dripping blood, and everyone in the store begins crying and screaming. The lower, severed half, of the mans body is still attached to the end of the rope. They decide not to pull the torso in and let it rest in front of the store. The remaining people assume that Brent and his group have also died and they realize the only way to survive is barricade everything in front of the storefront. One of the store supervisors observes the entire front of the store is large glass windows. The supervisor, Ollie Weeks (Toby Jones), organizes all of the dog food and fertilizer to be stacked up. The wall is only five feet tall and the remaining three feet of glass is exposed.Since the moment that they've been trapped in the store, the people have been split into two groups. One groups follows David and Ollie, and believe that the group must barricade the doorway and survive until help comes. The second group however listens to a deeply religious woman, Ms. Carmody (Marcia Gay Harden), who believes that God has sent down his plagues and wraths upon their town and the world for their sins. Ms. Carmody slowly convinces many people that God is angry at the sins of the world and has seen down monsters and demons in the mist to claim all those are not worthy of salvation. She cries out that she's a righteous follower of God and that anyone who wanted to be saved should listen to her words and scripture. David and several others are convinced that this is not a biblical problem and that it can be rationally solved.Both groups don't have a chance to argue that night though, as giant, two feet long insects begin landing on the windows of the stores front. The insects though are not the problem; its the giant six feet pterodactyl like predator birds that are now crashing into the windows that are alarming. The birds are killing the insects, but whenever a bird crashes into an insect resting on a window the windows crack further. Eventually a bird shatters a window cleanly, allowing several insects to fly through the window. The insects attack and kill only a young girl, who is a worker of the grocery store and also a love interest of one of the military personnel, Private Jessup (Sam Witwer). The people use shovels, rakes, and sticks to beat and kill the insects, but two large bird creatures also enter the store. The first bird kills a man immediately upon entering the store and is in turn killed by being set on fire. The other bird is shot by Ollie who wields a six shooter pistol. The fire used to kill the bird though also severely burns a man. He is burned so badly that he says that the pain is unbearable, and begs to be killed so end his suffering. David and those watching the burn victim tell him to hang on a little longer.David and his group set out to outside go to a nearby pharmacy in the shopping plaza to retrieve burn medicine, antibiotics, and painkillers for the burn victim. Jessup sees the group leaving the store and volunteers also. On the mission they encounter the Military Policeman who ordered the three military soldiers on leave to return to duty. The MP has been strung up in a spiders web and has large pulsing sores covering his body. Coughing and stuttering, he says that everything is our fault and that the military is responsible. The sores on his body then open up to reveal live spiders growing inside of them. David and his group see the source of the smaller spiders, several large three feet long spiders and begin to retreat back to the grocery store. In the retreat they lose two people to the spiders. The large spiders have claws and fangs, but also shoot acidic webbing. One man dies from the webbing burning through his jeans and flesh, eventually bleeding to death. The other victim is surrounded and attacked by spiders and killed.David and his group make it back to the store ask the soldier who came with them on the mission what the MP meant by it being the military's fault. The soldier says his two other soldiers who are in the store can explain it better, but the group discovers that the two other soldiers have committed suicide by hanging themselves in the loading docks. The remaining soldier says that all he knows was that scientists had found a way to open up doorways to other worlds and dimensions and they called it Project Arrowhead. This is all revealed to the remaining survivors in the store. Ms. Carmody says that the doorway was hell and that now we are paying for the soldiers' mistakes. She demands that the remaining soldier be sacrificed for his sins, for bringing these monster here. She says that God demands his blood. The soldier pleads that he was just a lowly solider and the scientists were the ones who did all of the experimenting. Ms. Carmody exclaims that we have tampered with God's power, we have split God's atoms, used God's stem cells and allowed abortions and now those responsible must suffer. One of the men who has sided with her, lunges and stabs the soldier three times in the stomach. To David and his groups horror, the soldier is tossed through the front door to the outside. Bleeding and alive, he begs to be let back inside. A gigantic monster approaches the store and grabs the soldier and kills him. The monster leaves and Ms. Carmody says that the monster has been appeased tonight, but more people must be offered up eventually.Ms. Carmody's biblical ramblings become more fervent and frequent. She starts talking commandingly about a human sacrifice. David assembles several people, to accompany him, because he intends to break out of the store and see if he can drive through the mist and find a place where the mist is not there. David, his son, Ollie, and six others agree that in a couple nights they will leave after stockpiling food and supplies under the radar of Ms. Carmody and her group. The night of the departure Ms. Carmody catches them before they can leave and assembles everyone else in the store to prevent them from leaving. David tells her to move but she counters by saying that not only can David not leave the store, but that David's son Billy, must be the next sacrifice. David and Ollie are approached by several men armed with knives. Ollie doesn't hesitate though and opens fire on Ms. Carmody with his pistol. He shoots her in the stomach, stunning her followers, and then he executes her with a bullet to the forehead, completely horrifying them and causing them and back off. Ollie points the gun at the knife-wielding men, causing them to retreat, and motions for David and the group to make a break for it. On their way out, a furious woman, who was a very ardent follower and appeared to have had a very close friendship with Mrs. Carmody, screams at Ollie, calling him a murderer, and approaches the group, intent on killing Billy herself in order to avenge Mrs. Carmody, but runs off in terror when Ollie points the gun at her.David and the group get outside and run for David's SUV. One of the men falls and is helped by two other men. Two of them are attacked and killed by spiders and the other runs back to the market and is welcomed inside. Ollie reaches the SUV first but is killed by the giant creature that killed the soldier from before. David, his son Billy, a woman, the original man who warned of the creatures in the mist, and an older woman, eventually make it into the SUV. David, before driving away sees the gun that Ollie dropped, and grabs it off the hood of his car while a giant spider climbs on the car. David starts the car and drives by the front of the store while the survivors that followed Ms. Carmody, who have now snapped back to reality and realize what they had done, watch him drive by.David, his son, and the three others drive through the mist for hours looking for help or a sign of clear until the SUV runs out of gas. On the ride they first stop at David's house where he sees his wife's dead body in a spiders web. On the main roads they see tons of cars that have been overturned, a school bus full of webbed children, and tons of debris and roadside damage. While driving, they also encounter the largest creature in the film, a massive six legged monster covered in thousands of smaller creatures and tentacles that is the size of several large buildings, and is so high that only its legs can be seen as its head is well above the trees. With the SUV out of gas they pull over. They have not been able to drive out of the mist. With Billy asleep, David pulls out the gun and nods with silent agreement with the other members of the group. David says that there are only four bullets, not enough to kill all of them, and David will stay alive and let the creatures kill him saying that he will figure something out.Four gunshots are heard and four flashes of light are emitted from the car. David exits the car screaming for the monsters to come get him. He has shot and killed his eight-year-old son, and the three other survivors, and is now waiting for his own death. A large rumbling noise emerges in the distance, something is approaching David. Screaming and begging to die, a monster does not reveal itself in the mist. Instead it is a U.S. military tank. In fact, it is a full military battalion. Tanks, soldiers with flame throwers and rifles, and truckloads of survivors are now traveling on the road. Some of the survivors are from the grocery store and one of them is the one woman who left by herself, who is completely unscathed and has her two children with her. Realizing that he just murdered his son and three innocent people only moments before they would have been rescued and that they should have never left the market in the first place, David collapses and two soldiers approach him unaware of what David has just done.Credits then roll.","psychological, depressing, murder, thought-provoking, cult, violence, atmospheric, insanity, tragedy",test,imdb
Burn After Reading,2008,96,Comedy,7.0,Ethan Coen,Joel Coen,John Malkovich,George Clooney,Richard Jenkins,Brad Pitt,"Faced with a demotion at work due to a drinking problem, Osbourne Cox angrily quits his job as a CIA analyst and decides to write a memoir. When his pediatrician wife Katie finds out, she sees it as an opportunity to file for divorce and continue her affair with Harry Pfarrer, a deputy U.S. Marshal. She copies her husband's financial records and other files, including the draft memoir, and gives them to her lawyer.","","",""
An American Affair,2008,93,Drama,6.1,William Olsson,Alex Metcalf,James Rebhorn,Jermaine Crawford,Mark Pellegrino,Jimmy Bellinger,"Washington DC, 1963: the Cuban Missile Crisis is last year's news, and John Fitzgerald Kennedy's young administration is starting to hit its stride. Behind the scenes, however, winds of discontent are swirling.","","",""
Exposed,2012,82,Drama,6.0,Burke Heffner,Shashi Balooja,Shashi Balooja,Jason Bond,Gregory Wooddell,Josh Heine,"A police detective investigates the circumstances behind his partner's death. The mysterious case leads to an attempted police cover-up and a dangerous secret involving an unlikely young woman. The two parallel story lines initially appear to have little in common, but as events gradually unfold in the two separate urban worlds, the young woman appears to somehow be involved in the detective's demise.","","",""
Broken Embraces,2009,127,Drama,7.2,Pedro Almodóvar,Pedro Almodóvar,Tamar Novas,Rubén Ochandiano,José Luis Gómez,Lluís Homar,"\"\"\"Harry Caine\"\" is a blind writer who shares his life with his agent Judit and her adult son",Diego. Slowly,events in the present begin to bring back memories of the past. Harry hears that millionaire Ernesto Martel has died; a young filmmaker,Ray X
Silent Hill: Revelation,2012,95,Horror,4.9,M.J. Bassett,M.J. Bassett,Kit Harington,Malcolm McDowell,Martin Donovan,Sean Bean,"\"Heather Mason (Sharon) has a nightmare in which she runs from faceless men at a fairground. She hides in the merry go round as the faceless men gather round closer and closer. Pyramid Head is shown chained to the center, riding a bike contraption that causes the merry go round to go in circles. Men strapped as horses on the merry go round yell at heather. Alessa also appears, claiming that she cannot be beat and Heather must not come to Silent Hill. Heather is consumed by fire and her screams are heard in reality. Her father, Harry (Christopher) wakes her up and explains that it was just a nightmare and as soon as they make their new house feel like home, her dreams will return to normal, but she must promise to not ever go to Silent Hill. Harry is then killed from behind by a creature of Silent Hill, Heather screams and wakes up for real this time.Heather draws something in her notebook, assumedly something about her dream. At breakfast, it is collected that they have changed their names, location/home, hair color, etc. many times in the past to enable them to keep running. Harry gives Heather her early birthday present, a white vest she had been looking at at the mall. She puts it on and heads for her first day of school. The rules are, she must go to school and come straight home so that she will be safe. While Heather is away her father looks at her drawing book, rips out the pages and puts them in a wooden box with a symbol carved on top. It is shown that he saves all of Heather's Silent Hill drawings in an envelope. He looks into the mirror and a flashback is shown. He speaks to Rose, Heather's mom and his wife, and it is shown that Rose and (Sharon) were once trapped in Silent Hill. Rose found a portal that only allowed one person to return to reality, she saved Sharon by passing her through the portal. Rose says shes trapped but there is nothing (Christopher) can do but he must protect Sharon now because they (Silent Hill) will come looking for her because they need her. The portal closes and Rose is gone but Sharon returns to Chris with no memory of what happened. He lies and tells her that she was in an accident and her mom is dead. A medallion of some sorts with a symbol (same symbol on the box) falls from Sharon's hand when her father holds her. The flashback ends. On her way to school, Heather comes near a homeless man, for a quick second he has no face and Heather, in fear, backs up and is almost hit by a car. A strange man approaches her, apologizing, he thinks he recognizes her but Heather waves him off and walks to the school bus. In class she is introduced as a new kid by the teacher. When a mean girl asks her if she gets all her clothes from goodwill and the teacher pushes her to talk about herself, Heather explains that she moves around a lot so no one should bother learning her name or anything about her because she definitely wont remember or care for them. Impressed, the teacher also introduces the second new student, Vincent Cooper, who jokingly says he cant top Heather's speech. In the crowded hallway, there's an announcement on the P.A. but it quickly turns to static. Confused, Heather looks up to find the hallway deserted and the dimmed lights flickering. She hears children chanting Burn the Witch! and looks inside the window of a classroom to find kids in a circle in an old fashioned classroom pushing a girl around (reference to the first Silent Hill movie). She steps away to look into another window, the children turn around to look at her. As she steps away again, a faint voice calls her real name Sharon Da Silva. The hallway turns into a hellish Silent Hill hallway. An armless creature begins his way towards her when suddenly Vincent comes up behind her, bringing her back to reality.They both talk but she rejects rudely his offer of having some coffee together.The same weirdo who talked to her at the bus stop is awaiting her. Heather walks back to school, bumping onto Vincent, who stares back at the man and Heather.She phones Dad telling him about the strange man. They set out a date at Happy Burger at the mall. Back at home, somebody is trying to enter. Dad says he loves her but he's taken.Heather waits and waits at the mall, sitting at a bench. He looks at a clown who's serving a birthday cake to a child called \"\"Heather\"\". The clown waves at her and happily dances around","while happy children are running and playing all over the place. When she sees \"\"Happy birthday","Alessa\"\" in a balloon everything becomes gory and terrifying. The strange man calls her Sharon and runs after her. The hamburgers they eat are being cut at the kitchen by a butcher (Jason Best) from a tortured man who's hanging down as cattle in the kitchen",and then they are fry-cooked by Sergey Shpakovsky. Heather can't talk to her father. The man runs after her and tells her that he's Douglas Cartland. He has been paid by the Order of Valtiel to find Sharon Da Silva. Heather/Sharon still thinks that they are being followed because the police accuses Harry of killing her mother
Snuff 102,2007,105,Horror,3.5,Mariano Peralta,Mariano Peralta,Mariano Peralta,Julián Alfonzo,Eduardo Peralta,Salvador Haidar,"\"Animal experimentation footage is shown, followed by a video of a man dismembering a female body in a bathtub. It is implied that the man masturbates after the corpse has been sufficiently mutilated. Next, someone browses and clicks on the link for \"\"Snuff Fantasy\"\". Images of animals and people (mostly women) being tortured and killed clutter the screen",followed by a real life video of a pig being stabbed in the throat,"sqealing and bleeding out. A critic asks \"\"Until what point are you willing to watch? In other words","what do you want to watch?\"\" A wrists-bound-behind-her-back"
College Road Trip,2008,83,Comedy,4.3,Roger Kumble,Emi Mochizuki,Martin Lawrence,Lucas Grabeel,Matthew Schlein,Adam LeFevre,"The film is about Melanie Porter (Raven-Symoné), a 17-year-old college-bound girl who is getting ready to graduate from high school and really wants to go to Georgetown University. However, her father James Porter (Martin Lawrence), the chief of police in the quiet Chicago suburb where they live, is overprotective of Melanie, and isn't ready for her to leave and study so far away from home. Chief Porter has other plans for Melanie; he wants her to go to Northwestern University which is only 28 minutes away from home. Porter also receives problems from disagreements with his real estate agent wife, Michelle (Kym E. Whitley), the family pig Albert, who continuously annoys him, and his young son Trey (Eshaya Draper), who spends much time with the pig. Melanie gets invited to an interview at Georgetown after a college recruiter saw her performance at a mock trial. Her two best friends, Nancy (Brenda Song) and Katie (Margo Harshman), offer to take her on their college road trip to Pittsburgh. Melanie is all set to go with her friends until her father surprises her with his own college road trip to Washington, D.C..","","",""
Megamind,2010,95,Action,7.3,Tom McGrath,Alan Schoolcraft,Jonah Hill,Tom McGrath,Tom McGrath,Justin Theroux,"Megamind is shown falling at the beginning of the film and he explains how. Many years ago, Megamind was a super-intelligent alien who was evacuated from his homeworld as a baby, as was Metro Man; the two later arrive on Earth, falling into the paths of super villainy and superheroism respectively and grow up as rivals fighting to take control over Metro City. Megamind is consistently defeated by Metro Man and is in prison. After using a holographic watch to escape with the aid of Minion, a talking fish with the robotic body of a gorilla, he kidnaps Metro Man's supposed love interest, reporter Roxanne Ritchi and holds her hostage to lure him into a trap. Finding that copper is Metro Man's one weakness, Megamind's plan to obliterate him with a death ray powered by the sun succeeds, and Megamind finally takes over the city.","","",""
A Serious Man,2009,106,Comedy,7.0,Ethan Coen,Joel Coen,Brent Braunschweig,Fred Melamed,David Kang,Peter Breitmayer,"In a prologue, a Jewish man in an unnamed 19th-century Eastern European shtetl tells his wife that he was helped on his way home by Reb Groshkover, whom he has invited in for soup. She says Groshkover is dead and the man he invited must be a dybbuk. Groshkover arrives and laughs off the accusation, but she plunges an ice pick into his chest. Bleeding, he exits their home into the snowy night.","","",""
Linewatch,2008,90,Drama,5.5,Kevin Bray,David W. Warfield,Malieek Straughter,Omari Hardwick,AMG,William Sterchi,"\"Michael Dixon (Cuba Gooding Jr.) is an agent working linewatch for the United States Border Patrol on the U.S. Mexico Border in New Mexico. He is well-respected by his peers at US Border Patrol and loved by his wife Angela (Sharon Leal) and 5-year-old daughter Emily (Deja Warrior). Michael and his partner Luis DeSanto (Omar Paz Trujillo) discover a van full of dead illegal immigrants, and they go in search of the \"\"coyote\"\" who was leading them across before he left them for dead. At the same time",Michael has to deal with a Minute Men-style militia led by Ron Spencer (Chris Browning). The search for the coyote leads Michael and Luis to a trailer,and results in a shootout where Luis gets shot.,""
Repo Men,2010,111,Action,6.3,Miguel Sapochnik,Eric Garcia,Jude Law,Chandler Canterbury,Liev Schreiber,Forest Whitaker,"\"In 2025, advancements in medical technology have perfected bio-mechanical organs. A corporation known as The Union sells these expensive \"\"artiforgs\"\" on credit","and when customers are unable or unwilling to pay for their artiforgs The Union sends \"\"repo men\"\" to locate and forcibly repossess the organ- almost invariably resulting in the death of the owner.","",""
